chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr17	45571207	45571208	CITS_500[gene=chr17_r_c9932][PH=5][PH0=0.30][P=3.08e-03]	5	-	LINE	ENSG00000291175.2	""	TE
chr17	46058518	46058519	CITS_501[gene=chr17_r_c10095][PH=5][PH0=0.24][P=8.39e-04]	5	-	Deep intronic	ENSG00000120071.16		Genic
chr17	46097567	46097568	CITS_502[gene=chr17_r_c10259][PH=8][PH0=0.51][P=1.94e-05]	8	-	First intron	ENSG00000120071.16		Genic
chr17	46110660	46110661	CITS_503[gene=chr17_r_c10310][PH=5][PH0=0.19][P=3.23e-04]	5	-	First intron	ENSG00000120071.16		Genic
chr17	46128507	46128508	CITS_504[gene=chr17_r_c10389][PH=6][PH0=0.17][P=8.70e-06]	6	-	LINE	ENSG00000120071.16		TE
chr17	46139298	46139299	CITS_505[gene=chr17_r_c10437][PH=4][PH0=0.14][P=3.43e-03]	4	-	First intron	ENSG00000120071.16		Genic
chr17	46151581	46151582	CITS_506[gene=chr17_r_c10488][PH=4][PH0=0.01][P=1.72e-05]	4	-	LINE	ENSG00000120071.16		TE
chr17	46152376	46152377	CITS_507[gene=chr17_r_c10488][PH=3][PH0=0.01][P=4.49e-03]	3	-	First intron	ENSG00000120071.16		Genic
chr17	46188064	46188065	CITS_508[gene=chr17_r_c10641][PH=3][PH0=0.07][P=6.53e-03]	3	-	First intron	ENSG00000120071.16		Genic
chr17	47119109	47119110	CITS_510[gene=chr17_r_c10875][PH=7][PH0=0.30][P=2.15e-05]	7	-	3'UTR	ENSG00000004897.13		Genic
chr17	47643307	47643308	CITS_511[gene=chr17_r_c11335][PH=4][PH0=0.22][P=5.30e-03]	4	-	First intron	ENSG00000263766.7	KPNB1-DT	Genic
chr17	48874709	48874710	CITS_512[gene=chr17_r_c11463][PH=5][PH0=0.33][P=4.38e-03]	5	-	Other exon	ENSG00000293025.2	""	Genic
chr17	49290022	49290023	CITS_513[gene=chr17_r_c11531][PH=4][PH0=0.17][P=5.54e-03]	4	-	3'UTR	ENSG00000198740.10		Genic
chr17	49423675	49423676	CITS_514[gene=chr17_r_c11581][PH=5][PH0=0.00][P=1.00e-100]	5	-	Satellite/LC			TE
chr17	49423745	49423746	CITS_515[gene=chr17_r_c11581][PH=3][PH0=0.00][P=2.09e-04]	3	-	Deep intronic			Genic
chr17	49621884	49621885	CITS_516[gene=chr17_r_c11602][PH=5][PH0=0.00][P=2.30e-10]	5	-	LINE	ENSG00000121067.20		TE
chr17	50363108	50363109	CITS_517[gene=chr17_r_c11829][PH=3][PH0=0.00][P=4.58e-07]	3	-	3'UTR-distal	ENSG00000279792.1	""	Genic
chr17	51033311	51033312	CITS_519[gene=chr17_r_c12122][PH=5][PH0=0.20][P=9.65e-04]	5	-	First intron	ENSG00000008294.23		Genic
chr17	53352743	53352744	CITS_520[gene=chr17_r_c12657][PH=6][PH0=0.64][P=6.52e-03]	6	-	Deep intronic	ENSG00000285939.3	""	Genic
chr17	54106877	54106878	CITS_521[gene=chr17_r_c12718][PH=2][PH0=0.00][P=7.51e-04]	2	-	LINE	ENSG00000285939.3	""	TE
chr17	55392943	55392944	CITS_522[gene=chr17_r_c12776][PH=4][PH0=0.10][P=1.45e-03]	4	-	3'UTR	ENSG00000108960.10		Genic
chr17	57994767	57994768	CITS_523[gene=chr17_r_c13260][PH=4][PH0=0.16][P=6.15e-03]	4	-	3'UTR-distal	ENSG00000264112.2	""	Genic
chr17	57999740	57999741	CITS_524[gene=chr17_r_c13304][PH=17][PH0=0.55][P=1.00e-100]	17	-	3'UTR-distal	ENSG00000266086.3	""	Genic
chr17	58000616	58000617	CITS_525[gene=chr17_r_c13316][PH=4][PH0=0.10][P=6.20e-04]	4	-	3'UTR-distal	ENSG00000266086.3	""	Genic
chr17	58001356	58001357	CITS_526[gene=chr17_r_c13325][PH=4][PH0=0.14][P=2.10e-03]	4	-	3'UTR	ENSG00000136450.13	SRSF1	Genic
chr17	58003778	58003779	CITS_527[gene=chr17_r_c13350][PH=11][PH0=0.39][P=4.86e-10]	11	-	3'UTR	ENSG00000136450.13	SRSF1	Genic
chr17	58003824	58003825	CITS_528[gene=chr17_r_c13351][PH=12][PH0=1.26][P=3.51e-06]	12	-	3'UTR	ENSG00000136450.13	SRSF1	Genic
chr17	58004591	58004592	CITS_529[gene=chr17_r_c13363][PH=6][PH0=0.21][P=4.06e-05]	6	-	3'UTR	ENSG00000136450.13	SRSF1	Genic
chr17	58005221	58005222	CITS_530[gene=chr17_r_c13371][PH=8][PH0=0.41][P=6.39e-06]	8	-	3'UTR	ENSG00000136450.13	SRSF1	Genic
chr17	58005316	58005317	CITS_531[gene=chr17_r_c13372][PH=9][PH0=0.35][P=1.02e-07]	9	-	3'UTR	ENSG00000136450.13	SRSF1	Genic
chr17	58005775	58005776	CITS_532[gene=chr17_r_c13378][PH=3][PH0=0.08][P=8.24e-03]	3	-	CDS	ENSG00000136450.13	SRSF1	Genic
chr17	58490403	58490404	CITS_533[gene=chr17_r_c13557][PH=13][PH0=0.89][P=1.77e-08]	13	-	3'UTR	ENSG00000108389.11		Genic
chr17	58631581	58631582	CITS_534[gene=chr17_r_c13599][PH=4][PH0=0.12][P=1.55e-03]	4	-	Deep intronic	ENSG00000121101.17		Genic
chr17	60446922	60446923	CITS_535[gene=chr17_r_c14440][PH=4][PH0=0.17][P=7.70e-03]	4	-	3'UTR	ENSG00000062725.11		Genic
chr17	61731915	61731916	CITS_536[gene=chr17_r_c14659][PH=4][PH0=0.00][P=2.74e-05]	4	-	Deep intronic	ENSG00000136492.11		Genic
chr17	61825630	61825631	CITS_537[gene=chr17_r_c14659][PH=5][PH0=0.00][P=2.77e-08]	5	-	Satellite/LC	ENSG00000136492.11		TE
chr17	61955855	61955856	CITS_538[gene=chr17_r_c14659][PH=4][PH0=0.00][P=2.74e-05]	4	-	Satellite/LC	ENSG00000108510.11		TE
chr17	61986941	61986942	CITS_539[gene=chr17_r_c14659][PH=7][PH0=0.00][P=1.00e-100]	7	-	Proximal intronic	ENSG00000108510.11		Genic
chr17	61996999	61997000	CITS_540[gene=chr17_r_c14659][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000108510.11		Genic
chr17	61997301	61997302	CITS_541[gene=chr17_r_c14659][PH=4][PH0=0.00][P=2.74e-05]	4	-	Deep intronic	ENSG00000108510.11		Genic
chr17	61997825	61997826	CITS_542[gene=chr17_r_c14659][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	ENSG00000108510.11		Genic
chr17	61997914	61997915	CITS_543[gene=chr17_r_c14659][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSG00000108510.11		Genic
chr17	62008799	62008800	CITS_544[gene=chr17_r_c14659][PH=6][PH0=0.00][P=1.00e-100]	6	-	Deep intronic	ENSG00000108510.11		Genic
chr17	62016631	62016632	CITS_545[gene=chr17_r_c14659][PH=4][PH0=0.00][P=2.74e-05]	4	-	Deep intronic	ENSG00000108510.11		Genic
chr17	62031398	62031399	CITS_546[gene=chr17_r_c14659][PH=4][PH0=0.00][P=2.74e-05]	4	-	Proximal intronic	ENSG00000108510.11		Genic
chr17	62049063	62049064	CITS_547[gene=chr17_r_c14659][PH=7][PH0=0.00][P=1.00e-100]	7	-	LINE	ENSG00000108510.11		TE
chr17	62052385	62052386	CITS_548[gene=chr17_r_c14659][PH=4][PH0=0.00][P=2.74e-05]	4	-	Proximal intronic	ENSG00000108510.11		Genic
chr17	63746503	63746504	CITS_549[gene=chr17_r_c14905][PH=5][PH0=0.17][P=2.69e-04]	5	-	3'UTR	ENSG00000108588.16		Genic
chr17	64499705	64499706	CITS_550[gene=chr17_r_c15173][PH=7][PH0=0.46][P=3.99e-04]	7	-	3'UTR	ENSG00000108654.17		Genic
chr17	64499732	64499733	CITS_551[gene=chr17_r_c15173][PH=7][PH0=0.46][P=3.99e-04]	7	-	3'UTR	ENSG00000108654.17		Genic
chr17	64500941	64500942	CITS_552[gene=chr17_r_c15187][PH=5][PH0=0.38][P=8.95e-03]	5	-	Deep intronic	ENSG00000108654.17		Genic
chr17	64863467	64863468	CITS_553[gene=chr17_r_c15574][PH=4][PH0=0.20][P=7.59e-03]	4	-	5'UTR	ENSG00000176809.11	LRRC37A3	Genic
chr17	64909263	64909264	CITS_554[gene=chr17_r_c15620][PH=5][PH0=0.24][P=1.25e-03]	5	-	Satellite/LC	ENSG00000176809.11	LRRC37A3	TE
chr17	64912682	64912683	CITS_555[gene=chr17_r_c15635][PH=4][PH0=0.20][P=8.61e-03]	4	-	LINE	ENSG00000176809.11	LRRC37A3	TE
chr17	65053892	65053893	CITS_556[gene=chr17_r_c15838][PH=2][PH0=0.00][P=3.69e-03]	2	-	First intron	ENSG00000120063.11		Genic
chr17	65529074	65529075	CITS_557[gene=chr17_r_c15877][PH=3][PH0=0.07][P=8.54e-03]	3	-	3'UTR	ENSG00000168646.15		Genic
chr17	65661977	65661978	CITS_558[gene=chr17_r_c15904][PH=10][PH0=1.35][P=4.19e-04]	10	-	Deep intronic	ENSG00000154240.19		Genic
chr17	66000402	66000403	CITS_559[gene=chr17_r_c16085][PH=6][PH0=0.41][P=1.47e-03]	6	-	Deep intronic	ENSG00000154240.19		Genic
chr17	66000495	66000496	CITS_560[gene=chr17_r_c16086][PH=32][PH0=1.59][P=1.00e-100]	32	-	Deep intronic	ENSG00000154240.19		Genic
chr17	66191347	66191348	CITS_561[gene=chr17_r_c16095][PH=3][PH0=0.00][P=3.85e-05]	3	-	First intron	ENSG00000154240.19		Genic
chr17	67070777	67070778	CITS_562[gene=chr17_r_c16177][PH=9][PH0=0.33][P=4.02e-08]	9	-	3'UTR	ENSG00000198265.13		Genic
chr17	67338147	67338148	CITS_563[gene=chr17_r_c16691][PH=10][PH0=0.32][P=1.62e-09]	10	-	3'UTR	ENSG00000197170.11		Genic
chr17	68019932	68019933	CITS_564[gene=chr17_r_c16855][PH=11][PH0=0.00][P=1.00e-100]	11	-	tRNA*			ncRNA
chr17	69313266	69313267	CITS_565[gene=chr17_r_c17060][PH=4][PH0=0.00][P=7.12e-07]	4	-	CDS	ENSG00000154265.17		Genic
chr17	73192170	73192171	CITS_566[gene=chr17_r_c17835][PH=4][PH0=0.19][P=7.11e-03]	4	-	First intron	ENSG00000309941.1	""	Genic
chr17	75034471	75034472	CITS_567[gene=chr17_r_c17992][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal			Genic
chr17	75042718	75042719	CITS_568[gene=chr17_r_c17992][PH=4][PH0=0.00][P=3.61e-08]	4	-	First intron	ENSG00000167863.13		Genic
chr17	75360139	75360140	CITS_570[gene=chr17_r_c18103][PH=3][PH0=0.00][P=2.11e-04]	3	-	First intron	ENSG00000177885.16		Genic
chr17	75361796	75361797	CITS_571[gene=chr17_r_c18103][PH=4][PH0=0.00][P=1.09e-07]	4	-	First intron	ENSG00000177885.16		Genic
chr17	75943219	75943220	CITS_572[gene=chr17_r_c18167][PH=4][PH0=0.00][P=6.56e-07]	4	-	3'UTR	ENSG00000161533.13		Genic
chr17	75943366	75943367	CITS_573[gene=chr17_r_c18167][PH=5][PH0=0.00][P=4.43e-10]	5	-	3'UTR	ENSG00000161533.13		Genic
chr17	75945549	75945550	CITS_574[gene=chr17_r_c18167][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR	ENSG00000161533.13		Genic
chr17	76734867	76734868	CITS_575[gene=chr17_r_c18558][PH=12][PH0=0.25][P=2.48e-13]	12	-	3'UTR	ENSG00000161547.18		Genic
chr17	76735367	76735368	CITS_576[gene=chr17_r_c18562][PH=8][PH0=0.51][P=4.54e-05]	8	-	3'UTR	ENSG00000161547.18		Genic
chr17	77173616	77173617	CITS_577[gene=chr17_r_c18586][PH=2][PH0=0.00][P=3.66e-04]	2	-	LTR/ERV			TE
chr17	81510038	81510039	CITS_578[gene=chr17_r_c19206][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR	ENSG00000184009.14		Genic
chr17	81510074	81510075	CITS_579[gene=chr17_r_c19206][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSG00000184009.14		Genic
chr17	81573602	81573603	CITS_580[gene=chr17_r_c19206][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSG00000182446.15	NPLOC4	Genic
chr17	81649055	81649056	CITS_581[gene=chr17_r_c19237][PH=37][PH0=0.00][P=1.00e-100]	37	-	3'UTR-distal			Genic
chr17	81880691	81880692	CITS_582[gene=chr17_r_c19237][PH=3][PH0=0.00][P=3.40e-05]	3	-	3'UTR-distal	ENSG00000263731.1	""	Genic
chr17	81882554	81882555	CITS_583[gene=chr17_r_c19237][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR-distal			Genic
chr17	81882852	81882853	CITS_584[gene=chr17_r_c19237][PH=3][PH0=0.00][P=3.40e-05]	3	-	3'UTR-distal			Genic
chr17	81887922	81887923	CITS_585[gene=chr17_r_c19245][PH=9][PH0=1.02][P=1.44e-03]	9	-	3'UTR	ENSG00000183684.9		Genic
chr17	81887959	81887960	CITS_586[gene=chr17_r_c19245][PH=24][PH0=1.02][P=1.00e-100]	24	-	3'UTR	ENSG00000183684.9		Genic
chr17	82094789	82094790	CITS_587[gene=chr17_r_c19295][PH=3][PH0=0.00][P=6.64e-05]	3	-	3'UTR-distal	ENSG00000169710.10		Genic
chr17	82256055	82256056	CITS_588[gene=chr17_r_c19352][PH=3][PH0=0.00][P=5.96e-06]	3	-	Deep intronic	ENSG00000141551.16		Genic
chr17	82614796	82614797	CITS_589[gene=chr17_r_c19358][PH=3][PH0=0.00][P=1.04e-05]	3	-	3'UTR	ENSG00000141580.17		Genic
chr17	82625822	82625823	CITS_590[gene=chr17_r_c19358][PH=3][PH0=0.00][P=1.04e-05]	3	-	First intron	ENSG00000141580.17		Genic
chr18	116663	116664	CITS_1[gene=chr18_f_c19][PH=4][PH0=0.21][P=6.64e-03]	4	+	LINE	ENSG00000290877.2	ROCK1P1	TE
chr18	188094	188095	CITS_2[gene=chr18_f_c148][PH=4][PH0=0.15][P=2.94e-03]	4	+	LINE	ENSG00000101557.16		TE
chr18	194538	194539	CITS_3[gene=chr18_f_c202][PH=3][PH0=0.07][P=8.83e-03]	3	+	LINE	ENSG00000101557.16		TE
chr18	195984	195985	CITS_4[gene=chr18_f_c217][PH=5][PH0=0.36][P=8.65e-03]	5	+	Deep intronic	ENSG00000101557.16		Genic
chr18	202112	202113	CITS_5[gene=chr18_f_c236][PH=4][PH0=0.01][P=2.53e-06]	4	+	Deep intronic	ENSG00000101557.16		Genic
chr18	208116	208117	CITS_6[gene=chr18_f_c256][PH=4][PH0=0.11][P=1.51e-03]	4	+	Satellite/LC	ENSG00000101557.16		TE
chr18	1056960	1056961	CITS_7[gene=chr18_f_c724][PH=4][PH0=0.08][P=8.23e-04]	4	+	LINE	ENSG00000263551.7	""	TE
chr18	1070185	1070186	CITS_8[gene=chr18_f_c807][PH=5][PH0=0.27][P=1.07e-03]	5	+	LINE	ENSG00000263551.7	""	TE
chr18	1071780	1071781	CITS_9[gene=chr18_f_c824][PH=4][PH0=0.09][P=5.51e-04]	4	+	First intron	ENSG00000263551.7	""	Genic
chr18	1174249	1174250	CITS_10[gene=chr18_f_c1140][PH=8][PH0=0.26][P=2.38e-07]	8	+	LINE	ENSG00000263551.7	""	TE
chr18	1212206	1212207	CITS_11[gene=chr18_f_c1313][PH=3][PH0=0.06][P=9.54e-03]	3	+	LINE	ENSG00000263551.7	""	TE
chr18	1216004	1216005	CITS_12[gene=chr18_f_c1342][PH=5][PH0=0.09][P=1.45e-05]	5	+	Deep intronic	ENSG00000263551.7	""	Genic
chr18	1220727	1220728	CITS_13[gene=chr18_f_c1366][PH=4][PH0=0.17][P=5.54e-03]	4	+	Deep intronic	ENSG00000263551.7	""	Genic
chr18	1222533	1222534	CITS_14[gene=chr18_f_c1380][PH=13][PH0=0.38][P=5.25e-13]	13	+	LINE	ENSG00000263551.7	""	TE
chr18	1227626	1227627	CITS_15[gene=chr18_f_c1408][PH=5][PH0=0.17][P=2.69e-04]	5	+	LINE	ENSG00000263551.7	""	TE
chr18	1571704	1571705	CITS_16[gene=chr18_f_c1866][PH=4][PH0=0.14][P=2.10e-03]	4	+	Deep intronic	ENSG00000266602.3	""	Genic
chr18	1670150	1670151	CITS_17[gene=chr18_f_c2136][PH=3][PH0=0.00][P=7.34e-03]	3	+	LINE	ENSG00000266602.3	""	TE
chr18	1684030	1684031	CITS_18[gene=chr18_f_c2136][PH=3][PH0=0.00][P=7.34e-03]	3	+	LINE	ENSG00000266602.3	""	TE
chr18	1687419	1687420	CITS_19[gene=chr18_f_c2136][PH=4][PH0=0.00][P=1.00e-05]	4	+	LTR/ERV	ENSG00000266602.3	""	TE
chr18	1691854	1691855	CITS_20[gene=chr18_f_c2136][PH=37][PH0=0.00][P=1.00e-100]	37	+	LTR/ERV	ENSG00000266602.3	""	TE
chr18	1748150	1748151	CITS_21[gene=chr18_f_c2136][PH=4][PH0=0.00][P=1.00e-05]	4	+	Deep intronic	ENSG00000266602.3	""	Genic
chr18	2732065	2732066	CITS_22[gene=chr18_f_c2768][PH=6][PH0=0.20][P=1.68e-05]	6	+	Deep intronic	ENSG00000101596.18		Genic
chr18	2753567	2753568	CITS_23[gene=chr18_f_c2857][PH=3][PH0=0.01][P=2.78e-03]	3	+	LINE	ENSG00000101596.18		TE
chr18	2802954	2802955	CITS_24[gene=chr18_f_c2996][PH=4][PH0=0.12][P=1.09e-03]	4	+	3'UTR	ENSG00000101596.18		Genic
chr18	3458240	3458241	CITS_25[gene=chr18_f_c3183][PH=17][PH0=0.36][P=1.00e-100]	17	+	3'UTR	ENSG00000177426.23		Genic
chr18	4913245	4913246	CITS_26[gene=chr18_f_c3353][PH=5][PH0=0.00][P=1.00e-100]	5	+	LINE			TE
chr18	7064170	7064171	CITS_27[gene=chr18_f_c3504][PH=9][PH0=0.87][P=8.15e-05]	9	+	Satellite/LC			TE
chr18	9103574	9103575	CITS_28[gene=chr18_f_c4241][PH=4][PH0=0.12][P=2.10e-03]	4	+	3'UTR	ENSG00000178127.14		Genic
chr18	9104543	9104544	CITS_29[gene=chr18_f_c4248][PH=10][PH0=0.38][P=4.72e-09]	10	+	First intron	ENSG00000178127.14		Genic
chr18	9114478	9114479	CITS_30[gene=chr18_f_c4296][PH=4][PH0=0.11][P=1.91e-03]	4	+	First intron	ENSG00000178127.14		Genic
chr18	9122897	9122898	CITS_31[gene=chr18_f_c4347][PH=4][PH0=0.16][P=4.03e-03]	4	+	First intron	ENSG00000178127.14		Genic
chr18	9199845	9199846	CITS_32[gene=chr18_f_c4621][PH=5][PH0=0.10][P=3.60e-05]	5	+	LINE	ENSG00000101745.18		TE
chr18	9213197	9213198	CITS_33[gene=chr18_f_c4696][PH=3][PH0=0.01][P=2.73e-03]	3	+	LINE	ENSG00000101745.18		TE
chr18	9536269	9536270	CITS_34[gene=chr18_f_c5110][PH=4][PH0=0.13][P=1.47e-03]	4	+	3'UTR	ENSG00000017797.14		Genic
chr18	9816426	9816427	CITS_35[gene=chr18_f_c5246][PH=3][PH0=0.00][P=1.68e-03]	3	+	Deep intronic	ENSG00000168461.14		Genic
chr18	9915456	9915457	CITS_36[gene=chr18_f_c5246][PH=3][PH0=0.00][P=1.68e-03]	3	+	Satellite/LC	ENSG00000101558.15		TE
chr18	9916921	9916922	CITS_37[gene=chr18_f_c5246][PH=4][PH0=0.00][P=1.66e-06]	4	+	First intron	ENSG00000101558.15		Genic
chr18	9919773	9919774	CITS_38[gene=chr18_f_c5246][PH=5][PH0=0.00][P=1.28e-09]	5	+	LINE	ENSG00000101558.15		TE
chr18	9924896	9924897	CITS_39[gene=chr18_f_c5246][PH=7][PH0=0.00][P=1.00e-100]	7	+	First intron	ENSG00000101558.15		Genic
chr18	9935827	9935828	CITS_40[gene=chr18_f_c5282][PH=5][PH0=0.18][P=4.10e-04]	5	+	First intron	ENSG00000101558.15		Genic
chr18	9942309	9942310	CITS_41[gene=chr18_f_c5334][PH=4][PH0=0.15][P=1.75e-03]	4	+	Deep intronic	ENSG00000101558.15		Genic
chr18	9943212	9943213	CITS_42[gene=chr18_f_c5344][PH=7][PH0=0.36][P=5.97e-05]	7	+	Deep intronic	ENSG00000101558.15		Genic
chr18	9949356	9949357	CITS_43[gene=chr18_f_c5383][PH=5][PH0=0.14][P=2.18e-04]	5	+	Deep intronic	ENSG00000101558.15		Genic
chr18	9954246	9954247	CITS_44[gene=chr18_f_c5412][PH=10][PH0=0.56][P=3.34e-07]	10	+	3'UTR	ENSG00000101558.15		Genic
chr18	9955187	9955188	CITS_45[gene=chr18_f_c5421][PH=4][PH0=0.23][P=8.91e-03]	4	+	3'UTR	ENSG00000101558.15		Genic
chr18	10529328	10529329	CITS_46[gene=chr18_f_c5526][PH=3][PH0=0.05][P=2.88e-03]	3	+	First intron	ENSG00000134265.14		Genic
chr18	10530702	10530703	CITS_47[gene=chr18_f_c5532][PH=4][PH0=0.17][P=9.90e-03]	4	+	First intron	ENSG00000134265.14		Genic
chr18	10542272	10542273	CITS_48[gene=chr18_f_c5590][PH=5][PH0=0.14][P=2.54e-04]	5	+	Deep intronic	ENSG00000134265.14		Genic
chr18	10550601	10550602	CITS_49[gene=chr18_f_c5622][PH=10][PH0=0.39][P=8.30e-09]	10	+	3'UTR	ENSG00000134265.14		Genic
chr18	10550659	10550660	CITS_50[gene=chr18_f_c5623][PH=8][PH0=0.44][P=2.10e-05]	8	+	3'UTR	ENSG00000134265.14		Genic
chr18	10551341	10551342	CITS_51[gene=chr18_f_c5632][PH=6][PH0=0.44][P=2.33e-03]	6	+	3'UTR	ENSG00000134265.14		Genic
chr18	10583130	10583131	CITS_52[gene=chr18_f_c5707][PH=7][PH0=0.23][P=1.45e-06]	7	+	Intergenic			Intergenic
chr18	11852624	11852625	CITS_53[gene=chr18_f_c5863][PH=26][PH0=0.00][P=1.00e-100]	26	+	3'UTR	ENSG00000141404.17	GNAL	Genic
chr18	11853078	11853079	CITS_54[gene=chr18_f_c5863][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000141404.17	GNAL	Genic
chr18	12311240	12311241	CITS_55[gene=chr18_f_c5967][PH=3][PH0=0.00][P=3.95e-05]	3	+	LINE	ENSG00000176014.14		TE
chr18	12320404	12320405	CITS_56[gene=chr18_f_c5967][PH=4][PH0=0.00][P=7.65e-09]	4	+	Deep intronic	ENSG00000176014.14		Genic
chr18	12320435	12320436	CITS_57[gene=chr18_f_c5967][PH=3][PH0=0.00][P=3.95e-05]	3	+	LINE	ENSG00000176014.14		TE
chr18	12707851	12707852	CITS_58[gene=chr18_f_c5982][PH=3][PH0=0.08][P=7.85e-03]	3	+	Deep intronic	ENSG00000128789.23		Genic
chr18	12985683	12985684	CITS_59[gene=chr18_f_c6158][PH=7][PH0=0.38][P=2.86e-05]	7	+	3'UTR	ENSG00000085415.17		Genic
chr18	12985911	12985912	CITS_60[gene=chr18_f_c6163][PH=4][PH0=0.17][P=3.05e-03]	4	+	3'UTR	ENSG00000085415.17		Genic
chr18	12999690	12999691	CITS_61[gene=chr18_f_c6243][PH=4][PH0=0.20][P=8.12e-03]	4	+	First intron	ENSG00000101639.20		Genic
chr18	13018036	13018037	CITS_62[gene=chr18_f_c6271][PH=5][PH0=0.02][P=9.57e-08]	5	+	LINE	ENSG00000101639.20		TE
chr18	13027888	13027889	CITS_63[gene=chr18_f_c6340][PH=4][PH0=0.16][P=6.99e-03]	4	+	Deep intronic	ENSG00000101639.20		Genic
chr18	13042493	13042494	CITS_64[gene=chr18_f_c6412][PH=4][PH0=0.17][P=9.87e-03]	4	+	LINE	ENSG00000101639.20		TE
chr18	13044436	13044437	CITS_65[gene=chr18_f_c6428][PH=5][PH0=0.30][P=2.38e-03]	5	+	LINE	ENSG00000101639.20		TE
chr18	13046571	13046572	CITS_66[gene=chr18_f_c6450][PH=4][PH0=0.17][P=7.70e-03]	4	+	LINE	ENSG00000101639.20		TE
chr18	13046736	13046737	CITS_67[gene=chr18_f_c6452][PH=9][PH0=0.41][P=3.99e-07]	9	+	Deep intronic	ENSG00000101639.20		Genic
chr18	13110441	13110442	CITS_68[gene=chr18_f_c6641][PH=4][PH0=0.13][P=3.97e-03]	4	+	LINE	ENSG00000101639.20		TE
chr18	15090569	15090570	CITS_69[gene=chr18_f_c7329][PH=2][PH0=0.00][P=1.25e-03]	2	+	First intron	ENSG00000263635.2	""	Genic
chr18	21245658	21245659	CITS_70[gene=chr18_f_c7373][PH=3][PH0=0.00][P=7.71e-04]	3	+	First intron	ENSG00000141449.17		Genic
chr18	21246162	21246163	CITS_71[gene=chr18_f_c7373][PH=3][PH0=0.00][P=7.71e-04]	3	+	Other SINE	ENSG00000141449.17		TE
chr18	21261035	21261036	CITS_72[gene=chr18_f_c7373][PH=3][PH0=0.00][P=7.71e-04]	3	+	First intron	ENSG00000141449.17		Genic
chr18	21261892	21261893	CITS_73[gene=chr18_f_c7373][PH=5][PH0=0.00][P=2.64e-10]	5	+	Satellite/LC	ENSG00000141449.17		TE
chr18	21262053	21262054	CITS_74[gene=chr18_f_c7373][PH=3][PH0=0.00][P=7.71e-04]	3	+	First intron	ENSG00000141449.17		Genic
chr18	21265767	21265768	CITS_75[gene=chr18_f_c7373][PH=5][PH0=0.00][P=2.64e-10]	5	+	First intron	ENSG00000141449.17		Genic
chr18	21280405	21280406	CITS_76[gene=chr18_f_c7373][PH=5][PH0=0.00][P=2.64e-10]	5	+	LINE	ENSG00000141449.17		TE
chr18	21308357	21308358	CITS_77[gene=chr18_f_c7508][PH=3][PH0=0.07][P=6.53e-03]	3	+	First intron	ENSG00000141449.17		Genic
chr18	21326941	21326942	CITS_78[gene=chr18_f_c7575][PH=4][PH0=0.00][P=3.09e-06]	4	+	First intron	ENSG00000141449.17		Genic
chr18	21350750	21350751	CITS_79[gene=chr18_f_c7575][PH=3][PH0=0.00][P=3.34e-03]	3	+	First intron	ENSG00000141449.17		Genic
chr18	21353522	21353523	CITS_80[gene=chr18_f_c7575][PH=4][PH0=0.00][P=3.09e-06]	4	+	First intron	ENSG00000141449.17		Genic
chr18	21353549	21353550	CITS_81[gene=chr18_f_c7575][PH=4][PH0=0.00][P=3.09e-06]	4	+	First intron	ENSG00000141449.17		Genic
chr18	21354182	21354183	CITS_82[gene=chr18_f_c7575][PH=5][PH0=0.00][P=2.20e-09]	5	+	First intron	ENSG00000141449.17		Genic
chr18	21409955	21409956	CITS_83[gene=chr18_f_c7575][PH=3][PH0=0.00][P=3.34e-03]	3	+	LINE	ENSG00000141449.17		TE
chr18	21446691	21446692	CITS_84[gene=chr18_f_c7575][PH=6][PH0=0.00][P=1.00e-100]	6	+	Deep intronic	ENSG00000141449.17		Genic
chr18	21454695	21454696	CITS_85[gene=chr18_f_c7575][PH=3][PH0=0.00][P=3.34e-03]	3	+	Proximal intronic	ENSG00000141449.17		Genic
chr18	21512813	21512814	CITS_86[gene=chr18_f_c7575][PH=3][PH0=0.00][P=3.34e-03]	3	+	LINE	ENSG00000141449.17		TE
chr18	21512960	21512961	CITS_87[gene=chr18_f_c7575][PH=5][PH0=0.00][P=2.20e-09]	5	+	Deep intronic	ENSG00000141449.17		Genic
chr18	22183491	22183492	CITS_88[gene=chr18_f_c8141][PH=4][PH0=0.13][P=3.03e-03]	4	+	Deep intronic	ENSG00000141448.12		Genic
chr18	22201756	22201757	CITS_89[gene=chr18_f_c8193][PH=4][PH0=0.15][P=5.72e-03]	4	+	3'UTR	ENSG00000141448.12		Genic
