chr	start	end	name	score	strand	NormedTC_SRR1107532	NormedTC_SRR1107533	NormedTC_SRR1107534	NormedTC_RBFOX2	BC_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr1	108859055	108859075	chr1-482	62.4	+	23.3981	5.7065	0	29.1046	2	Satellite/LC			TE
chr1	109124889	109124909	chr1-219	78	-	35.0972	2.8533	5.1966	43.147	3	Satellite/LC			TE
chr1	113831856	113831876	chr1-133	124.8	-	0	25.6794	10.3932	36.0726	2	LINE	ENSMUSG00000097648.3	9330185C12Rik	TE
chr1	113831956	113831976	chr1-220	78	-	0	5.7065	15.5898	21.2963	2	LINE	ENSMUSG00000097648.3	9330185C12Rik	TE
chr1	115889603	115889623	chr1-485	46.8	+	0	5.7065	5.1966	10.9031	2	Deep intronic	ENSMUSG00000070695.5	Cntnap5a	Genic
chr1	115940697	115940717	chr1-486	46.8	+	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000070695.5	Cntnap5a	Genic
chr1	118264466	118264486	chr1-221	62.4	+	0	11.4131	0	11.4131	1	3'UTR-distal			Genic
chr1	118490113	118490133	chr1-489	62.4	+	0	2.8533	15.5898	18.443	2	Deep intronic	ENSMUSG00000064302.15	Clasp1	Genic
chr1	119687227	119687247	chr1-492	78	-	0	5.7065	20.7863	26.4929	2	Other SINE	ENSMUSG00000026384.14	Ptpn4	TE
chr1	121230509	121230529	chr1-493	46.8	-	0	0	15.5898	15.5898	1	3'UTR-distal			Genic
chr1	121401427	121401447	chr1-494	62.4	+	35.0972	2.8533	0	37.9504	2	Deep intronic	ENSMUSG00000026339.19	Ccdc93	Genic
chr1	121402392	121402412	chr1-223	78	+	0	8.5598	10.3932	18.953	2	Other SINE	ENSMUSG00000026339.19	Ccdc93	TE
chr1	122284939	122284959	chr1-3	4210.6	-	187.1848	653.3988	181.8805	1022.4642	3	Intergenic			Intergenic
chr1	122530771	122530791	chr1-42	140.4	-	0	25.6794	0	25.6794	1	Satellite/LC			TE
chr1	123261622	123261642	chr1-496	62.4	-	11.6991	8.5598	0	20.2589	2	3'UTR	ENSMUSG00000036815.18	Dpp10	Genic
chr1	123568908	123568928	chr1-497	62.4	-	0	2.8533	15.5898	18.443	2	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	123747752	123747772	chr1-134	93.6	-	35.0972	5.7065	5.1966	46.0003	3	LINE	ENSMUSG00000036815.18	Dpp10	TE
chr1	123748555	123748575	chr1-26	187.1	-	58.4953	28.5327	10.3932	97.4211	3	Alu	ENSMUSG00000036815.18	Dpp10	TE
chr1	123774951	123774971	chr1-500	46.8	-	0	8.5598	0	8.5598	1	Other SINE	ENSMUSG00000036815.18	Dpp10	TE
chr1	123913708	123913728	chr1-501	62.4	-	0	11.4131	0	11.4131	1	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	124135663	124135683	chr1-502	62.4	-	0	0	20.7863	20.7863	1	LTR/ERV	ENSMUSG00000036815.18	Dpp10	TE
chr1	124168327	124168347	chr1-503	62.4	-	0	5.7065	10.3932	16.0997	2	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	124328108	124328128	chr1-506	46.8	-	11.6991	0	10.3932	22.0922	2	Other SINE	ENSMUSG00000036815.18	Dpp10	TE
chr1	124356725	124356745	chr1-227	62.4	-	11.6991	5.7065	5.1966	22.6022	3	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	124412196	124412216	chr1-507	62.4	-	0	0	20.7863	20.7863	1	Satellite/LC	ENSMUSG00000036815.18	Dpp10	TE
chr1	124462198	124462218	chr1-511	46.8	-	0	0	15.5898	15.5898	1	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	124498124	124498144	chr1-512	62.4	-	35.0972	2.8533	0	37.9504	2	LINE	ENSMUSG00000036815.18	Dpp10	TE
chr1	124502292	124502312	chr1-513	46.8	-	0	5.7065	5.1966	10.9031	2	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	124573331	124573351	chr1-515	46.8	-	0	2.8533	10.3932	13.2464	2	Other SINE	ENSMUSG00000036815.18	Dpp10	TE
chr1	124600829	124600849	chr1-229	93.6	-	35.0972	8.5598	0	43.657	2	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	124603805	124603825	chr1-518	78	-	46.7962	2.8533	0	49.6495	2	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	124684160	124684180	chr1-231	62.4	-	0	5.7065	10.3932	16.0997	2	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	124743627	124743647	chr1-521	46.8	-	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000036815.18	Dpp10	Genic
chr1	127410755	127410775	chr1-86	93.6	+	0	2.8533	25.9829	28.8362	2	3'UTR	ENSMUSG00000036155.14	Mgat5	Genic
chr1	127445487	127445507	chr1-522	46.8	-	0	5.7065	5.1966	10.9031	2	Deep intronic	ENSMUSG00000026347.14	Tmem163	Genic
chr1	127731662	127731682	chr1-524	46.8	+	0	2.8533	10.3932	13.2464	2	3'UTR	ENSMUSG00000026349.15	Ccnt2	Genic
chr1	128091599	128091619	chr1-525	46.8	+	35.0972	0	0	35.0972	1	Deep intronic	ENSMUSG00000056211.14	R3hdm1	Genic
chr1	128101852	128101872	chr1-527	46.8	+	23.3981	0	5.1966	28.5947	2	Deep intronic	ENSMUSG00000056211.14	R3hdm1	Genic
chr1	128115838	128115858	chr1-529	46.8	+	0	8.5598	0	8.5598	1	3'UTR	ENSMUSG00000056211.14	R3hdm1	Genic
chr1	130617228	130617248	chr1-532	78	-	0	14.2664	0	14.2664	1	3'UTR	ENSMUSG00000026409.15	Pfkfb2	Genic
chr1	131262855	131262875	chr1-87	93.6	-	0	5.7065	20.7863	26.4929	2	Deep intronic	ENSMUSG00000026425.16	Srgap2	Genic
chr1	131501580	131501600	chr1-21	6316	+	58.4953	927.3128	400.1371	1385.9451	3	Deep intronic			Genic
chr1	131814678	131814698	chr1-536	46.8	-	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000128245.1	""	TE
chr1	131863185	131863205	chr1-236	62.4	+	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000026434.13	Nucks1	Genic
chr1	132492492	132492512	chr1-537	62.4	-	0	11.4131	0	11.4131	1	3'UTR	ENSMUSG00000026442.15	Nfasc	Genic
chr1	132510479	132510499	chr1-237	62.4	-	0	11.4131	5.1966	16.6097	2	First intron	ENSMUSG00000026442.15	Nfasc	Genic
chr1	132517905	132517925	chr1-88	93.6	-	0	0	31.1795	31.1795	1	Deep intronic	ENSMUSG00000026442.15	Nfasc	Genic
chr1	132520262	132520282	chr1-238	78	-	0	11.4131	5.1966	16.6097	2	Deep intronic	ENSMUSG00000026442.15	Nfasc	Genic
chr1	132928492	132928512	chr1-540	46.8	-	11.6991	5.7065	0	17.4056	2	Other SINE	ENSMUSG00000054387.14	Mdm4	TE
chr1	132935791	132935811	chr1-239	62.4	-	0	11.4131	0	11.4131	1	Satellite/LC	ENSMUSG00000054387.14	Mdm4	TE
chr1	132936442	132936462	chr1-541	62.4	-	0	0	20.7863	20.7863	1	Deep intronic	ENSMUSG00000054387.14	Mdm4	Genic
chr1	133593570	133593590	chr1-240	62.4	+	0	0	20.7863	20.7863	1	Satellite/LC	ENSMUSG00000120455.2	Gm57114	TE
chr1	133630588	133630608	chr1-13	296.3	-	23.3981	39.9458	93.5385	156.8824	3	3'UTR	ENSMUSG00000026463.18	Atp2b4	Genic
chr1	133636134	133636154	chr1-545	78	-	11.6991	2.8533	15.5898	30.1421	3	Deep intronic	ENSMUSG00000026463.18	Atp2b4	Genic
chr1	134242050	134242070	chr1-546	62.4	-	0	2.8533	15.5898	18.443	2	Satellite/LC	ENSMUSG00000026458.14	Ppfia4	TE
chr1	134275148	134275168	chr1-137	93.6	-	35.0972	11.4131	0	46.5102	2	3'UTR	ENSMUSG00000042305.13	Tmem183a	Genic
chr1	134679271	134679291	chr1-138	78	+	0	14.2664	0	14.2664	1	3'UTR	ENSMUSG00000026452.16	Syt2	Genic
chr1	134680830	134680850	chr1-549	46.8	+	0	5.7065	10.3932	16.0997	2	3'UTR	ENSMUSG00000026452.16	Syt2	Genic
chr1	134726673	134726693	chr1-33	140.4	-	35.0972	22.8262	0	57.9233	2	Other SINE	ENSMUSG00000073557.13	Ppp1r12b	TE
chr1	134726737	134726757	chr1-52	124.8	-	0	34.2392	0	34.2392	1	First intron	ENSMUSG00000073557.13	Ppp1r12b	Genic
chr1	134727709	134727729	chr1-242	109.2	-	0	22.8262	0	22.8262	1	Other SINE	ENSMUSG00000073557.13	Ppp1r12b	TE
chr1	134727794	134727814	chr1-243	109.2	-	23.3981	14.2664	0	37.6645	2	First intron	ENSMUSG00000073557.13	Ppp1r12b	Genic
chr1	135083356	135083376	chr1-552	78	+	0	2.8533	25.9829	28.8362	2	3'UTR	ENSMUSG00000026426.11	Arl8a	Genic
chr1	135362959	135362979	chr1-53	124.8	-	23.3981	19.9729	10.3932	53.7642	3	3'UTR	ENSMUSG00000009418.18	Nav1	Genic
chr1	135363524	135363544	chr1-90	93.6	-	0	17.1196	0	17.1196	1	3'UTR	ENSMUSG00000009418.18	Nav1	Genic
chr1	136196974	136196994	chr1-91	78	-	0	2.8533	36.3761	39.2294	2	3'UTR	ENSMUSG00000041570.15	Camsap2	Genic
chr1	136292674	136292694	chr1-139	124.8	+	0	22.8262	5.1966	28.0227	2	Intergenic			Intergenic
chr1	136978527	136978547	chr1-555	62.4	+	0	11.4131	0	11.4131	1	Satellite/LC			TE
chr1	137018787	137018807	chr1-556	78	+	0	14.2664	0	14.2664	1	Satellite/LC			TE
chr1	137056086	137056106	chr1-557	62.4	+	0	11.4131	0	11.4131	1	Satellite/LC			TE
chr1	137832527	137832547	chr1-248	78	+	0	0	25.9829	25.9829	1	First intron	ENSMUSG00000098206.3	Mir181a-1hg	Genic
chr1	137854241	137854261	chr1-558	46.8	+	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000098206.3	Mir181a-1hg	Genic
chr1	138730993	138731013	chr1-559	46.8	+	0	5.7065	5.1966	10.9031	2	LTR/ERV			TE
chr1	140218622	140218642	chr1-249	78	+	23.3981	2.8533	10.3932	36.6445	3	First intron	ENSMUSG00000052726.17	Kcnt2	Genic
chr1	140458853	140458873	chr1-250	62.4	+	0	2.8533	15.5898	18.443	2	Deep intronic	ENSMUSG00000052726.17	Kcnt2	Genic
chr1	143500951	143500971	chr1-561	46.8	-	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000026361.10	Cdc73	Genic
chr1	146484270	146484290	chr1-562	62.4	+	0	2.8533	15.5898	18.443	2	LINE	ENSMUSG00000035131.15	Brinp3	TE
chr1	147164443	147164463	chr1-140	78	+	0	8.5598	10.3932	18.953	2	LINE			TE
chr1	150983899	150983919	chr1-251	124.8	-	0	0	41.5727	41.5727	1	Satellite/LC	ENSMUSG00000139399.1	""	TE
chr1	151305024	151305044	chr1-564	46.8	+	35.0972	0	0	35.0972	1	First intron	ENSMUSG00000053286.12	Trmt1l	Genic
chr1	152728158	152728178	chr1-565	46.8	-	0	5.7065	5.1966	10.9031	2	Other SINE	ENSMUSG00000042772.16	Smg7	TE
chr1	152838453	152838473	chr1-566	46.8	+	0	0	15.5898	15.5898	1	First intron	ENSMUSG00000042751.15	Nmnat2	Genic
chr1	152938734	152938754	chr1-567	62.4	+	0	11.4131	0	11.4131	1	First intron	ENSMUSG00000042751.15	Nmnat2	Genic
chr1	153534183	153534203	chr1-569	46.8	+	11.6991	2.8533	5.1966	19.7489	3	First intron	ENSMUSG00000042671.13	Rgs8	Genic
chr1	153571586	153571606	chr1-28	155.9	+	0	22.8262	25.9829	48.8091	2	3'UTR	ENSMUSG00000042671.13	Rgs8	Genic
chr1	153784115	153784135	chr1-22	265.1	+	0	45.6523	15.5898	61.2421	2	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	153784211	153784231	chr1-17	187.1	+	11.6991	37.0925	25.9829	74.7745	3	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	153784942	153784962	chr1-8	545.8	+	35.0972	54.2121	93.5385	182.8478	3	3'UTR	ENSMUSG00000026473.18	Glul	Genic
chr1	154279302	154279322	chr1-572	46.8	-	0	5.7065	5.1966	10.9031	2	Proximal intronic	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	154291651	154291671	chr1-92	93.6	-	0	8.5598	15.5898	24.1496	2	Deep intronic	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	154292821	154292841	chr1-575	78	-	0	5.7065	15.5898	21.2963	2	Deep intronic	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	154347865	154347885	chr1-577	46.8	-	0	0	20.7863	20.7863	1	CDS	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	154471867	154471887	chr1-581	62.4	-	0	11.4131	5.1966	16.6097	2	LTR/ERV	ENSMUSG00000004110.19	Cacna1e	TE
chr1	154538275	154538295	chr1-583	46.8	-	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000004110.19	Cacna1e	TE
chr1	154552357	154552377	chr1-584	46.8	-	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	154621581	154621601	chr1-585	46.8	-	0	2.8533	10.3932	13.2464	2	First intron	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	154673725	154673745	chr1-258	93.6	-	0	14.2664	10.3932	24.6595	2	First intron	ENSMUSG00000004110.19	Cacna1e	Genic
chr1	155153933	155153953	chr1-587	46.8	-	23.3981	2.8533	0	26.2514	2	3'UTR	ENSMUSG00000026469.15	Xpr1	Genic
chr1	155496741	155496761	chr1-589	46.8	+	0	0	15.5898	15.5898	1	Deep intronic	ENSMUSG00000033701.14	Acbd6	Genic
chr1	155920005	155920025	chr1-141	249.5	+	11.6991	5.7065	67.5556	84.9612	3	First intron	ENSMUSG00000050565.17	Tor1aip2	Genic
chr1	156669164	156669184	chr1-591	46.8	-	0	2.8533	10.3932	13.2464	2	Deep intronic	ENSMUSG00000026594.15	Ralgps2	Genic
chr1	156689946	156689966	chr1-592	46.8	-	0	8.5598	0	8.5598	1	Alu	ENSMUSG00000026594.15	Ralgps2	TE
chr1	156986653	156986673	chr1-259	93.6	-	35.0972	5.7065	5.1966	46.0003	3	Proximal intronic	ENSMUSG00000070565.12	Rasal2	Genic
chr1	158354850	158354870	chr1-93	93.6	+	70.1943	0	0	70.1943	1	Deep intronic	ENSMUSG00000026587.16	Astn1	Genic
chr1	159143671	159143691	chr1-594	46.8	+	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000040782.13	Cop1	TE
chr1	159630232	159630252	chr1-596	46.8	+	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000015829.14	Tnr	Genic
chr1	159756657	159756677	chr1-260	62.4	+	0	2.8533	15.5898	18.443	2	3'UTR	ENSMUSG00000015829.14	Tnr	Genic
chr1	160555843	160555863	chr1-598	62.4	-	0	8.5598	5.1966	13.7564	2	Other SINE	ENSMUSG00000026721.17	Rabgap1l	TE
chr1	160800168	160800188	chr1-599	46.8	+	0	8.5598	0	8.5598	1	3'UTR	ENSMUSG00000040423.12	Rc3h1	Genic
chr1	160855811	160855831	chr1-600	46.8	-	0	8.5598	0	8.5598	1	Satellite/LC	ENSMUSG00000043467.20	Zbtb37	TE
chr1	160863431	160863451	chr1-142	78	+	0	5.7065	15.5898	21.2963	2	First intron	ENSMUSG00000053332.16	Gas5	Genic
chr1	161814922	161814942	chr1-601	62.4	-	0	5.7065	15.5898	21.2963	2	3'UTR	ENSMUSG00000040265.17	Dnm3	Genic
chr1	161815481	161815501	chr1-34	155.9	-	23.3981	17.1196	20.7863	61.3041	3	3'UTR	ENSMUSG00000040265.17	Dnm3	Genic
chr1	161816478	161816498	chr1-35	140.4	-	35.0972	19.9729	5.1966	60.2666	3	3'UTR	ENSMUSG00000040265.17	Dnm3	Genic
chr1	162063729	162063749	chr1-603	46.8	-	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000040265.17	Dnm3	Genic
chr1	162102022	162102042	chr1-604	46.8	-	0	2.8533	15.5898	18.443	2	Deep intronic	ENSMUSG00000040265.17	Dnm3	Genic
chr1	162108552	162108572	chr1-605	46.8	-	0	2.8533	10.3932	13.2464	2	LINE	ENSMUSG00000040265.17	Dnm3	TE
chr1	163681650	163681670	chr1-606	46.8	+	0	5.7065	5.1966	10.9031	2	Deep intronic	ENSMUSG00000026585.14	Kifap3	Genic
chr1	164212266	164212286	chr1-611	78	+	0	5.7065	15.5898	21.2963	2	Deep intronic	ENSMUSG00000026575.16	Nme7	Genic
chr1	164264699	164264719	chr1-5	436.7	-	35.0972	77.0383	25.9829	138.1184	3	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164264822	164264842	chr1-11	670.6	-	23.3981	34.2392	213.06	270.6974	3	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164264895	164264915	chr1-1	1216.4	-	257.3792	97.0112	348.1713	702.5616	3	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164265427	164265447	chr1-23	405.5	-	35.0972	34.2392	98.7351	168.0715	3	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	164265636	164265656	chr1-9	296.3	-	11.6991	28.5327	98.7351	138.9669	3	3'UTR	ENSMUSG00000026576.13	Atp1b1	Genic
chr1	165157312	165157332	chr1-95	78	-	11.6991	11.4131	10.3932	33.5053	3	3'UTR	ENSMUSG00000026571.13	Dcaf6	Genic
chr1	165166321	165166341	chr1-612	62.4	-	35.0972	2.8533	0	37.9504	2	Deep intronic	ENSMUSG00000026571.13	Dcaf6	Genic
chr1	165318627	165318647	chr1-261	62.4	-	11.6991	5.7065	5.1966	22.6022	3	Satellite/LC			TE
chr1	165430832	165430852	chr1-262	62.4	-	11.6991	5.7065	5.1966	22.6022	3	First intron	ENSMUSG00000026566.16	Mpzl1	Genic
chr1	166127185	166127205	chr1-613	46.8	+	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000040612.14	Ildr2	TE
chr1	166128877	166128897	chr1-614	46.8	+	23.3981	2.8533	0	26.2514	2	Deep intronic	ENSMUSG00000040612.14	Ildr2	Genic
chr1	167167850	167167870	chr1-616	78	-	0	14.2664	0	14.2664	1	First intron	ENSMUSG00000121275.2	Gm57182	Genic
chr1	167322142	167322162	chr1-617	124.8	-	0	0	41.5727	41.5727	1	Satellite/LC			TE
chr1	168104134	168104154	chr1-619	46.8	-	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000052534.16	Pbx1	Genic
chr1	168153002	168153022	chr1-620	46.8	-	0	8.5598	5.1966	13.7564	2	Deep intronic	ENSMUSG00000052534.16	Pbx1	Genic
chr1	168246063	168246083	chr1-621	46.8	-	0	8.5598	0	8.5598	1	Deep intronic	ENSMUSG00000052534.16	Pbx1	Genic
chr1	169570670	169570690	chr1-143	93.6	-	11.6991	5.7065	15.5898	32.9954	3	3'UTR	ENSMUSG00000038530.12	Rgs4	Genic
chr1	170154773	170154793	chr1-144	78	-	35.0972	8.5598	5.1966	48.8536	3	First intron	ENSMUSG00000038473.15	Nos1ap	Genic
chr1	170579341	170579361	chr1-264	62.4	-	0	0	20.7863	20.7863	1	Deep intronic	ENSMUSG00000026663.7	Atf6	Genic
chr1	171846470	171846490	chr1-145	78	-	58.4953	0	0	58.4953	1	Satellite/LC	ENSMUSG00000026556.17	Vangl2	TE
chr1	173171030	173171050	chr1-631	46.8	-	11.6991	5.7065	5.1966	22.6022	3	Deep intronic	ENSMUSG00000005338.15	Cadm3	Genic
chr1	174373143	174373163	chr1-632	46.8	+	11.6991	2.8533	5.1966	19.7489	3	First intron	ENSMUSG00000028354.14	Fmn2	Genic
chr1	174577346	174577366	chr1-633	46.8	+	0	0	15.5898	15.5898	1	Satellite/LC	ENSMUSG00000028354.14	Fmn2	TE
chr1	175121915	175121935	chr1-634	46.8	-	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000026527.14	Rgs7	Genic
chr1	175257173	175257193	chr1-55	109.2	-	0	19.9729	10.3932	30.3661	2	First intron	ENSMUSG00000026527.14	Rgs7	Genic
chr1	175281258	175281278	chr1-635	46.8	-	0	8.5598	0	8.5598	1	Other SINE	ENSMUSG00000026527.14	Rgs7	TE
chr1	175302420	175302440	chr1-636	46.8	-	0	5.7065	5.1966	10.9031	2	LTR/ERV	ENSMUSG00000026527.14	Rgs7	TE
chr1	175438366	175438386	chr1-266	62.4	-	0	11.4131	0	11.4131	1	Satellite/LC	ENSMUSG00000026526.15	Fh1	TE
chr1	175969878	175969898	chr1-637	62.4	+	0	0	20.7863	20.7863	1	Alu			TE
chr1	176589136	176589156	chr1-267	62.4	-	0	11.4131	0	11.4131	1	Proximal intronic	ENSMUSG00000057335.12	Cep170	Genic
chr1	176850851	176850871	chr1-639	46.8	-	11.6991	5.7065	0	17.4056	2	3'UTR	ENSMUSG00000019699.17	Akt3	Genic
chr1	176852718	176852738	chr1-642	46.8	-	0	2.8533	10.3932	13.2464	2	3'UTR	ENSMUSG00000019699.17	Akt3	Genic
chr1	176978167	176978187	chr1-643	46.8	-	11.6991	2.8533	5.1966	19.7489	3	First intron	ENSMUSG00000019699.17	Akt3	Genic
chr1	176978776	176978796	chr1-644	62.4	-	0	2.8533	15.5898	18.443	2	First intron	ENSMUSG00000019699.17	Akt3	Genic
chr1	176995988	176996008	chr1-645	46.8	-	11.6991	5.7065	0	17.4056	2	First intron	ENSMUSG00000019699.17	Akt3	Genic
chr1	177013744	177013764	chr1-646	78	-	0	5.7065	15.5898	21.2963	2	First intron	ENSMUSG00000019699.17	Akt3	Genic
chr1	177014623	177014643	chr1-647	62.4	-	35.0972	2.8533	0	37.9504	2	First intron	ENSMUSG00000019699.17	Akt3	Genic
chr1	177073278	177073298	chr1-147	62.4	-	23.3981	8.5598	10.3932	42.3511	3	First intron	ENSMUSG00000019699.17	Akt3	Genic
chr1	177276367	177276387	chr1-12	249.5	+	0	39.9458	41.5727	81.5185	2	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	177276655	177276675	chr1-29	218.3	+	11.6991	25.6794	31.1795	68.558	3	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	177277189	177277209	chr1-15	249.5	+	70.1943	34.2392	15.5898	120.0233	3	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	177277831	177277851	chr1-148	62.4	+	11.6991	5.7065	15.5898	32.9954	3	3'UTR	ENSMUSG00000063659.12	Zbtb18	Genic
chr1	177387398	177387418	chr1-652	46.8	-	0	2.8533	10.3932	13.2464	2	LTR/ERV			TE
chr1	178148743	178148763	chr1-653	46.8	-	0	5.7065	5.1966	10.9031	2	3'UTR-distal	ENSMUSG00000039630.11	Hnrnpu	Genic
chr1	178154970	178154990	chr1-268	62.4	-	11.6991	8.5598	0	20.2589	2	3'UTR	ENSMUSG00000039630.11	Hnrnpu	Genic
chr1	178157436	178157456	chr1-654	46.8	-	0	8.5598	0	8.5598	1	CDS	ENSMUSG00000039630.11	Hnrnpu	Genic
chr1	178161694	178161714	chr1-271	62.4	-	11.6991	11.4131	15.5898	38.7019	3	First intron	ENSMUSG00000039630.11	Hnrnpu	Genic
chr1	178371588	178371608	chr1-655	46.8	+	11.6991	5.7065	5.1966	22.6022	3	Deep intronic	ENSMUSG00000026494.13	Kif26b	Genic
chr1	179047649	179047669	chr1-656	46.8	-	0	5.7065	5.1966	10.9031	2	First intron	ENSMUSG00000055067.16	Smyd3	Genic
chr1	179054780	179054800	chr1-46	124.8	-	11.6991	17.1196	15.5898	44.4084	3	First intron	ENSMUSG00000055067.16	Smyd3	Genic
chr1	179173879	179173899	chr1-272	78	-	11.6991	14.2664	0	25.9654	2	LTR/ERV	ENSMUSG00000055067.16	Smyd3	TE
chr1	179322212	179322232	chr1-273	78	-	58.4953	0	0	58.4953	1	First intron	ENSMUSG00000055067.16	Smyd3	Genic
chr1	179618754	179618774	chr1-149	93.6	-	0	19.9729	0	19.9729	1	Deep intronic	ENSMUSG00000026491.14	Ahctf1	Genic
chr1	179824431	179824451	chr1-98	93.6	+	0	17.1196	0	17.1196	1	First intron	ENSMUSG00000026490.19	Cdc42bpa	Genic
chr1	179933222	179933242	chr1-659	62.4	+	11.6991	8.5598	0	20.2589	2	First intron	ENSMUSG00000026490.19	Cdc42bpa	Genic
chr1	179990066	179990086	chr1-660	46.8	+	0	0	15.5898	15.5898	1	3'UTR	ENSMUSG00000026490.19	Cdc42bpa	Genic
chr1	180930482	180930502	chr1-99	109.2	-	11.6991	14.2664	5.1966	31.162	3	Other SINE	ENSMUSG00000026516.9	Nvl	TE
chr1	180957396	180957416	chr1-662	62.4	-	35.0972	5.7065	0	40.8037	2	Proximal intronic	ENSMUSG00000026516.9	Nvl	Genic
chr1	181051471	181051491	chr1-275	62.4	+	0	0	20.7863	20.7863	1	Other SINE	ENSMUSG00000120002.2	Gm57146	TE
chr1	181653126	181653146	chr1-664	46.8	-	0	8.5598	0	8.5598	1	Proximal intronic	ENSMUSG00000004880.12	Lbr	Genic
chr1	181731231	181731251	chr1-150	93.6	-	0	11.4131	25.9829	37.396	2	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr1	181732426	181732446	chr1-24	171.5	-	11.6991	42.7991	15.5898	70.0879	3	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr1	181732498	181732518	chr1-38	202.7	-	0	14.2664	51.9659	66.2322	2	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr1	181732576	181732596	chr1-47	155.9	-	0	17.1196	31.1795	48.2991	2	3'UTR	ENSMUSG00000022995.18	Enah	Genic
chr1	182150054	182150074	chr1-151	78	-	0	11.4131	5.1966	16.6097	2	Other SINE	ENSMUSG00000047539.10	Fbxo28	TE
chr1	182644107	182644127	chr1-152	78	+	0	0	25.9829	25.9829	1	First intron	ENSMUSG00000038576.16	Susd4	Genic
chr1	183118616	183118636	chr1-153	78	-	58.4953	0	0	58.4953	1	Satellite/LC	ENSMUSG00000056050.16	Mia3	TE
chr1	184663037	184663057	chr1-667	46.8	-	11.6991	2.8533	5.1966	19.7489	3	Deep intronic	ENSMUSG00000026620.12	Mark1	Genic
chr1	184709313	184709333	chr1-669	62.4	-	0	5.7065	10.3932	16.0997	2	First intron	ENSMUSG00000026620.12	Mark1	Genic
chr1	186480126	186480146	chr1-670	46.8	-	0	5.7065	5.1966	10.9031	2	Satellite/LC	ENSMUSG00000001305.6	Rrp15	TE
chr1	187383910	187383930	chr1-671	46.8	+	0	8.5598	0	8.5598	1	First intron	ENSMUSG00000026610.14	Esrrg	Genic
chr1	187943374	187943394	chr1-278	93.6	+	11.6991	0	25.9829	37.682	2	3'UTR	ENSMUSG00000026610.14	Esrrg	Genic
chr1	190583018	190583038	chr1-30	124.8	-	35.0972	19.9729	10.3932	65.4632	3	Deep intronic	ENSMUSG00000089872.11	Rps6kc1	Genic
chr1	190752585	190752605	chr1-154	62.4	-	11.6991	2.8533	20.7863	35.3387	3	Satellite/LC	ENSMUSG00000066595.10	Flvcr1	TE
chr1	191926663	191926683	chr1-279	62.4	+	11.6991	8.5598	0	20.2589	2	LINE	ENSMUSG00000058248.13	Kcnh1	TE
chr1	191933520	191933540	chr1-280	93.6	+	11.6991	14.2664	0	25.9654	2	LINE	ENSMUSG00000058248.13	Kcnh1	TE
chr1	191934313	191934333	chr1-281	78	+	11.6991	11.4131	10.3932	33.5053	3	Other SINE	ENSMUSG00000058248.13	Kcnh1	TE
chr1	191959573	191959593	chr1-679	46.8	+	0	8.5598	0	8.5598	1	Proximal intronic	ENSMUSG00000058248.13	Kcnh1	Genic
