chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr10	70412012	70412013	CITS_182[gene=chr10_f_c2416][PH=3][PH0=0.00][P=3.60e-04]	3	+	LTR/ERV	ENSG00000148730.8		TE
chr10	70427976	70427977	CITS_183[gene=chr10_f_c2416][PH=3][PH0=0.00][P=3.60e-04]	3	+	3'UTR	ENSG00000148730.8		Genic
chr10	70817633	70817634	CITS_184[gene=chr10_f_c2416][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSG00000166224.19	SGPL1	Genic
chr10	70856550	70856551	CITS_185[gene=chr10_f_c2416][PH=3][PH0=0.00][P=3.60e-04]	3	+	Deep intronic	ENSG00000166224.19	SGPL1	Genic
chr10	71703776	71703777	CITS_186[gene=chr10_f_c2417][PH=24][PH0=0.00][P=1.00e-100]	24	+	Deep intronic	ENSG00000107736.23		Genic
chr10	72626856	72626857	CITS_187[gene=chr10_f_c2417][PH=5][PH0=0.00][P=3.45e-09]	5	+	Alu			TE
chr10	73635093	73635094	CITS_188[gene=chr10_f_c2417][PH=3][PH0=0.00][P=9.12e-03]	3	+	Alu			TE
chr10	73737510	73737511	CITS_189[gene=chr10_f_c2417][PH=3][PH0=0.00][P=9.12e-03]	3	+	Alu	ENSG00000291043.2	""	TE
chr10	74052746	74052747	CITS_190[gene=chr10_f_c2417][PH=3][PH0=0.00][P=9.12e-03]	3	+	Deep intronic	ENSG00000035403.19		Genic
chr10	74190807	74190808	CITS_191[gene=chr10_f_c2417][PH=3][PH0=0.00][P=9.12e-03]	3	+	LINE	ENSG00000156110.16		TE
chr10	74230056	74230057	CITS_192[gene=chr10_f_c2417][PH=4][PH0=0.00][P=5.33e-06]	4	+	Satellite/LC	ENSG00000156110.16		TE
chr10	74246877	74246878	CITS_193[gene=chr10_f_c2417][PH=3][PH0=0.00][P=9.12e-03]	3	+	Deep intronic	ENSG00000156110.16		Genic
chr10	74247031	74247032	CITS_194[gene=chr10_f_c2417][PH=3][PH0=0.00][P=9.12e-03]	3	+	Deep intronic	ENSG00000156110.16		Genic
chr10	74410358	74410359	CITS_195[gene=chr10_f_c2417][PH=3][PH0=0.00][P=9.12e-03]	3	+	Deep intronic	ENSG00000156110.16		Genic
chr10	74761575	74761576	CITS_196[gene=chr10_f_c2417][PH=5][PH0=0.00][P=3.45e-09]	5	+	Alu			TE
chr10	75192757	75192758	CITS_197[gene=chr10_f_c2426][PH=3][PH0=0.00][P=4.56e-04]	3	+	Alu			TE
chr10	75219491	75219492	CITS_198[gene=chr10_f_c2426][PH=3][PH0=0.00][P=4.56e-04]	3	+	Alu	ENSG00000165637.15		TE
chr10	75221204	75221205	CITS_199[gene=chr10_f_c2426][PH=3][PH0=0.00][P=4.56e-04]	3	+	Proximal intronic	ENSG00000165637.15		Genic
chr10	75223155	75223156	CITS_200[gene=chr10_f_c2426][PH=3][PH0=0.00][P=4.56e-04]	3	+	Alu	ENSG00000165637.15		TE
chr10	75226639	75226640	CITS_201[gene=chr10_f_c2426][PH=3][PH0=0.00][P=4.56e-04]	3	+	Alu	ENSG00000165637.15		TE
chr10	75938707	75938708	CITS_202[gene=chr10_f_c2426][PH=7][PH0=0.00][P=1.00e-100]	7	+	First intron	ENSG00000148655.16	LRMDA	Genic
chr10	76745212	76745213	CITS_203[gene=chr10_f_c2460][PH=2][PH0=0.00][P=7.81e-03]	2	+	Alu			TE
chr10	76814917	76814918	CITS_204[gene=chr10_f_c2460][PH=2][PH0=0.00][P=7.81e-03]	2	+	LINE			TE
chr10	76824043	76824044	CITS_205[gene=chr10_f_c2460][PH=2][PH0=0.00][P=7.81e-03]	2	+	LINE			TE
chr10	77221111	77221112	CITS_206[gene=chr10_f_c2492][PH=2][PH0=0.00][P=3.27e-03]	2	+	Deep intronic			Genic
chr10	78034937	78034938	CITS_207[gene=chr10_f_c2525][PH=5][PH0=0.03][P=1.11e-06]	5	+	First intron	ENSG00000138326.22		Genic
chr10	78038566	78038567	CITS_208[gene=chr10_f_c2554][PH=5][PH0=0.27][P=7.40e-03]	5	+	Deep intronic	ENSG00000138326.22		Genic
chr10	78038808	78038809	CITS_209[gene=chr10_f_c2556][PH=11][PH0=0.23][P=2.24e-12]	11	+	Alu	ENSG00000138326.22		TE
chr10	78038952	78038953	CITS_210[gene=chr10_f_c2557][PH=5][PH0=0.23][P=7.18e-04]	5	+	Deep intronic	ENSG00000138326.22		Genic
chr10	78039020	78039021	CITS_211[gene=chr10_f_c2558][PH=4][PH0=0.11][P=2.63e-03]	4	+	Deep intronic	ENSG00000138326.22		Genic
chr10	78040123	78040124	CITS_212[gene=chr10_f_c2567][PH=5][PH0=0.10][P=5.73e-05]	5	+	Deep intronic	ENSG00000138326.22		Genic
chr10	78040177	78040178	CITS_213[gene=chr10_f_c2568][PH=3][PH0=0.06][P=5.98e-03]	3	+	Deep intronic	ENSG00000138326.22		Genic
chr10	79219379	79219380	CITS_214[gene=chr10_f_c2693][PH=7][PH0=0.00][P=1.00e-100]	7	+	Other SINE	ENSG00000108175.20		TE
chr10	79437228	79437229	CITS_215[gene=chr10_f_c2693][PH=3][PH0=0.00][P=1.53e-05]	3	+	Alu			TE
chr10	81007461	81007462	CITS_216[gene=chr10_f_c2713][PH=3][PH0=0.00][P=7.72e-05]	3	+	Alu			TE
chr10	81449608	81449609	CITS_217[gene=chr10_f_c2713][PH=3][PH0=0.00][P=7.72e-05]	3	+	Alu			TE
chr10	81723464	81723465	CITS_218[gene=chr10_f_c2713][PH=5][PH0=0.00][P=1.00e-100]	5	+	LINE			TE
chr10	84382694	84382695	CITS_219[gene=chr10_f_c2751][PH=3][PH0=0.00][P=7.30e-04]	3	+	Deep intronic	ENSG00000107771.18		Genic
chr10	85495341	85495342	CITS_220[gene=chr10_f_c2773][PH=3][PH0=0.00][P=9.14e-07]	3	+	LINE			TE
chr10	86610987	86610988	CITS_221[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	Alu			TE
chr10	86760818	86760819	CITS_222[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	First intron	ENSG00000107779.17		Genic
chr10	86929028	86929029	CITS_223[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	LINE	ENSG00000107779.17		TE
chr10	87034575	87034576	CITS_224[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	3'UTR-distal			Genic
chr10	87433778	87433779	CITS_225[gene=chr10_f_c2778][PH=4][PH0=0.00][P=1.47e-06]	4	+	Deep intronic			Genic
chr10	87449546	87449547	CITS_226[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	First intron	ENSG00000305816.1	""	Genic
chr10	87453021	87453022	CITS_227[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	First intron	ENSG00000305816.1	""	Genic
chr10	87455940	87455941	CITS_228[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	First intron	ENSG00000305816.1	""	Genic
chr10	87456349	87456350	CITS_229[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	First intron	ENSG00000305816.1	""	Genic
chr10	87490225	87490226	CITS_230[gene=chr10_f_c2778][PH=4][PH0=0.00][P=1.47e-06]	4	+	First intron	ENSG00000305816.1	""	Genic
chr10	87499888	87499889	CITS_231[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	Deep intronic	ENSG00000305816.1	""	Genic
chr10	87534234	87534235	CITS_232[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	Alu	ENSG00000107789.16	MINPP1	TE
chr10	87593177	87593178	CITS_233[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	Alu	ENSG00000225913.3	""	TE
chr10	87889480	87889481	CITS_234[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	First intron	ENSG00000171862.16	PTEN	Genic
chr10	87945349	87945350	CITS_235[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	Deep intronic	ENSG00000171862.16	PTEN	Genic
chr10	87965544	87965545	CITS_237[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	3'UTR	ENSG00000171862.16	PTEN	Genic
chr10	87967046	87967047	CITS_238[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	3'UTR	ENSG00000171862.16	PTEN	Genic
chr10	88488556	88488557	CITS_239[gene=chr10_f_c2778][PH=3][PH0=0.00][P=3.35e-03]	3	+	Alu			TE
chr10	89140349	89140350	CITS_240[gene=chr10_f_c2858][PH=2][PH0=0.00][P=5.31e-03]	2	+	Deep intronic			Genic
chr10	89710018	89710019	CITS_241[gene=chr10_f_c2874][PH=5][PH0=0.00][P=1.00e-100]	5	+	CDS	ENSG00000138182.16		Genic
chr10	89753786	89753787	CITS_242[gene=chr10_f_c2874][PH=3][PH0=0.00][P=1.37e-04]	3	+	Alu	ENSG00000138182.16		TE
chr10	89992876	89992877	CITS_243[gene=chr10_f_c2874][PH=4][PH0=0.00][P=3.39e-08]	4	+	LINE	ENSG00000232229.9	LINC00865	TE
chr10	90385822	90385823	CITS_244[gene=chr10_f_c2883][PH=3][PH0=0.00][P=1.96e-06]	3	+	Alu			TE
chr10	91937170	91937171	CITS_245[gene=chr10_f_c3072][PH=3][PH0=0.00][P=3.35e-03]	3	+	Alu	ENSG00000095564.16		TE
chr10	91955202	91955203	CITS_246[gene=chr10_f_c3072][PH=3][PH0=0.00][P=3.35e-03]	3	+	Deep intronic	ENSG00000095564.16		Genic
chr10	91963596	91963597	CITS_247[gene=chr10_f_c3072][PH=3][PH0=0.00][P=3.35e-03]	3	+	Deep intronic	ENSG00000095564.16		Genic
chr10	91999198	91999199	CITS_248[gene=chr10_f_c3072][PH=3][PH0=0.00][P=3.35e-03]	3	+	LINE	ENSG00000095564.16		TE
chr10	92029611	92029612	CITS_249[gene=chr10_f_c3072][PH=3][PH0=0.00][P=3.35e-03]	3	+	3'UTR	ENSG00000095564.16		Genic
chr10	92293282	92293283	CITS_250[gene=chr10_f_c3072][PH=3][PH0=0.00][P=3.35e-03]	3	+	Alu	ENSG00000198060.11		TE
chr10	92612303	92612304	CITS_251[gene=chr10_f_c3072][PH=3][PH0=0.00][P=3.35e-03]	3	+	Alu	ENSG00000138160.8		TE
chr10	92856041	92856042	CITS_252[gene=chr10_f_c3072][PH=4][PH0=0.00][P=1.55e-06]	4	+	Alu	ENSG00000138190.17	EXOC6	TE
chr10	92966084	92966085	CITS_253[gene=chr10_f_c3072][PH=3][PH0=0.00][P=3.35e-03]	3	+	Deep intronic	ENSG00000138190.17	EXOC6	Genic
chr10	94563658	94563659	CITS_254[gene=chr10_f_c3088][PH=21][PH0=0.01][P=1.00e-100]	21	+	Alu	ENSG00000119969.17		TE
chr10	94563818	94563819	CITS_255[gene=chr10_f_c3088][PH=6][PH0=0.01][P=1.00e-100]	6	+	Alu	ENSG00000119969.17		TE
chr10	94563985	94563986	CITS_256[gene=chr10_f_c3088][PH=8][PH0=0.01][P=1.00e-100]	8	+	Alu	ENSG00000119969.17		TE
chr10	94564124	94564125	CITS_257[gene=chr10_f_c3088][PH=5][PH0=0.01][P=1.01e-07]	5	+	Deep intronic	ENSG00000119969.17		Genic
chr10	94564209	94564210	CITS_258[gene=chr10_f_c3088][PH=6][PH0=0.01][P=1.00e-100]	6	+	Deep intronic	ENSG00000119969.17		Genic
chr10	94564469	94564470	CITS_259[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	Deep intronic	ENSG00000119969.17		Genic
chr10	94566521	94566522	CITS_260[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	LINE	ENSG00000119969.17		TE
chr10	94566826	94566827	CITS_261[gene=chr10_f_c3088][PH=5][PH0=0.01][P=1.01e-07]	5	+	Alu	ENSG00000119969.17		TE
chr10	94567232	94567233	CITS_262[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	Deep intronic	ENSG00000119969.17		Genic
chr10	94567608	94567609	CITS_263[gene=chr10_f_c3088][PH=8][PH0=0.01][P=1.00e-100]	8	+	Deep intronic	ENSG00000119969.17		Genic
chr10	94568220	94568221	CITS_264[gene=chr10_f_c3088][PH=8][PH0=0.01][P=1.00e-100]	8	+	Deep intronic	ENSG00000119969.17		Genic
chr10	94569009	94569010	CITS_265[gene=chr10_f_c3088][PH=16][PH0=0.01][P=1.00e-100]	16	+	Alu	ENSG00000119969.17		TE
chr10	94569146	94569147	CITS_266[gene=chr10_f_c3088][PH=6][PH0=0.01][P=1.00e-100]	6	+	Deep intronic	ENSG00000119969.17		Genic
chr10	94569489	94569490	CITS_267[gene=chr10_f_c3088][PH=12][PH0=0.01][P=1.00e-100]	12	+	LINE	ENSG00000119969.17		TE
chr10	94569577	94569578	CITS_268[gene=chr10_f_c3088][PH=9][PH0=0.01][P=1.00e-100]	9	+	Alu	ENSG00000119969.17		TE
chr10	94570639	94570640	CITS_269[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	Deep intronic	ENSG00000119969.17		Genic
chr10	94576383	94576384	CITS_270[gene=chr10_f_c3088][PH=7][PH0=0.01][P=1.00e-100]	7	+	Alu	ENSG00000119969.17		TE
chr10	94578800	94578801	CITS_271[gene=chr10_f_c3088][PH=5][PH0=0.01][P=1.01e-07]	5	+	First intron	ENSG00000119969.17		Genic
chr10	94579127	94579128	CITS_272[gene=chr10_f_c3088][PH=11][PH0=0.01][P=1.00e-100]	11	+	First intron	ENSG00000119969.17		Genic
chr10	94579717	94579718	CITS_273[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	Alu	ENSG00000119969.17		TE
chr10	94580489	94580490	CITS_274[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	LINE	ENSG00000119969.17		TE
chr10	94580553	94580554	CITS_275[gene=chr10_f_c3088][PH=5][PH0=0.01][P=1.01e-07]	5	+	LINE	ENSG00000119969.17		TE
chr10	94585215	94585216	CITS_276[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	First intron	ENSG00000119969.17		Genic
chr10	94585700	94585701	CITS_277[gene=chr10_f_c3088][PH=7][PH0=0.01][P=1.00e-100]	7	+	Alu	ENSG00000119969.17		TE
chr10	94586486	94586487	CITS_279[gene=chr10_f_c3088][PH=7][PH0=0.01][P=1.00e-100]	7	+	First intron	ENSG00000119969.17		Genic
chr10	94586863	94586864	CITS_280[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	Alu	ENSG00000119969.17		TE
chr10	94587296	94587297	CITS_281[gene=chr10_f_c3088][PH=5][PH0=0.01][P=1.01e-07]	5	+	LINE	ENSG00000119969.17		TE
chr10	94587885	94587886	CITS_282[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	First intron	ENSG00000119969.17		Genic
chr10	94598466	94598467	CITS_283[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	Alu	ENSG00000119969.17		TE
chr10	94601772	94601773	CITS_284[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR	ENSG00000119969.17		Genic
chr10	94603296	94603297	CITS_285[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR	ENSG00000119969.17		Genic
chr10	94604132	94604133	CITS_286[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94604663	94604664	CITS_287[gene=chr10_f_c3088][PH=5][PH0=0.01][P=1.01e-07]	5	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94605250	94605251	CITS_288[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94605523	94605524	CITS_289[gene=chr10_f_c3088][PH=5][PH0=0.01][P=1.01e-07]	5	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94606087	94606088	CITS_291[gene=chr10_f_c3088][PH=16][PH0=0.01][P=1.00e-100]	16	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94607417	94607418	CITS_293[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94607591	94607592	CITS_294[gene=chr10_f_c3088][PH=5][PH0=0.01][P=1.01e-07]	5	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94608474	94608475	CITS_295[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94608785	94608786	CITS_296[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94608816	94608817	CITS_297[gene=chr10_f_c3088][PH=7][PH0=0.01][P=1.00e-100]	7	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94610763	94610764	CITS_298[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR-distal	ENSG00000244332.1	""	Genic
chr10	94611790	94611791	CITS_299[gene=chr10_f_c3088][PH=4][PH0=0.01][P=8.03e-05]	4	+	3'UTR-distal			Genic
chr10	95827654	95827655	CITS_300[gene=chr10_f_c3104][PH=4][PH0=0.00][P=1.36e-08]	4	+	Alu	ENSG00000138185.21		TE
chr10	96134403	96134404	CITS_301[gene=chr10_f_c3104][PH=3][PH0=0.00][P=8.19e-05]	3	+	Alu	ENSG00000177853.16		TE
chr10	96161013	96161014	CITS_302[gene=chr10_f_c3104][PH=3][PH0=0.00][P=8.19e-05]	3	+	3'UTR	ENSG00000177853.16		Genic
chr10	96837425	96837426	CITS_303[gene=chr10_f_c3116][PH=3][PH0=0.00][P=1.33e-03]	3	+	Alu	ENSG00000196233.15		TE
chr10	96837563	96837564	CITS_304[gene=chr10_f_c3116][PH=3][PH0=0.00][P=1.33e-03]	3	+	First intron	ENSG00000196233.15		Genic
chr10	96891718	96891719	CITS_305[gene=chr10_f_c3116][PH=3][PH0=0.00][P=1.33e-03]	3	+	Alu	ENSG00000196233.15		TE
chr10	96991005	96991006	CITS_306[gene=chr10_f_c3116][PH=15][PH0=0.00][P=1.00e-100]	15	+	3'UTR	ENSG00000196233.15		Genic
chr10	97434042	97434043	CITS_307[gene=chr10_f_c3145][PH=3][PH0=0.00][P=5.09e-04]	3	+	3'UTR-distal			Genic
chr10	97449464	97449465	CITS_308[gene=chr10_f_c3145][PH=3][PH0=0.00][P=5.09e-04]	3	+	First intron	ENSG00000171307.20		Genic
chr10	97457745	97457746	CITS_309[gene=chr10_f_c3145][PH=3][PH0=0.00][P=5.09e-04]	3	+	3'UTR-distal			Genic
chr10	97746056	97746057	CITS_310[gene=chr10_f_c3145][PH=3][PH0=0.00][P=5.09e-04]	3	+	Alu	ENSG00000155256.19		TE
chr10	98288880	98288881	CITS_311[gene=chr10_f_c3147][PH=3][PH0=0.00][P=2.01e-04]	3	+	Alu	ENSG00000303335.1	""	TE
chr10	100089611	100089612	CITS_312[gene=chr10_f_c3228][PH=3][PH0=0.00][P=3.47e-04]	3	+	Alu			TE
chr10	100360205	100360206	CITS_313[gene=chr10_f_c3228][PH=3][PH0=0.00][P=3.47e-04]	3	+	Deep intronic	ENSG00000099194.7		Genic
chr10	100373910	100373911	CITS_315[gene=chr10_f_c3228][PH=3][PH0=0.00][P=3.47e-04]	3	+	3'UTR-distal	ENSG00000235823.6	OLMALINC	Genic
chr10	100922514	100922515	CITS_316[gene=chr10_f_c3228][PH=3][PH0=0.00][P=3.47e-04]	3	+	Alu	ENSG00000119906.14		TE
chr10	100941006	100941007	CITS_317[gene=chr10_f_c3228][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu	ENSG00000119906.14		TE
chr10	102063161	102063162	CITS_318[gene=chr10_f_c3229][PH=5][PH0=0.00][P=2.64e-09]	5	+	Deep intronic			Genic
chr10	102081155	102081156	CITS_319[gene=chr10_f_c3229][PH=4][PH0=0.00][P=7.33e-06]	4	+	Deep intronic			Genic
chr10	102081928	102081929	CITS_320[gene=chr10_f_c3229][PH=5][PH0=0.00][P=2.64e-09]	5	+	Deep intronic			Genic
chr10	102090131	102090132	CITS_321[gene=chr10_f_c3229][PH=4][PH0=0.00][P=7.33e-06]	4	+	Alu			TE
chr10	102094361	102094362	CITS_322[gene=chr10_f_c3229][PH=6][PH0=0.00][P=1.00e-100]	6	+	Alu			TE
chr10	102094984	102094985	CITS_323[gene=chr10_f_c3229][PH=5][PH0=0.00][P=2.64e-09]	5	+	Deep intronic			Genic
chr10	102098255	102098256	CITS_324[gene=chr10_f_c3229][PH=4][PH0=0.00][P=7.33e-06]	4	+	Deep intronic			Genic
chr10	102126036	102126037	CITS_325[gene=chr10_f_c3229][PH=4][PH0=0.00][P=7.33e-06]	4	+	Alu			TE
chr10	102142722	102142723	CITS_326[gene=chr10_f_c3229][PH=5][PH0=0.00][P=2.64e-09]	5	+	Alu	ENSG00000148840.12		TE
chr10	102452533	102452534	CITS_327[gene=chr10_f_c3229][PH=4][PH0=0.00][P=7.33e-06]	4	+	Alu	ENSG00000269609.7	C10orf95-AS1	TE
chr10	102789896	102789897	CITS_328[gene=chr10_f_c3229][PH=4][PH0=0.00][P=7.33e-06]	4	+	Alu	ENSG00000166272.19		TE
chr10	103420385	103420386	CITS_329[gene=chr10_f_c3229][PH=4][PH0=0.00][P=7.33e-06]	4	+	Deep intronic	ENSG00000148843.16		Genic
chr10	105885309	105885310	CITS_330[gene=chr10_f_c3241][PH=4][PH0=0.00][P=1.00e-100]	4	+	Alu	ENSG00000287732.1	""	TE
chr10	107178498	107178499	CITS_331[gene=chr10_f_c3241][PH=3][PH0=0.00][P=5.61e-06]	3	+	LINE			TE
chr10	110026600	110026601	CITS_332[gene=chr10_f_c3370][PH=3][PH0=0.00][P=5.03e-03]	3	+	First intron	ENSG00000148700.16		Genic
chr10	110119533	110119534	CITS_333[gene=chr10_f_c3370][PH=4][PH0=0.00][P=2.93e-06]	4	+	CDS	ENSG00000148700.16		Genic
chr10	110177517	110177518	CITS_334[gene=chr10_f_c3370][PH=3][PH0=0.00][P=5.03e-03]	3	+	Alu			TE
chr10	110254973	110254974	CITS_335[gene=chr10_f_c3370][PH=3][PH0=0.00][P=5.03e-03]	3	+	Deep intronic	ENSG00000119950.21	MXI1	Genic
chr10	110438888	110438889	CITS_336[gene=chr10_f_c3370][PH=3][PH0=0.00][P=5.03e-03]	3	+	Alu	ENSG00000300364.1	""	TE
chr10	110572484	110572485	CITS_337[gene=chr10_f_c3370][PH=3][PH0=0.00][P=5.03e-03]	3	+	LINE	ENSG00000108055.12		TE
chr10	110595147	110595148	CITS_338[gene=chr10_f_c3370][PH=8][PH0=0.00][P=1.00e-100]	8	+	Alu	ENSG00000108055.12		TE
chr10	110598875	110598876	CITS_339[gene=chr10_f_c3370][PH=3][PH0=0.00][P=5.03e-03]	3	+	Deep intronic	ENSG00000108055.12		Genic
chr10	110652642	110652643	CITS_340[gene=chr10_f_c3370][PH=4][PH0=0.00][P=2.93e-06]	4	+	Other SINE	ENSG00000203867.10		TE
chr10	110771301	110771302	CITS_341[gene=chr10_f_c3370][PH=3][PH0=0.00][P=5.03e-03]	3	+	Alu	ENSG00000203867.10		TE
chr10	113910515	113910516	CITS_342[gene=chr10_f_c3539][PH=3][PH0=0.00][P=2.01e-04]	3	+	3'UTR	ENSG00000196865.5		Genic
chr10	113912725	113912726	CITS_343[gene=chr10_f_c3539][PH=3][PH0=0.00][P=2.01e-04]	3	+	3'UTR	ENSG00000196865.5		Genic
chr10	113992222	113992223	CITS_344[gene=chr10_f_c3539][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSG00000297898.1	""	Genic
chr10	114308367	114308368	CITS_345[gene=chr10_f_c3539][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSG00000299554.1	""	Genic
chr10	114915208	114915209	CITS_346[gene=chr10_f_c3539][PH=3][PH0=0.00][P=2.01e-04]	3	+	First intron	ENSG00000309904.1	""	Genic
chr10	115987562	115987563	CITS_347[gene=chr10_f_c3548][PH=4][PH0=0.00][P=1.21e-07]	4	+	LINE			TE
chr10	116755128	116755129	CITS_348[gene=chr10_f_c3568][PH=4][PH0=0.00][P=1.00e-100]	4	+	Alu			TE
chr10	117295999	117296000	CITS_349[gene=chr10_f_c3608][PH=4][PH0=0.00][P=1.76e-10]	4	+	LINE			TE
chr10	120834268	120834269	CITS_350[gene=chr10_f_c3768][PH=5][PH0=0.00][P=1.00e-100]	5	+	Alu			TE
chr10	121933347	121933348	CITS_351[gene=chr10_f_c3790][PH=10][PH0=0.00][P=1.00e-100]	10	+	Alu	ENSG00000293468.2	""	TE
chr10	123163031	123163032	CITS_352[gene=chr10_f_c3918][PH=3][PH0=0.00][P=3.65e-04]	3	+	Deep intronic	ENSG00000154473.19		Genic
chr10	123163986	123163987	CITS_353[gene=chr10_f_c3918][PH=3][PH0=0.00][P=3.65e-04]	3	+	3'UTR	ENSG00000154473.19		Genic
chr10	123164462	123164463	CITS_354[gene=chr10_f_c3918][PH=3][PH0=0.00][P=3.65e-04]	3	+	3'UTR	ENSG00000154473.19		Genic
chr10	123578014	123578015	CITS_355[gene=chr10_f_c3919][PH=2][PH0=0.00][P=7.61e-03]	2	+	First intron	ENSG00000234542.1	""	Genic
chr10	124814297	124814298	CITS_356[gene=chr10_f_c3949][PH=3][PH0=0.00][P=4.58e-04]	3	+	Deep intronic	ENSG00000165660.9		Genic
chr10	124926626	124926627	CITS_357[gene=chr10_f_c3949][PH=4][PH0=0.00][P=1.39e-07]	4	+	First intron	ENSG00000249456.1	""	Genic
chr10	124960887	124960888	CITS_358[gene=chr10_f_c3949][PH=3][PH0=0.00][P=4.58e-04]	3	+	First intron	ENSG00000019995.6	ZRANB1	Genic
chr10	124970439	124970440	CITS_359[gene=chr10_f_c3949][PH=4][PH0=0.00][P=1.39e-07]	4	+	Alu	ENSG00000019995.6	ZRANB1	TE
chr10	125634032	125634033	CITS_360[gene=chr10_f_c3949][PH=4][PH0=0.00][P=1.39e-07]	4	+	Intergenic			Intergenic
chr10	125688409	125688410	CITS_361[gene=chr10_f_c3949][PH=3][PH0=0.00][P=4.58e-04]	3	+	Alu	ENSG00000228021.8	""	TE
chr10	125833935	125833936	CITS_362[gene=chr10_f_c4025][PH=4][PH0=0.00][P=6.19e-07]	4	+	CDS	ENSG00000107949.18		Genic
chr10	126099308	126099309	CITS_363[gene=chr10_f_c4118][PH=2][PH0=0.00][P=9.97e-03]	2	+	Deep intronic			Genic
chr10	126194455	126194456	CITS_364[gene=chr10_f_c4118][PH=2][PH0=0.00][P=9.97e-03]	2	+	Deep intronic			Genic
chr10	126194795	126194796	CITS_365[gene=chr10_f_c4118][PH=2][PH0=0.00][P=9.97e-03]	2	+	Deep intronic			Genic
chr10	126468243	126468244	CITS_366[gene=chr10_f_c4118][PH=2][PH0=0.00][P=9.97e-03]	2	+	Alu			TE
chr10	126756603	126756604	CITS_367[gene=chr10_f_c4128][PH=6][PH0=0.00][P=1.00e-100]	6	+	Alu	ENSG00000302218.1	""	TE
chr10	126962468	126962469	CITS_368[gene=chr10_f_c4128][PH=3][PH0=0.00][P=9.11e-04]	3	+	Alu	ENSG00000150760.14		TE
chr10	127164359	127164360	CITS_369[gene=chr10_f_c4128][PH=3][PH0=0.00][P=9.11e-04]	3	+	Alu	ENSG00000150760.14		TE
