chr	start	end	name	score	strand	NormedTC_ENCFF289OFA	NormedTC_ENCFF647KDW	NormedTC_HepG2_RBFOX2	BC_HepG2_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr1	1295193	1295213	chr1-368	52.2	-	8.0777	7.607	15.6846	2	Deep intronic	ENSG00000131584.20		Genic
chr1	1295408	1295428	chr1-869	25.5	-	2.8509	3.0903	5.9413	2	Deep intronic	ENSG00000131584.20		Genic
chr1	1295923	1295943	chr1-2812	16.2	-	0.9503	2.6149	3.5652	2	CDS	ENSG00000131584.20		Genic
chr1	1296079	1296099	chr1-1284	18.5	-	1.1879	1.9017	3.0896	2	CDS	ENSG00000131584.20		Genic
chr1	1296254	1296274	chr1-1115	18.5	-	1.9006	2.8526	4.7532	2	CDS	ENSG00000131584.20		Genic
chr1	1296612	1296632	chr1-1462	20.9	-	1.4255	3.3281	4.7535	2	CDS	ENSG00000131584.20		Genic
chr1	1297122	1297142	chr1-1463	16.2	-	2.6134	1.4263	4.0397	2	Deep intronic	ENSG00000131584.20		Genic
chr1	1298141	1298161	chr1-128	61.4	-	10.2159	12.3613	22.5772	2	Proximal intronic	ENSG00000131584.20		Genic
chr1	1298262	1298282	chr1-334	34.8	-	4.7516	7.3693	12.1208	2	Proximal intronic	ENSG00000131584.20		Genic
chr1	1298699	1298719	chr1-88	89.2	-	10.691	21.8701	32.5611	2	Proximal intronic	ENSG00000131584.20		Genic
chr1	1298853	1298873	chr1-56	83.4	-	15.4426	24.0095	39.4521	2	Proximal intronic	ENSG00000131584.20		Genic
chr1	1298972	1298992	chr1-57	119.4	-	15.4426	24.7227	40.1652	2	Proximal intronic	ENSG00000131584.20		Genic
chr1	1299297	1299317	chr1-73	117.1	-	16.3929	29.477	45.8699	2	Deep intronic	ENSG00000131584.20		Genic
chr1	1299467	1299487	chr1-63	158.8	-	22.3323	29.0016	51.3339	2	Deep intronic	ENSG00000131584.20		Genic
chr1	1299638	1299658	chr1-11	198.2	-	28.5094	41.8384	70.3477	2	Proximal intronic	ENSG00000131584.20		Genic
chr1	1299709	1299729	chr1-47	104.3	-	17.5808	25.9113	43.492	2	Satellite/LC	ENSG00000131584.20		TE
chr1	1300091	1300111	chr1-26	186.6	-	20.1941	31.8542	52.0483	2	Proximal intronic	ENSG00000131584.20		Genic
chr1	1300339	1300359	chr1-476	38.2	-	9.028	7.8447	16.8727	2	Proximal intronic	ENSG00000131584.20		Genic
chr1	1300630	1300650	chr1-797	30.1	-	2.8509	5.7052	8.5562	2	CDS	ENSG00000131584.20		Genic
chr1	1301547	1301567	chr1-396	46.4	-	7.1273	8.0824	15.2098	2	Alu	ENSG00000131584.20		TE
chr1	1301623	1301643	chr1-102	73	-	17.3432	16.1648	33.508	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1301718	1301738	chr1-58	82.3	-	14.9674	12.5991	27.5665	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1301782	1301802	chr1-96	80	-	17.3432	13.0745	30.4177	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1301903	1301923	chr1-157	76.5	-	11.6413	15.6894	27.3307	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1302751	1302771	chr1-1116	23.2	-	2.3758	2.8526	5.2284	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1303601	1303621	chr1-397	35.9	-	8.3152	10.6973	19.0125	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1303732	1303752	chr1-335	55.6	-	10.9286	10.6973	21.6259	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1303951	1303971	chr1-398	33.6	-	4.2764	6.1807	10.4571	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1304199	1304219	chr1-267	62.6	-	8.5528	13.0745	21.6273	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1304315	1304335	chr1-283	45.2	-	7.1273	8.7956	15.9229	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1304515	1304535	chr1-158	75.3	-	11.8789	12.5991	24.478	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1304857	1304877	chr1-708	29	-	3.8012	5.4675	9.2688	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1305323	1305343	chr1-1118	20.9	-	2.1382	3.8035	5.9417	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1305712	1305732	chr1-580	33.6	-	5.2267	4.5166	9.7434	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1305835	1305855	chr1-1288	22	-	4.0388	4.2789	8.3178	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1306018	1306038	chr1-638	35.9	-	3.5637	5.7052	9.2689	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1306389	1306409	chr1-477	35.9	-	5.2267	5.943	11.1697	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1306653	1306673	chr1-122	74.2	-	7.1273	10.2219	17.3492	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1306895	1306915	chr1-709	31.3	-	5.9394	4.0412	9.9807	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1307233	1307253	chr1-315	38.2	-	7.6025	5.943	13.5454	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1307507	1307527	chr1-581	37.1	-	2.8509	6.8938	9.7448	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1307679	1307699	chr1-639	38.2	-	5.4643	7.607	13.0713	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1307901	1307921	chr1-478	31.3	-	2.6134	5.943	8.5563	2	3'UTR-distal	ENSG00000131584.20		Genic
chr1	1308771	1308791	chr1-4221	9.27	+	1.1879	1.664	2.8519	2	Satellite/LC	ENSG00000169972.14		TE
chr1	1311281	1311301	chr1-12655	5.79	+	0.7127	0.9509	1.6636	2	Proximal intronic	ENSG00000169972.14		Genic
chr1	1312549	1312569	chr1-1703	17.4	-	2.1382	4.0412	6.1794	2	Satellite/LC	ENSG00000127054.23		TE
chr1	1313979	1313999	chr1-1466	29	-	3.5637	4.2789	7.8426	2	5'UTR	ENSG00000127054.23		Genic
chr1	1314786	1314806	chr1-640	25.5	-	2.8509	5.2298	8.0807	2	Proximal intronic	ENSG00000127054.23		Genic
chr1	1315470	1315490	chr1-528	33.6	-	2.3758	7.1315	9.5073	2	Proximal intronic	ENSG00000127054.23		Genic
chr1	1316398	1316418	chr1-5297	6.95	-	0.9503	0.7132	1.6635	2	Alu	ENSG00000127054.23		TE
chr1	1317727	1317747	chr1-2821	12.7	-	2.1382	2.1395	4.2777	2	LINE	ENSG00000127054.23		TE
chr1	1318917	1318937	chr1-336	51	-	10.2159	10.935	21.1509	2	CDS	ENSG00000127054.23		Genic
chr1	1318996	1319016	chr1-978	23.2	-	2.1382	3.3281	5.4663	2	CDS	ENSG00000127054.23		Genic
chr1	1319065	1319085	chr1-316	49.8	-	4.514	11.8859	16.3999	2	CDS	ENSG00000127054.23		Genic
chr1	1320700	1320720	chr1-872	26.7	-	2.3758	4.9921	7.3679	2	First intron	ENSG00000127054.23		Genic
chr1	1320834	1320854	chr1-176	62.6	-	13.7795	14.5008	28.2803	2	First intron	ENSG00000127054.23		Genic
chr1	1321700	1321720	chr1-798	24.3	-	2.3758	4.7544	7.1301	2	First intron	ENSG00000127054.23		Genic
chr1	1322064	1322084	chr1-1119	23.2	-	3.5637	3.0903	6.654	2	LINE	ENSG00000127054.23		TE
chr1	1322267	1322287	chr1-1468	19.7	-	1.4255	3.5658	4.9912	2	First intron	ENSG00000127054.23		Genic
chr1	1323024	1323044	chr1-1120	17.4	-	3.0885	2.1395	5.228	2	5'UTR	ENSG00000127054.23		Genic
chr1	1324414	1324434	chr1-2342	12.7	-	1.4255	2.1395	3.5649	2	First intron	ENSG00000127054.23		Genic
chr1	1324525	1324545	chr1-1469	16.2	-	3.0885	1.664	4.7525	2	First intron	ENSG00000127054.23		Genic
chr1	1326716	1326736	chr1-12674	6.95	+	0.7127	0.9509	1.6636	2	5'UTR	ENSG00000224051.8		Genic
chr1	1328776	1328796	chr1-5300	8.11	+	0.7127	1.1886	1.9013	2	3'UTR	ENSG00000224051.8		Genic
chr1	1329526	1329546	chr1-5301	8.11	-	0	1.9017	1.9017	1	3'UTR-distal			Genic
chr1	1330127	1330147	chr1-1470	16.2	+	1.9006	2.6149	4.5155	2	3'UTR-distal			Genic
chr1	1331050	1331070	chr1-6831	5.79	+	0.7127	0.7132	1.4259	2	3'UTR-distal			Genic
chr1	1331388	1331408	chr1-12681	4.64	-	0.2376	0.9509	1.1885	2	3'UTR-distal			Genic
chr1	1332900	1332920	chr1-6832	6.95	-	0.2376	1.1886	1.4262	2	3'UTR-distal			Genic
chr1	1335461	1335481	chr1-1471	18.5	-	3.8012	4.2789	8.0802	2	3'UTR	ENSG00000107404.22		Genic
chr1	1335699	1335719	chr1-981	24.3	-	3.8012	3.3281	7.1293	2	3'UTR	ENSG00000107404.22		Genic
chr1	1336036	1336056	chr1-399	32.5	-	4.7516	9.5087	14.2603	2	3'UTR	ENSG00000107404.22		Genic
chr1	1336242	1336262	chr1-529	30.1	-	5.7019	5.2298	10.9317	2	CDS	ENSG00000107404.22		Genic
chr1	1336613	1336633	chr1-249	57.9	-	8.5528	13.7876	22.3405	2	Proximal intronic	ENSG00000107404.22		Genic
chr1	1336853	1336873	chr1-479	46.4	-	7.1273	10.4596	17.5869	2	Deep intronic	ENSG00000107404.22		Genic
chr1	1337309	1337329	chr1-710	32.5	-	6.177	8.0824	14.2594	2	Deep intronic	ENSG00000107404.22		Genic
chr1	1337466	1337486	chr1-1291	30.1	-	4.0388	5.4675	9.5063	2	Deep intronic	ENSG00000107404.22		Genic
chr1	1337648	1337668	chr1-874	29	-	3.8012	4.0412	7.8425	2	Deep intronic	ENSG00000107404.22		Genic
chr1	1338947	1338967	chr1-134	55.6	-	7.8401	15.9271	23.7672	2	Proximal intronic	ENSG00000107404.22		Genic
chr1	1339695	1339715	chr1-400	47.5	-	5.2267	9.7464	14.9732	2	Proximal intronic	ENSG00000107404.22		Genic
chr1	1339863	1339883	chr1-170	56.8	-	15.4426	17.3534	32.796	2	Proximal intronic	ENSG00000107404.22		Genic
chr1	1339917	1339937	chr1-89	85.8	-	12.5916	21.3946	33.9863	2	Proximal intronic	ENSG00000107404.22		Genic
chr1	1340199	1340219	chr1-480	34.8	-	4.514	4.7544	9.2683	2	Proximal intronic	ENSG00000107404.22		Genic
chr1	1341870	1341890	chr1-1294	20.9	-	2.6134	3.0903	5.7037	2	CDS	ENSG00000107404.22		Genic
chr1	1341931	1341951	chr1-1124	23.2	-	4.514	4.0412	8.5552	2	CDS	ENSG00000107404.22		Genic
chr1	1342459	1342479	chr1-800	30.1	-	2.8509	4.2789	7.1299	2	CDS	ENSG00000107404.22		Genic
chr1	1342589	1342609	chr1-401	34.8	-	5.7019	7.607	13.3088	2	First intron	ENSG00000107404.22		Genic
chr1	1343384	1343404	chr1-1295	27.8	-	4.2764	5.7052	9.9816	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1343500	1343520	chr1-1296	20.9	-	3.8012	4.0412	7.8425	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1343895	1343915	chr1-1992	18.5	-	2.1382	2.6149	4.7531	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1344910	1344930	chr1-641	24.3	-	3.0885	4.0412	7.1297	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1345098	1345118	chr1-2346	15.1	-	1.663	3.0903	4.7534	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1345876	1345896	chr1-2348	15.1	-	0.9503	3.3281	4.2784	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1346147	1346167	chr1-1708	15.1	-	1.663	3.8035	5.4665	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1346408	1346428	chr1-2350	15.1	-	3.8012	2.6149	6.4161	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1347313	1347333	chr1-2351	13.9	-	1.4255	4.5166	5.9421	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1347703	1347723	chr1-1709	13.9	-	1.4255	2.1395	3.5649	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1348328	1348348	chr1-2352	15.1	-	1.663	2.8526	4.5157	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1349061	1349081	chr1-3439	10.4	+	1.4255	0.9509	2.3763	2	Satellite/LC	ENSG00000304860.1	""	TE
chr1	1349120	1349140	chr1-250	71.9	-	11.1662	17.3534	28.5196	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1349190	1349210	chr1-52	92.7	-	16.1553	25.1981	41.3534	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1349271	1349291	chr1-251	52.2	-	6.4146	10.4596	16.8742	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1349357	1349377	chr1-284	53.3	-	4.9891	10.2219	15.211	2	3'UTR-distal	ENSG00000107404.22		Genic
chr1	1349628	1349648	chr1-711	30.1	+	2.3758	6.4184	8.7942	2	First intron	ENSG00000304860.1	""	Genic
chr1	1349831	1349851	chr1-712	26.7	+	2.8509	3.8035	6.6544	2	First intron	ENSG00000304860.1	""	Genic
chr1	1351444	1351464	chr1-1711	16.2	+	4.514	3.0903	7.6043	2	First intron	ENSG00000304860.1	""	Genic
chr1	1353084	1353104	chr1-2354	15.1	+	3.3261	1.664	4.9901	2	First intron	ENSG00000304860.1	""	Genic
chr1	1353451	1353471	chr1-1476	17.4	+	2.3758	2.8526	5.2284	2	First intron	ENSG00000304860.1	""	Genic
chr1	1353576	1353596	chr1-1712	17.4	-	1.663	2.8526	4.5157	2	3'UTR	ENSG00000162576.18		Genic
chr1	1353657	1353677	chr1-713	41.7	-	3.3261	7.8447	11.1708	2	Proximal intronic	ENSG00000162576.18		Genic
chr1	1354144	1354164	chr1-1995	19.7	+	4.0388	2.6149	6.6537	2	First intron	ENSG00000304860.1	""	Genic
chr1	1354276	1354296	chr1-801	26.7	-	2.8509	6.8938	9.7448	2	Proximal intronic	ENSG00000162576.18		Genic
chr1	1354635	1354655	chr1-1996	15.1	+	1.4255	2.6149	4.0404	2	First intron	ENSG00000304860.1	""	Genic
chr1	1355225	1355245	chr1-2355	13.9	+	2.6134	1.9017	4.5151	2	Satellite/LC	ENSG00000304860.1	""	TE
chr1	1358502	1358522	chr1-5327	8.11	-	0.4752	1.664	2.1392	2	5'UTR	ENSG00000162576.18		Genic
chr1	1361438	1361458	chr1-12727	4.64	+	0.4752	0.7132	1.1883	2	First intron	ENSG00000304860.1	""	Genic
chr1	1374884	1374904	chr1-530	41.7	-	4.9891	5.2298	10.2189	2	5'UTR	ENSG00000175756.15		Genic
chr1	1375115	1375135	chr1-582	26.7	-	5.7019	3.0903	8.7922	2	5'UTR	ENSG00000175756.15		Genic
chr1	1381364	1381384	chr1-9114	5.79	-	0.4752	0.7132	1.1883	2	3'UTR-distal			Genic
chr1	1385975	1385995	chr1-9115	5.79	-	0.2376	0.9509	1.1885	2	3'UTR	ENSG00000221978.14		Genic
chr1	1386880	1386900	chr1-2356	15.1	-	1.1879	2.6149	3.8028	2	3'UTR	ENSG00000221978.14		Genic
chr1	1387836	1387856	chr1-2838	13.9	-	0.4752	3.5658	4.0409	2	CDS	ENSG00000221978.14		Genic
chr1	1387984	1388004	chr1-1477	23.2	-	1.4255	4.7544	6.1798	2	CDS	ENSG00000221978.14		Genic
chr1	1388033	1388053	chr1-1125	23.2	-	0.9503	2.8526	3.8029	2	CDS	ENSG00000221978.14		Genic
chr1	1390252	1390272	chr1-3445	15.1	-	1.4255	4.9921	6.4175	2	CDS	ENSG00000221978.14		Genic
chr1	1390341	1390361	chr1-1478	18.5	-	1.663	2.8526	4.5157	2	CDS	ENSG00000221978.14		Genic
chr1	1390897	1390917	chr1-74	77.7	-	7.6025	14.9762	22.5787	2	Proximal intronic	ENSG00000221978.14		Genic
chr1	1391179	1391199	chr1-111	70.7	-	14.0171	13.3122	27.3293	2	Deep intronic	ENSG00000221978.14		Genic
chr1	1391267	1391287	chr1-41	84.6	-	15.4426	6.4184	21.861	2	Deep intronic	ENSG00000221978.14		Genic
chr1	1391379	1391399	chr1-337	60.3	-	6.4146	14.0254	20.44	2	CDS	ENSG00000221978.14		Genic
chr1	1391548	1391568	chr1-875	27.8	-	3.0885	4.9921	8.0806	2	Deep intronic	ENSG00000221978.14		Genic
chr1	1392139	1392159	chr1-1127	19.7	-	1.4255	4.2789	5.7044	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1392933	1392953	chr1-583	33.6	-	7.1273	3.5658	10.6931	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1393010	1393030	chr1-216	83.4	-	9.9783	13.3122	23.2905	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1393068	1393088	chr1-129	103.1	-	11.4037	20.4437	31.8475	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1393189	1393209	chr1-402	40.6	-	5.9394	9.9842	15.9236	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1393270	1393290	chr1-190	45.2	-	7.3649	7.3693	14.7342	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1394328	1394348	chr1-5332	8.11	-	0.9503	0.9509	1.9012	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1395484	1395504	chr1-5333	8.11	-	0.7127	1.4263	2.139	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1398310	1398330	chr1-1714	13.9	-	0.9503	1.664	2.6143	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1399288	1399308	chr1-1297	19.7	-	1.4255	5.943	7.3684	2	3'UTR-distal	ENSG00000221978.14		Genic
chr1	1400469	1400489	chr1-6862	8.11	-	0.2376	1.664	1.9016	2	3'UTR-distal			Genic
chr1	1401135	1401155	chr1-1715	23.2	-	2.1382	3.5658	5.704	2	3'UTR-distal			Genic
chr1	1401799	1401819	chr1-5336	9.27	+	0.9503	1.1886	2.1389	2	Other exon	ENSG00000224870.10	MRPL20-AS1	Genic
chr1	1406335	1406355	chr1-6863	6.95	-	0.4752	0.9509	1.426	2	3'UTR-distal	ENSG00000242485.7		Genic
chr1	1407608	1407628	chr1-5337	8.11	+	0.7127	2.8526	3.5654	2	Satellite/LC	ENSG00000301639.1	""	TE
chr1	1418585	1418605	chr1-5338	8.11	-	1.1879	0.9509	2.1388	2	3'UTR	ENSG00000235098.10		Genic
chr1	1419997	1420017	chr1-3451	17.4	-	1.1879	2.8526	4.0405	2	First intron	ENSG00000235098.10		Genic
chr1	1420732	1420752	chr1-1716	15.1	-	3.0885	2.3772	5.4657	2	First intron	ENSG00000235098.10		Genic
chr1	1422082	1422102	chr1-12750	4.64	+	0.4752	0.4754	0.9506	2	First intron	ENSG00000225905.2	ANKRD65-AS1	Genic
chr1	1426141	1426161	chr1-4253	9.27	+	0.7127	1.664	2.3768	2	CDS	ENSG00000205116.4	TMEM88B	Genic
chr1	1431714	1431734	chr1-2839	16.2	-	1.4255	3.0903	4.5158	2	Satellite/LC	ENSG00000225285.2	LINC01770	TE
chr1	1432385	1432405	chr1-2360	12.7	-	1.4255	2.6149	4.0404	2	Deep intronic	ENSG00000225285.2	LINC01770	Genic
chr1	1432721	1432741	chr1-2840	13.9	-	1.4255	3.5658	4.9912	2	Deep intronic	ENSG00000225285.2	LINC01770	Genic
chr1	1432995	1433015	chr1-1999	18.5	-	1.4255	3.5658	4.9912	2	Deep intronic	ENSG00000225285.2	LINC01770	Genic
chr1	1433715	1433735	chr1-4254	11.6	-	1.4255	2.8526	4.2781	2	Deep intronic	ENSG00000225285.2	LINC01770	Genic
chr1	1433863	1433883	chr1-9134	5.79	+	0.7127	1.1886	1.9013	2	3'UTR-distal			Genic
chr1	1434465	1434485	chr1-9136	5.79	+	0.9503	0.4754	1.4257	2	3'UTR-distal			Genic
chr1	1434775	1434795	chr1-4255	9.27	-	0.2376	1.9017	2.1393	2	First intron	ENSG00000225285.2	LINC01770	Genic
chr1	1435364	1435384	chr1-6877	8.11	-	0.4752	1.1886	1.6637	2	First intron	ENSG00000225285.2	LINC01770	Genic
chr1	1435950	1435970	chr1-1480	24.3	+	1.663	4.7544	6.4174	2	3'UTR-distal	ENSG00000179403.13		Genic
chr1	1436159	1436179	chr1-2361	13.9	+	1.9006	1.664	3.5647	2	3'UTR-distal	ENSG00000179403.13		Genic
chr1	1438849	1438869	chr1-5348	9.27	+	0.9503	2.1395	3.0898	2	3'UTR-distal	ENSG00000179403.13		Genic
chr1	1440187	1440207	chr1-3455	11.6	+	1.663	1.664	3.3271	2	3'UTR	ENSG00000179403.13		Genic
chr1	1440848	1440868	chr1-6882	6.95	+	0.7127	0.9509	1.6636	2	3'UTR	ENSG00000179403.13		Genic
chr1	1445009	1445029	chr1-9143	5.79	+	0.4752	0.7132	1.1883	2	3'UTR-distal			Genic
chr1	1473528	1473548	chr1-1717	15.1	+	1.9006	1.664	3.5647	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1476529	1476549	chr1-9144	5.79	+	0.4752	0.7132	1.1883	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1477374	1477394	chr1-876	24.3	+	3.5637	5.943	9.5066	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1477424	1477444	chr1-642	24.3	+	4.9891	5.2298	10.2189	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1477576	1477596	chr1-1298	18.5	+	3.3261	3.8035	7.1296	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1478029	1478049	chr1-2841	16.2	+	2.1382	2.3772	4.5154	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1478189	1478209	chr1-2842	15.1	+	2.3758	1.4263	3.8021	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1478393	1478413	chr1-802	25.5	+	2.3758	4.9921	7.3679	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1479710	1479730	chr1-3456	17.4	+	1.9006	3.3281	5.2287	2	3'UTR-distal	ENSG00000160072.21		Genic
chr1	1481832	1481852	chr1-2000	15.1	+	1.1879	2.1395	3.3274	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1481901	1481921	chr1-5351	8.11	+	0.9503	1.4263	2.3766	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1482639	1482659	chr1-2843	10.4	+	0.7127	1.9017	2.6145	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1482700	1482720	chr1-2001	16.2	+	2.1382	1.9017	4.0399	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1482755	1482775	chr1-2002	13.9	+	1.1879	1.664	2.8519	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1484012	1484032	chr1-9149	8.11	+	1.1879	0.9509	2.1388	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1485859	1485879	chr1-877	30.1	+	2.1382	6.6561	8.7943	2	Proximal intronic	ENSG00000160072.21		Genic
chr1	1487539	1487559	chr1-4260	9.27	+	1.1879	1.1886	2.3765	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1489302	1489322	chr1-2362	12.7	+	2.1382	2.3772	4.5154	2	Proximal intronic	ENSG00000160072.21		Genic
chr1	1489457	1489477	chr1-2363	12.7	+	1.4255	2.6149	4.0404	2	Proximal intronic	ENSG00000160072.21		Genic
chr1	1490061	1490081	chr1-531	34.8	+	2.3758	9.7464	12.1222	2	Proximal intronic	ENSG00000160072.21		Genic
chr1	1491039	1491059	chr1-3457	10.4	+	2.3758	1.4263	3.8021	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1492249	1492269	chr1-982	22	+	3.0885	2.3772	5.4657	2	Alu	ENSG00000160072.21		TE
chr1	1494288	1494308	chr1-6892	6.95	+	0.9503	1.1886	2.1389	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1494585	1494605	chr1-6893	6.95	+	0.2376	1.1886	1.4262	2	Deep intronic	ENSG00000160072.21		Genic
chr1	1495897	1495917	chr1-2003	16.2	+	1.1879	2.3772	3.5651	2	3'UTR	ENSG00000160072.21		Genic
chr1	1496040	1496060	chr1-2364	12.7	+	2.1382	2.8526	4.9908	2	3'UTR	ENSG00000160072.21		Genic
chr1	1496935	1496955	chr1-12791	4.64	+	0.7127	0.4754	1.1882	2	3'UTR	ENSG00000160072.21		Genic
chr1	1512526	1512546	chr1-9155	5.79	+	0.4752	0.9509	1.426	2	5'UTR	ENSG00000197785.15		Genic
chr1	1516012	1516032	chr1-9156	6.95	+	0.4752	0.9509	1.426	2	5'UTR	ENSG00000197785.15		Genic
chr1	1520089	1520109	chr1-9157	6.95	+	1.4255	0.7132	2.1386	2	Proximal intronic	ENSG00000197785.15		Genic
chr1	1522584	1522604	chr1-6895	6.95	+	0.7127	0.9509	1.6636	2	Deep intronic	ENSG00000197785.15		Genic
chr1	1523594	1523614	chr1-3460	9.27	+	0.9503	1.664	2.6143	2	Proximal intronic	ENSG00000197785.15		Genic
chr1	1524651	1524671	chr1-2004	18.5	+	1.4255	4.0412	5.4667	2	Proximal intronic	ENSG00000197785.15		Genic
chr1	1525038	1525058	chr1-2844	10.4	+	1.1879	1.9017	3.0896	2	Proximal intronic	ENSG00000197785.15		Genic
chr1	1526683	1526703	chr1-9161	5.79	+	0.4752	0.7132	1.1883	2	Proximal intronic	ENSG00000197785.15		Genic
chr1	1528306	1528326	chr1-6899	10.4	+	0.9503	1.4263	2.3766	2	Deep intronic	ENSG00000197785.15		Genic
chr1	1528831	1528851	chr1-5355	8.11	+	0.7127	1.4263	2.139	2	Deep intronic	ENSG00000197785.15		Genic
chr1	1532673	1532693	chr1-9163	5.79	+	0.4752	0.9509	1.426	2	Deep intronic	ENSG00000197785.15		Genic
chr1	1533019	1533039	chr1-9164	5.79	+	0.2376	0.9509	1.1885	2	Deep intronic	ENSG00000197785.15		Genic
chr1	1533259	1533279	chr1-12806	4.64	-	0.2376	0.7132	0.9507	2	3'UTR-distal			Genic
chr1	1534581	1534601	chr1-2005	15.1	+	1.4255	2.6149	4.0404	2	3'UTR	ENSG00000197785.15		Genic
chr1	1535125	1535145	chr1-4263	13.9	-	0.9503	3.3281	4.2784	2	3'UTR	ENSG00000205090.10	TMEM240	Genic
chr1	1539212	1539232	chr1-983	18.5	-	3.8012	3.0903	6.8916	2	3'UTR	ENSG00000205090.10	TMEM240	Genic
chr1	1539516	1539536	chr1-584	30.1	-	3.3261	6.8938	10.2199	2	3'UTR	ENSG00000205090.10	TMEM240	Genic
chr1	1540277	1540297	chr1-2366	18.5	-	1.1879	3.8035	4.9914	2	3'UTR-distal	ENSG00000205090.10	TMEM240	Genic
chr1	1540632	1540652	chr1-1299	20.9	-	1.663	5.7052	7.3683	2	3'UTR-distal			Genic
chr1	1540796	1540816	chr1-2846	17.4	-	1.4255	5.943	7.3684	2	3'UTR-distal			Genic
chr1	1540893	1540913	chr1-984	27.8	-	1.9006	6.1807	8.0813	2	3'UTR-distal			Genic
chr1	1541384	1541404	chr1-2368	12.7	-	1.4255	2.1395	3.5649	2	3'UTR-distal			Genic
chr1	1542349	1542369	chr1-4266	12.7	-	0.4752	2.8526	3.3278	2	Proximal intronic	ENSG00000160075.13		Genic
chr1	1542457	1542477	chr1-532	33.6	-	4.0388	4.2789	8.3178	2	Proximal intronic	ENSG00000160075.13		Genic
chr1	1543648	1543668	chr1-985	30.1	-	4.9891	4.0412	9.0303	2	Proximal intronic	ENSG00000160075.13		Genic
chr1	1544825	1544845	chr1-2848	15.1	-	1.663	2.6149	4.2779	2	Proximal intronic	ENSG00000160075.13		Genic
chr1	1545256	1545276	chr1-2849	12.7	-	2.8509	1.664	4.515	2	First intron	ENSG00000160075.13		Genic
