chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr1	11908198	11908218	chr1-11	252.7	+	51.0616	19.1034	51.7439	24.7225	27.3695	32.7523	37.206	40.162	284.1212	8	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr1	11909822	11909842	chr1-3	721.9	-	121.5753	61.131	101.0238	101.6369	41.0543	32.7523	71.3114	80.324	610.8089	8	3'UTR-distal	ENSG00000201801.1	RNU5E-4P	Genic
chr1	11936697	11936717	chr1-3119	14.4	+	2.4315	3.8207	0	0	0	3.2752	0	0	9.5274	3	Alu	ENSG00000083444.18		TE
chr1	11939560	11939580	chr1-3120	14.4	+	6.0788	0	0	0	0	0	0	0	6.0788	1	First intron	ENSG00000083444.18		Genic
chr1	12003086	12003106	chr1-3121	14.4	+	0	0	0	2.7469	0	0	6.201	6.6937	15.6416	3	LINE	ENSG00000116688.19		TE
chr1	12255567	12255587	chr1-3122	14.4	+	2.4315	0	0	0	0	3.2752	3.1005	0	8.8072	3	LINE	ENSG00000048707.15	VPS13D	TE
chr1	12338372	12338392	chr1-3123	14.4	+	0	0	0	0	0	13.1009	0	0	13.1009	1	Deep intronic	ENSG00000048707.15	VPS13D	Genic
chr1	12432620	12432640	chr1-1864	18	+	2.4315	0	0	0	0	0	0	20.081	22.5125	2	Alu	ENSG00000048707.15	VPS13D	TE
chr1	12614504	12614524	chr1-3124	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	First intron	ENSG00000162496.11		Genic
chr1	13377625	13377645	chr1-1865	18	-	1.2158	0	0	0	0	6.5505	6.201	0	13.9672	3	Alu			TE
chr1	13655738	13655758	chr1-1866	18	+	0	0	0	0	0	0	15.5025	0	15.5025	1	Alu			TE
chr1	14939160	14939180	chr1-1868	14.4	+	0	0	0	0	0	6.5505	6.201	6.6937	19.4451	3	Alu	ENSG00000189337.17	KAZN	TE
chr1	15569496	15569516	chr1-1869	14.4	+	0	0	0	2.7469	0	6.5505	0	13.3873	22.6847	3	3'UTR	ENSG00000116138.14		Genic
chr1	15571004	15571024	chr1-3126	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	3'UTR-distal			Genic
chr1	15637742	15637762	chr1-1187	18	+	3.6473	3.8207	0	2.7469	0	3.2752	3.1005	0	16.5906	5	Deep intronic	ENSG00000197312.13	DDI2	Genic
chr1	15647500	15647520	chr1-3130	14.4	+	3.6473	0	0	2.7469	0	0	0	6.6937	13.0879	3	LINE	ENSG00000197312.13	DDI2	TE
chr1	15661855	15661875	chr1-3131	14.4	+	4.863	0	0	0	0	0	0	0	4.863	1	3'UTR	ENSG00000197312.13	DDI2	Genic
chr1	15698380	15698400	chr1-1188	21.7	+	0	0	2.464	2.7469	0	3.2752	6.201	6.6937	21.3808	5	Alu	ENSG00000116786.16		TE
chr1	15813067	15813087	chr1-3132	14.4	-	0	0	0	5.4939	0	6.5505	0	0	12.0443	2	Alu	ENSG00000179743.5	SPEN-AS1	TE
chr1	15817168	15817188	chr1-1189	21.7	+	0	11.4621	0	0	0	3.2752	3.1005	6.6937	24.5315	4	Alu			TE
chr1	15833048	15833068	chr1-597	28.9	-	0	0	2.464	2.7469	0	0	15.5025	6.6937	27.4071	4	First intron	ENSG00000179743.5	SPEN-AS1	Genic
chr1	15841587	15841607	chr1-3134	14.4	+	4.863	0	0	0	0	0	0	0	4.863	1	Deep intronic			Genic
chr1	15853034	15853054	chr1-1190	21.7	+	1.2158	7.6414	4.928	0	0	3.2752	3.1005	0	20.1608	5	Alu	ENSG00000065526.13	SPEN	TE
chr1	15853500	15853520	chr1-807	25.3	+	1.2158	3.8207	0	0	0	3.2752	6.201	13.3873	27.9	5	Alu	ENSG00000065526.13	SPEN	TE
chr1	15854123	15854143	chr1-1191	25.3	+	2.4315	3.8207	7.392	0	0	3.2752	0	0	16.9194	4	First intron	ENSG00000065526.13	SPEN	Genic
chr1	15857703	15857723	chr1-3138	14.4	+	2.4315	3.8207	2.464	0	0	0	3.1005	0	11.8167	4	Alu	ENSG00000065526.13	SPEN	TE
chr1	15859154	15859174	chr1-808	25.3	+	4.863	0	7.392	0	0	3.2752	0	0	15.5302	3	Alu	ENSG00000065526.13	SPEN	TE
chr1	15859764	15859784	chr1-809	25.3	+	2.4315	0	0	8.2408	0	0	6.201	0	16.8733	3	First intron	ENSG00000065526.13	SPEN	Genic
chr1	15861447	15861467	chr1-3139	14.4	+	0	0	0	2.7469	13.6848	3.2752	6.201	0	25.9079	4	First intron	ENSG00000065526.13	SPEN	Genic
chr1	15862654	15862674	chr1-3140	14.4	+	4.863	3.8207	0	0	0	3.2752	0	0	11.9589	3	First intron	ENSG00000065526.13	SPEN	Genic
chr1	15863300	15863320	chr1-1874	18	+	6.0788	0	0	0	0	0	0	0	6.0788	1	First intron	ENSG00000065526.13	SPEN	Genic
chr1	15865010	15865030	chr1-1192	21.7	+	2.4315	7.6414	0	5.4939	0	0	3.1005	0	18.6673	4	First intron	ENSG00000065526.13	SPEN	Genic
chr1	15865377	15865397	chr1-1193	28.9	+	3.6473	0	2.464	5.4939	0	6.5505	0	13.3873	31.5429	5	First intron	ENSG00000065526.13	SPEN	Genic
chr1	15865889	15865909	chr1-810	21.7	+	1.2158	15.2827	0	0	27.3695	6.5505	0	0	50.4185	4	Alu	ENSG00000065526.13	SPEN	TE
chr1	15866963	15866983	chr1-1195	21.7	+	2.4315	0	2.464	0	0	6.5505	0	13.3873	24.8333	4	LINE	ENSG00000065526.13	SPEN	TE
chr1	15867722	15867742	chr1-330	36.1	+	2.4315	0	0	5.4939	13.6848	0	6.201	20.081	47.8921	5	LINE	ENSG00000065526.13	SPEN	TE
chr1	15871143	15871163	chr1-3143	14.4	+	0	0	4.928	0	0	0	6.201	0	11.129	2	Alu	ENSG00000065526.13	SPEN	TE
chr1	15875642	15875662	chr1-3145	14.4	+	3.6473	0	2.464	0	0	0	0	0	6.1113	2	Deep intronic	ENSG00000065526.13	SPEN	Genic
chr1	15878061	15878081	chr1-811	25.3	+	2.4315	3.8207	2.464	0	13.6848	3.2752	0	6.6937	32.3698	6	Deep intronic	ENSG00000065526.13	SPEN	Genic
chr1	15879588	15879608	chr1-1876	18	+	2.4315	0	0	2.7469	0	0	3.1005	6.6937	14.9726	4	Deep intronic	ENSG00000065526.13	SPEN	Genic
chr1	15883647	15883667	chr1-812	28.9	+	4.863	0	0	5.4939	0	0	12.402	0	22.7589	3	Deep intronic	ENSG00000065526.13	SPEN	Genic
chr1	15883722	15883742	chr1-813	25.3	+	4.863	0	0	2.7469	13.6848	0	3.1005	0	24.3952	4	Deep intronic	ENSG00000065526.13	SPEN	Genic
chr1	15888806	15888826	chr1-598	28.9	+	1.2158	0	0	0	13.6848	13.1009	6.201	6.6937	40.8961	5	Alu	ENSG00000065526.13	SPEN	TE
chr1	15895858	15895878	chr1-437	32.5	+	4.863	3.8207	0	0	13.6848	3.2752	3.1005	6.6937	35.4378	6	Alu	ENSG00000065526.13	SPEN	TE
chr1	15897540	15897560	chr1-1881	18	+	2.4315	0	4.928	0	0	0	3.1005	0	10.46	3	Alu	ENSG00000065526.13	SPEN	TE
chr1	15905587	15905607	chr1-3152	14.4	+	1.2158	3.8207	0	0	13.6848	0	0	6.6937	25.4149	4	Alu	ENSG00000065526.13	SPEN	TE
chr1	15906952	15906972	chr1-1882	18	+	1.2158	0	0	0	0	3.2752	12.402	0	16.893	3	Alu	ENSG00000065526.13	SPEN	TE
chr1	15908778	15908798	chr1-3153	14.4	+	1.2158	0	4.928	0	0	0	3.1005	0	9.2442	3	Deep intronic	ENSG00000065526.13	SPEN	Genic
chr1	15909793	15909813	chr1-3154	14.4	+	2.4315	7.6414	0	2.7469	0	0	0	0	12.8198	3	Deep intronic	ENSG00000065526.13	SPEN	Genic
chr1	15919706	15919726	chr1-1196	21.7	+	1.2158	0	0	5.4939	0	6.5505	3.1005	0	16.3606	4	Proximal intronic	ENSG00000065526.13	SPEN	Genic
chr1	15920564	15920584	chr1-599	28.9	+	3.6473	11.4621	2.464	2.7469	0	0	3.1005	0	23.4208	5	Proximal intronic	ENSG00000065526.13	SPEN	Genic
chr1	15922505	15922525	chr1-600	28.9	+	7.2945	0	0	2.7469	0	3.2752	6.201	0	19.5177	4	Proximal intronic	ENSG00000065526.13	SPEN	Genic
chr1	15923266	15923286	chr1-1884	18	+	2.4315	0	0	2.7469	0	0	6.201	0	11.3794	3	Deep intronic	ENSG00000065526.13	SPEN	Genic
chr1	16154749	16154769	chr1-3158	14.4	-	0	0	0	0	0	13.1009	0	0	13.1009	1	Alu	ENSG00000142627.14		TE
chr1	16279627	16279647	chr1-3159	14.4	-	1.2158	3.8207	2.464	0	0	0	3.1005	0	10.6009	4	Deep intronic	ENSG00000037637.12		Genic
chr1	16331091	16331111	chr1-814	21.7	-	3.6473	0	0	0	0	3.2752	3.1005	13.3873	23.4103	4	Alu	ENSG00000037637.12		TE
chr1	16337566	16337586	chr1-601	28.9	-	2.4315	0	2.464	8.2408	0	6.5505	0	0	19.6868	4	First intron	ENSG00000037637.12		Genic
chr1	16338341	16338361	chr1-1886	18	-	0	0	0	5.4939	0	0	9.3015	0	14.7954	2	Alu	ENSG00000037637.12		TE
chr1	16341425	16341445	chr1-1887	18	-	1.2158	3.8207	0	0	0	6.5505	6.201	0	17.7879	4	Alu	ENSG00000037637.12		TE
chr1	16341596	16341616	chr1-815	25.3	-	2.4315	0	0	0	0	0	0	33.4683	35.8998	2	Alu	ENSG00000037637.12		TE
chr1	16348228	16348248	chr1-602	28.9	-	1.2158	3.8207	2.464	2.7469	0	6.5505	9.3015	0	26.0993	6	First intron	ENSG00000037637.12		Genic
chr1	16348741	16348761	chr1-3162	14.4	-	2.4315	0	0	0	0	3.2752	3.1005	0	8.8072	3	First intron	ENSG00000037637.12		Genic
chr1	16361299	16361319	chr1-3163	14.4	+	2.4315	0	0	0	0	3.2752	3.1005	0	8.8072	3	Alu			TE
chr1	16370543	16370563	chr1-1888	18	+	1.2158	0	0	0	0	0	9.3015	6.6937	17.2109	3	Satellite/LC	ENSG00000055070.18		TE
chr1	16370904	16370924	chr1-1889	18	+	1.2158	0	2.464	2.7469	0	6.5505	0	0	12.9771	4	First intron	ENSG00000055070.18		Genic
chr1	16375491	16375511	chr1-3164	18	+	1.2158	0	2.464	0	0	0	9.3015	0	12.9812	3	Alu	ENSG00000055070.18		TE
chr1	16450569	16450589	chr1-1197	21.7	+	6.0788	0	0	2.7469	0	0	0	0	8.8257	2	LINE	ENSG00000157191.21		TE
chr1	16457278	16457298	chr1-3166	14.4	-	1.2158	0	0	0	0	3.2752	6.201	0	10.692	3	Alu			TE
chr1	16489114	16489134	chr1-3167	14.4	-	1.2158	0	0	0	0	9.8257	0	0	11.0414	2	Alu	ENSG00000080947.16	CROCCP3	TE
chr1	16545941	16545961	chr1-1198	14.4	-	4.863	0	7.392	5.4939	0	0	0	6.6937	24.4425	4	tRNA*			ncRNA
chr1	16625116	16625136	chr1-3168	14.4	-	1.2158	0	0	0	0	13.1009	0	0	14.3167	2	Deep intronic	ENSG00000215908.12	CROCCP2	Genic
chr1	16629148	16629168	chr1-1890	18	-	2.4315	0	0	0	0	3.2752	6.201	0	11.9077	3	First intron	ENSG00000215908.12	CROCCP2	Genic
chr1	16633908	16633928	chr1-3169	14.4	-	0	0	0	0	0	0	12.402	0	12.402	1	LINE	ENSG00000215908.12	CROCCP2	TE
chr1	16634584	16634604	chr1-3170	18	-	1.2158	0	0	0	0	0	3.1005	20.081	24.3972	3	Alu	ENSG00000215908.12	CROCCP2	TE
chr1	16636158	16636178	chr1-1891	18	-	1.2158	0	0	2.7469	0	6.5505	0	6.6937	17.2068	4	Alu	ENSG00000215908.12	CROCCP2	TE
chr1	16638931	16638951	chr1-1892	21.7	-	1.2158	0	2.464	0	0	0	12.402	0	16.0817	3	Alu	ENSG00000215908.12	CROCCP2	TE
chr1	16858754	16858774	chr1-3172	14.4	+	1.2158	0	0	0	0	0	9.3015	0	10.5172	2	Alu	ENSG00000230239.1	PDE4DIPP9	TE
chr1	16999198	16999218	chr1-3173	14.4	-	3.6473	0	2.464	0	0	0	3.1005	0	9.2117	3	Alu	ENSG00000159363.19	ATP13A2	TE
chr1	17024295	17024315	chr1-3174	18	-	0	0	2.464	2.7469	0	3.2752	3.1005	6.6937	18.2803	5	Deep intronic	ENSG00000117118.13		Genic
chr1	17411253	17411273	chr1-1893	18	-	1.2158	0	0	0	0	3.2752	3.1005	13.3873	20.9788	4	Deep intronic	ENSG00000179051.15		Genic
chr1	17413412	17413432	chr1-1199	21.7	-	2.4315	0	2.464	2.7469	13.6848	0	6.201	0	27.5282	5	Alu	ENSG00000179051.15		TE
chr1	17413953	17413973	chr1-3177	14.4	-	2.4315	0	2.464	0	0	3.2752	6.201	0	14.3717	4	Alu	ENSG00000179051.15		TE
chr1	17415092	17415112	chr1-137	46.9	-	6.0788	0	7.392	10.9878	0	6.5505	12.402	13.3873	56.7983	6	Deep intronic	ENSG00000179051.15		Genic
chr1	17416858	17416878	chr1-3178	14.4	-	0	3.8207	2.464	2.7469	0	0	3.1005	0	12.1321	4	Deep intronic	ENSG00000179051.15		Genic
chr1	17419032	17419052	chr1-104	68.6	-	3.6473	7.6414	12.32	5.4939	13.6848	19.6514	9.3015	0	71.7401	7	Deep intronic	ENSG00000179051.15		Genic
chr1	17424659	17424679	chr1-3183	14.4	-	0	0	2.464	5.4939	0	3.2752	0	0	11.2331	3	LINE	ENSG00000179051.15		TE
chr1	17430473	17430493	chr1-3184	14.4	-	0	0	2.464	0	0	0	9.3015	0	11.7655	2	Alu	ENSG00000179051.15		TE
chr1	17431016	17431036	chr1-3185	14.4	-	1.2158	0	0	0	0	0	9.3015	0	10.5172	2	Satellite/LC	ENSG00000179051.15		TE
chr1	19091637	19091657	chr1-3186	14.4	-	2.4315	0	0	2.7469	0	3.2752	3.1005	0	11.5542	4	LINE	ENSG00000127481.15	UBR4	TE
chr1	19092313	19092333	chr1-1897	14.4	-	1.2158	0	2.464	0	0	9.8257	0	0	13.5054	3	LINE	ENSG00000127481.15	UBR4	TE
chr1	19109912	19109932	chr1-3187	14.4	-	1.2158	7.6414	0	0	0	3.2752	0	0	12.1324	3	Proximal intronic	ENSG00000127481.15	UBR4	Genic
chr1	19166704	19166724	chr1-438	32.5	-	1.2158	0	0	0	0	13.1009	9.3015	6.6937	30.3118	4	Alu	ENSG00000127481.15	UBR4	TE
chr1	19207451	19207471	chr1-1899	21.7	-	0	3.8207	4.928	0	0	3.2752	6.201	0	18.2249	4	3'UTR-distal	ENSG00000127481.15	UBR4	Genic
chr1	19254505	19254525	chr1-3188	14.4	+	1.2158	0	4.928	2.7469	0	0	0	0	8.8907	3	First intron	ENSG00000053372.6		Genic
chr1	19274882	19274902	chr1-1900	14.4	-	0	0	0	0	0	13.1009	3.1005	0	16.2014	2	3'UTR-distal			Genic
chr1	19281326	19281346	chr1-3189	14.4	-	0	7.6414	0	0	0	0	3.1005	6.6937	17.4355	3	3'UTR-distal			Genic
chr1	19305207	19305227	chr1-3191	14.4	-	2.4315	0	4.928	0	0	0	0	0	7.3595	2	Deep intronic	ENSG00000053371.14	AKR7A2	Genic
chr1	19309750	19309770	chr1-1901	18	-	1.2158	3.8207	0	0	0	6.5505	6.201	0	17.7879	4	Alu	ENSG00000053371.14	AKR7A2	TE
chr1	19392514	19392534	chr1-1902	18	-	0	0	0	10.9878	0	0	3.1005	0	14.0883	2	Satellite/LC	ENSG00000077549.20		TE
chr1	19483404	19483424	chr1-3192	14.4	-	1.2158	0	0	0	0	6.5505	0	6.6937	14.4599	3	Other SINE	ENSG00000077549.20		TE
chr1	19607191	19607211	chr1-3193	14.4	+	0	0	2.464	2.7469	0	0	6.201	0	11.4119	3	First intron	ENSG00000158747.16		Genic
chr1	19624602	19624622	chr1-1202	21.7	+	0	0	0	0	0	3.2752	9.3015	13.3873	25.964	3	First intron	ENSG00000158747.16		Genic
chr1	20740318	20740338	chr1-3194	14.4	-	4.863	0	0	0	0	0	0	0	4.863	1	3'UTR	ENSG00000127483.21		Genic
chr1	20743326	20743346	chr1-20	133.6	-	17.0205	3.8207	12.32	21.9755	13.6848	19.6514	15.5025	6.6937	110.669	8	3'UTR	ENSG00000127483.21		Genic
chr1	20743752	20743772	chr1-105	54.1	-	10.9418	7.6414	2.464	2.7469	13.6848	9.8257	12.402	0	59.7065	7	3'UTR	ENSG00000127483.21		Genic
chr1	20744150	20744170	chr1-72	68.6	-	15.8048	7.6414	7.392	5.4939	0	0	3.1005	0	39.4325	5	3'UTR	ENSG00000127483.21		Genic
chr1	20744425	20744445	chr1-439	36.1	-	4.863	15.2827	7.392	10.9878	0	3.2752	0	13.3873	55.1881	6	3'UTR	ENSG00000127483.21		Genic
chr1	20762219	20762239	chr1-3197	14.4	-	3.6473	0	0	0	0	0	0	6.6937	10.3409	2	Deep intronic	ENSG00000127483.21		Genic
chr1	20764677	20764697	chr1-3198	14.4	-	3.6473	0	0	0	0	0	3.1005	0	6.7478	2	Satellite/LC	ENSG00000127483.21		TE
chr1	20768662	20768682	chr1-3199	14.4	-	1.2158	0	2.464	2.7469	0	3.2752	0	0	9.7019	4	Alu	ENSG00000127483.21		TE
chr1	20773751	20773771	chr1-818	28.9	-	4.863	7.6414	2.464	2.7469	0	6.5505	3.1005	0	27.3663	6	5'UTR	ENSG00000127483.21		Genic
chr1	20774806	20774826	chr1-138	50.5	-	6.0788	0	0	0	13.6848	16.3761	6.201	6.6937	49.0343	5	5'UTR	ENSG00000127483.21		Genic
chr1	20775089	20775109	chr1-16	176.9	-	18.2363	19.1034	14.784	30.2164	0	19.6514	21.7035	40.162	163.8569	7	Deep intronic	ENSG00000127483.21		Genic
chr1	20776302	20776322	chr1-603	28.9	-	4.863	7.6414	9.856	2.7469	0	3.2752	6.201	0	34.5835	6	Proximal intronic	ENSG00000127483.21		Genic
chr1	20782401	20782421	chr1-139	50.5	-	3.6473	0	0	2.7469	0	0	21.7035	20.081	48.1787	4	Alu	ENSG00000127483.21		TE
chr1	20783107	20783127	chr1-264	39.7	-	0	0	0	2.7469	0	16.3761	18.603	6.6937	44.4197	4	Alu	ENSG00000127483.21		TE
chr1	20783801	20783821	chr1-1910	21.7	-	1.2158	0	0	0	0	0	12.402	6.6937	20.3114	3	First intron	ENSG00000127483.21		Genic
chr1	20796399	20796419	chr1-1911	18	-	0	0	0	0	0	16.3761	0	0	16.3761	1	3'UTR-distal			Genic
chr1	20798468	20798488	chr1-1912	18	-	1.2158	3.8207	0	5.4939	13.6848	0	0	0	24.2151	4	3'UTR-distal			Genic
chr1	20825126	20825146	chr1-3202	14.4	-	2.4315	0	0	0	0	3.2752	0	6.6937	12.4004	3	CDS	ENSG00000075151.24	EIF4G3	Genic
chr1	20875565	20875585	chr1-1913	14.4	-	2.4315	0	7.392	0	0	0	3.1005	0	12.924	3	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20877121	20877141	chr1-820	21.7	-	0	0	7.392	8.2408	0	3.2752	3.1005	0	22.0085	4	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20883165	20883185	chr1-3203	14.4	-	0	0	0	2.7469	0	9.8257	3.1005	0	15.6731	3	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20887639	20887659	chr1-1914	18	-	1.2158	0	0	10.9878	0	0	0	0	12.2035	2	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20893263	20893283	chr1-1915	18	-	0	0	2.464	2.7469	0	6.5505	3.1005	0	14.8619	4	Proximal intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20897505	20897525	chr1-821	25.3	-	8.5103	0	0	0	0	0	0	0	8.5103	1	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20899148	20899168	chr1-604	25.3	-	4.863	7.6414	0	2.7469	13.6848	0	0	0	28.9361	4	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20911880	20911900	chr1-3206	14.4	-	2.4315	0	2.464	0	0	3.2752	3.1005	0	11.2712	4	Satellite/LC	ENSG00000075151.24	EIF4G3	TE
chr1	20923230	20923250	chr1-1916	18	-	0	0	2.464	0	0	3.2752	9.3015	0	15.0407	3	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20938736	20938756	chr1-3207	14.4	-	1.2158	3.8207	0	2.7469	0	0	3.1005	0	10.8839	4	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20939522	20939542	chr1-3208	14.4	-	1.2158	0	2.464	0	27.3695	0	0	0	31.0493	3	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20944655	20944675	chr1-1917	18	-	3.6473	0	4.928	0	0	0	0	0	8.5752	2	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20945831	20945851	chr1-1918	14.4	-	4.863	0	2.464	0	0	0	0	0	7.327	2	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20947166	20947186	chr1-1919	18	-	2.4315	0	2.464	2.7469	0	0	6.201	0	13.8434	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	20978890	20978910	chr1-1205	18	-	0	0	2.464	0	0	6.5505	0	20.081	29.0954	3	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20985505	20985525	chr1-1920	18	-	0	0	0	0	0	16.3761	0	0	16.3761	1	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20997906	20997926	chr1-3213	14.4	-	1.2158	0	0	0	0	0	0	20.081	21.2967	2	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	21000764	21000784	chr1-1206	21.7	-	3.6473	3.8207	2.464	2.7469	13.6848	3.2752	0	0	29.6389	6	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	21001591	21001611	chr1-3214	14.4	-	1.2158	3.8207	0	0	0	3.2752	0	6.6937	15.0053	4	Other SINE	ENSG00000075151.24	EIF4G3	TE
chr1	21004755	21004775	chr1-1921	18	-	1.2158	0	4.928	0	0	3.2752	3.1005	0	12.5195	4	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21007500	21007520	chr1-440	36.1	-	2.4315	0	0	0	0	13.1009	12.402	0	27.9344	3	Satellite/LC	ENSG00000075151.24	EIF4G3	TE
chr1	21016514	21016534	chr1-822	21.7	-	2.4315	3.8207	2.464	2.7469	0	0	3.1005	6.6937	21.2573	6	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21024890	21024910	chr1-3217	14.4	-	1.2158	0	0	0	0	0	9.3015	0	10.5172	2	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21026025	21026045	chr1-441	32.5	-	0	0	4.928	2.7469	0	19.6514	6.201	6.6937	40.221	5	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21031006	21031026	chr1-3221	14.4	-	1.2158	0	0	0	0	0	6.201	6.6937	14.1104	3	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21036866	21036886	chr1-1923	18	-	2.4315	3.8207	0	0	0	0	3.1005	6.6937	16.0464	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21037009	21037029	chr1-1924	18	-	2.4315	0	0	0	0	3.2752	6.201	0	11.9077	3	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21045777	21045797	chr1-823	25.3	-	0	3.8207	0	0	0	13.1009	6.201	0	23.1226	3	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21048489	21048509	chr1-3227	14.4	-	1.2158	0	2.464	2.7469	0	0	3.1005	0	9.5272	4	LTR/ERV	ENSG00000075151.24	EIF4G3	TE
chr1	21077220	21077240	chr1-442	32.5	-	0	0	0	2.7469	0	6.5505	6.201	26.7747	42.2731	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21077566	21077586	chr1-332	36.1	-	1.2158	0	2.464	0	0	9.8257	15.5025	0	29.0079	4	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21077867	21077887	chr1-1926	18	-	0	7.6414	0	0	0	3.2752	0	13.3873	24.3039	3	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21079972	21079992	chr1-3228	14.4	-	2.4315	0	2.464	0	0	0	3.1005	0	7.996	3	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21082722	21082742	chr1-1927	18	-	1.2158	0	0	0	13.6848	3.2752	0	13.3873	31.5631	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21084219	21084239	chr1-824	25.3	-	7.2945	0	0	0	0	3.2752	0	0	10.5697	2	LTR/ERV	ENSG00000075151.24	EIF4G3	TE
chr1	21087475	21087495	chr1-3230	14.4	-	2.4315	0	0	2.7469	0	3.2752	6.201	0	14.6547	4	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	21088526	21088546	chr1-1928	18	-	0	7.6414	0	2.7469	0	3.2752	3.1005	0	16.764	4	Satellite/LC	ENSG00000075151.24	EIF4G3	TE
chr1	21103662	21103682	chr1-3233	14.4	-	0	0	0	2.7469	0	3.2752	3.1005	6.6937	15.8163	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21112883	21112903	chr1-1929	18	-	1.2158	0	0	8.2408	0	3.2752	3.1005	0	15.8323	4	5'UTR	ENSG00000075151.24	EIF4G3	Genic
chr1	21117721	21117741	chr1-443	32.5	-	0	11.4621	0	0	0	6.5505	12.402	0	30.4145	3	Satellite/LC	ENSG00000075151.24	EIF4G3	TE
chr1	21120307	21120327	chr1-1934	18	-	2.4315	3.8207	2.464	0	0	3.2752	3.1005	6.6937	21.7856	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21120893	21120913	chr1-1935	18	-	1.2158	0	2.464	2.7469	0	3.2752	3.1005	0	12.8024	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21121455	21121475	chr1-605	32.5	-	2.4315	3.8207	0	5.4939	0	16.3761	3.1005	6.6937	37.9164	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21122374	21122394	chr1-825	21.7	-	0	0	7.392	0	0	3.2752	9.3015	6.6937	26.6624	4	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21123384	21123404	chr1-172	46.9	-	1.2158	3.8207	4.928	13.7347	0	16.3761	0	13.3873	53.4626	6	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21123636	21123656	chr1-140	61.4	-	10.9418	0	2.464	2.7469	0	3.2752	15.5025	0	34.9304	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21123763	21123783	chr1-120	54.1	-	6.0788	3.8207	9.856	2.7469	0	13.1009	3.1005	6.6937	45.3975	7	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21126648	21126668	chr1-173	43.3	-	3.6473	0	0	0	0	6.5505	24.804	13.3873	48.389	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21130869	21130889	chr1-1939	18	-	3.6473	0	2.464	0	0	0	3.1005	0	9.2117	3	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21131436	21131456	chr1-265	39.7	-	4.863	3.8207	2.464	0	13.6848	9.8257	3.1005	0	37.7586	6	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21132253	21132273	chr1-1208	18	-	2.4315	0	4.928	2.7469	0	0	3.1005	6.6937	19.9006	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21135499	21135519	chr1-1209	18	-	0	0	0	2.7469	0	0	9.3015	13.3873	25.4358	3	Alu	ENSG00000075151.24	EIF4G3	TE
