chr	start	end	name	score	strand	NormedTC_ERR018282	NormedTC_ERR018283	NormedTC_ERR018284	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr1	35349006	35349026	chr1-591	58.6	+	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000146463.13		TE
chr1	35360956	35360976	chr1-592	58.6	+	0	18.1508	0	18.1508	1	LINE	ENSG00000146463.13		TE
chr1	35457476	35457496	chr1-594	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Satellite/LC	ENSG00000142687.20		TE
chr1	35524175	35524195	chr1-595	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000142687.20		Genic
chr1	35552745	35552765	chr1-596	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000142687.20		TE
chr1	35623775	35623795	chr1-597	58.6	-	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000126067.13		Genic
chr1	35641166	35641186	chr1-598	58.6	-	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000126067.13		TE
chr1	35978507	35978527	chr1-217	78.2	+	12.0928	6.0503	0	18.1431	2	Deep intronic	ENSG00000126070.21		Genic
chr1	36037133	36037153	chr1-599	58.6	+	4.0309	12.1005	0	16.1315	2	Deep intronic	ENSG00000126070.21		Genic
chr1	36058448	36058468	chr1-218	78.2	+	0	6.0503	31.2956	37.3459	2	3'UTR	ENSG00000126070.21		Genic
chr1	36245181	36245201	chr1-219	78.2	+	16.1238	0	10.4319	26.5556	2	Alu	ENSG00000054118.16		TE
chr1	36268255	36268275	chr1-220	78.2	+	8.0619	12.1005	0	20.1624	2	First intron	ENSG00000054118.16		Genic
chr1	36294865	36294885	chr1-100	97.7	+	8.0619	12.1005	20.8638	41.0262	3	Deep intronic	ENSG00000054118.16		Genic
chr1	36298508	36298528	chr1-221	58.6	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000054118.16		TE
chr1	37681744	37681764	chr1-222	78.2	-	4.0309	24.2011	0	28.232	2	3'UTR	ENSG00000116922.16		Genic
chr1	37862022	37862042	chr1-602	58.6	-	0	6.0503	20.8638	26.914	2	3'UTR	ENSG00000204084.15		Genic
chr1	37989115	37989135	chr1-223	117.3	-	12.0928	12.1005	10.4319	34.6252	3	3'UTR-distal	ENSG00000183431.13		Genic
chr1	38014817	38014837	chr1-603	58.6	+	12.0928	0	0	12.0928	1	Alu	ENSG00000183520.13		TE
chr1	38020277	38020297	chr1-604	78.2	+	0	6.0503	31.2956	37.3459	2	Alu	ENSG00000183520.13		TE
chr1	38866423	38866443	chr1-605	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000228436.5	RRAGC-DT	TE
chr1	38890213	38890233	chr1-224	78.2	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000228436.5	RRAGC-DT	TE
chr1	39568698	39568718	chr1-606	58.6	-	8.0619	6.0503	0	14.1121	2	Proximal intronic	ENSG00000090621.16		Genic
chr1	39852986	39853006	chr1-607	58.6	-	4.0309	12.1005	0	16.1315	2	First intron	ENSG00000043514.17	TRIT1	Genic
chr1	39866800	39866820	chr1-610	58.6	-	0	18.1508	0	18.1508	1	Alu	ENSG00000043514.17	TRIT1	TE
chr1	40061164	40061184	chr1-225	78.2	+	0	24.2011	0	24.2011	1	Deep intronic	ENSG00000131236.19		Genic
chr1	40293360	40293380	chr1-226	78.2	+	4.0309	12.1005	10.4319	26.5633	3	3'UTR	ENSG00000084073.11		Genic
chr1	41013652	41013672	chr1-612	58.6	+	8.0619	6.0503	0	14.1121	2	3'UTR-distal			Genic
chr1	41119429	41119449	chr1-227	78.2	-	0	0	41.7275	41.7275	1	Satellite/LC	ENSG00000010803.19		TE
chr1	41213876	41213896	chr1-613	58.6	-	0	18.1508	0	18.1508	1	First intron	ENSG00000010803.19		Genic
chr1	41221477	41221497	chr1-614	58.6	-	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000010803.19		TE
chr1	42260523	42260543	chr1-615	58.6	-	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000198815.10		TE
chr1	42287784	42287804	chr1-616	58.6	-	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000198815.10		TE
chr1	42318031	42318051	chr1-617	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000198815.10		Genic
chr1	42322438	42322458	chr1-618	58.6	-	4.0309	0	20.8638	24.8947	2	LINE	ENSG00000198815.10		TE
chr1	42684053	42684073	chr1-620	58.6	+	8.0619	6.0503	0	14.1121	2	3'UTR-distal	ENSG00000065978.20		Genic
chr1	42696535	42696555	chr1-621	58.6	+	4.0309	12.1005	0	16.1315	2	Deep intronic	ENSG00000065978.20		Genic
chr1	42702179	42702199	chr1-101	136.8	+	20.1547	12.1005	0	32.2552	2	3'UTR	ENSG00000065978.20		Genic
chr1	42926760	42926780	chr1-228	78.2	-	4.0309	0	31.2956	35.3266	2	3'UTR	ENSG00000117394.25		Genic
chr1	43959963	43959983	chr1-623	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000117408.12		Genic
chr1	44216407	44216427	chr1-229	78.2	+	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000178028.15		TE
chr1	44299524	44299544	chr1-102	58.6	-	8.0619	6.0503	20.8638	34.9759	3	Deep intronic	ENSG00000117419.17		Genic
chr1	44418905	44418925	chr1-624	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Deep intronic	ENSG00000187147.20		Genic
chr1	44467212	44467232	chr1-625	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000187147.20		TE
chr1	44486061	44486081	chr1-626	58.6	+	8.0619	6.0503	0	14.1121	2	Satellite/LC	ENSG00000187147.20		TE
chr1	44721283	44721303	chr1-103	97.7	-	4.0309	24.2011	20.8638	49.0958	3	LINE	ENSG00000302489.1	""	TE
chr1	44721799	44721819	chr1-3	449.6	-	92.7116	60.5026	104.3188	257.5331	3	Proximal intronic	ENSG00000199377.2	RNU5F-1	Genic
chr1	44731067	44731087	chr1-16	215	-	36.2785	36.3016	62.5913	135.1713	3	First intron	ENSG00000200169.2	RNU5D-1	Genic
chr1	44819895	44819915	chr1-2	703.7	-	88.6807	121.0053	104.3188	314.0048	3	3'UTR	ENSG00000117425.16		Genic
chr1	45511239	45511259	chr1-230	78.2	-	8.0619	0	20.8638	28.9256	2	3'UTR	ENSG00000117450.16		Genic
chr1	45594812	45594832	chr1-630	58.6	+	0	18.1508	0	18.1508	1	First intron	ENSG00000132780.18		Genic
chr1	45644369	45644389	chr1-634	58.6	-	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000159592.12		Genic
chr1	45829879	45829899	chr1-231	78.2	+	16.1238	0	0	16.1238	1	Alu	ENSG00000086015.24		TE
chr1	45915108	45915128	chr1-635	58.6	+	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000086015.24		TE
chr1	46041353	46041373	chr1-636	58.6	-	0	18.1508	10.4319	28.5827	2	3'UTR	ENSG00000117461.16		Genic
chr1	46057798	46057818	chr1-637	58.6	-	4.0309	6.0503	10.4319	20.5131	3	LTR/ERV	ENSG00000117461.16		TE
chr1	46077918	46077938	chr1-638	78.2	-	12.0928	0	10.4319	22.5247	2	Deep intronic	ENSG00000117461.16		Genic
chr1	46083357	46083377	chr1-639	58.6	-	4.0309	12.1005	0	16.1315	2	LINE	ENSG00000117461.16		TE
chr1	46087520	46087540	chr1-640	58.6	-	4.0309	12.1005	0	16.1315	2	LINE	ENSG00000117461.16		TE
chr1	46110801	46110821	chr1-641	58.6	-	12.0928	0	0	12.0928	1	First intron	ENSG00000117461.16		Genic
chr1	46116642	46116662	chr1-642	58.6	-	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000117461.16		TE
chr1	46117567	46117587	chr1-232	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000117461.16		TE
chr1	46129056	46129076	chr1-644	78.2	-	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000117461.16		TE
chr1	46132214	46132234	chr1-233	78.2	-	4.0309	12.1005	20.8638	36.9952	3	5'UTR	ENSG00000117461.16		Genic
chr1	46268943	46268963	chr1-234	78.2	+	16.1238	0	0	16.1238	1	Alu	ENSG00000085999.14		TE
chr1	47339723	47339743	chr1-647	58.6	+	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000162368.16		TE
chr1	47864453	47864473	chr1-648	58.6	-	12.0928	0	0	12.0928	1	LINE	ENSG00000269113.5		TE
chr1	47880310	47880330	chr1-651	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000269113.5		TE
chr1	47917721	47917741	chr1-652	78.2	-	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000269113.5		TE
chr1	50652284	50652304	chr1-653	58.6	-	8.0619	0	10.4319	18.4938	2	Deep intronic	ENSG00000185104.22		Genic
chr1	50738427	50738447	chr1-654	58.6	-	0	18.1508	0	18.1508	1	Alu	ENSG00000185104.22		TE
chr1	50782395	50782415	chr1-655	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Deep intronic	ENSG00000185104.22		Genic
chr1	50785953	50785973	chr1-235	78.2	-	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000185104.22		TE
chr1	50849251	50849271	chr1-656	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000185104.22		TE
chr1	50966726	50966746	chr1-657	58.6	-	12.0928	0	0	12.0928	1	Deep intronic			Genic
chr1	50971612	50971632	chr1-658	58.6	+	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000123080.13		Genic
chr1	50993964	50993984	chr1-659	58.6	+	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000299324.1	""	TE
chr1	51355697	51355717	chr1-661	58.6	-	4.0309	6.0503	10.4319	20.5131	3	3'UTR	ENSG00000085832.19		Genic
chr1	51489134	51489154	chr1-662	58.6	-	0	0	31.2956	31.2956	1	Satellite/LC	ENSG00000085832.19		TE
chr1	51755515	51755535	chr1-663	58.6	+	0	12.1005	10.4319	22.5324	2	Deep intronic	ENSG00000117859.20		Genic
chr1	51770151	51770171	chr1-664	58.6	+	0	6.0503	20.8638	26.914	2	Alu	ENSG00000117859.20		TE
chr1	51805946	51805966	chr1-665	58.6	-	4.0309	12.1005	0	16.1315	2	Deep intronic	ENSG00000078618.24		Genic
chr1	52391285	52391305	chr1-666	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000085840.14		TE
chr1	52871137	52871157	chr1-668	58.6	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000203995.11	ZYG11A	TE
chr1	52880084	52880104	chr1-104	97.7	+	12.0928	12.1005	0	24.1934	2	Satellite/LC	ENSG00000203995.11	ZYG11A	TE
chr1	53213908	53213928	chr1-669	58.6	-	0	0	31.2956	31.2956	1	3'UTR-distal			Genic
chr1	53246786	53246806	chr1-670	58.6	-	8.0619	12.1005	0	20.1624	2	3'UTR	ENSG00000157193.19		Genic
chr1	53318770	53318790	chr1-236	78.2	-	20.1547	0	0	20.1547	1	LINE	ENSG00000157193.19		TE
chr1	53824218	53824238	chr1-105	97.7	-	20.1547	0	0	20.1547	1	Alu	ENSG00000058804.13		TE
chr1	53831784	53831804	chr1-671	58.6	-	8.0619	6.0503	10.4319	24.544	3	Deep intronic	ENSG00000058804.13		Genic
chr1	53953757	53953777	chr1-237	97.7	+	12.0928	6.0503	10.4319	28.575	3	Alu	ENSG00000116212.17		TE
chr1	54226717	54226737	chr1-672	58.6	-	20.1547	0	0	20.1547	1	3'UTR	ENSG00000157216.18		Genic
chr1	54349699	54349719	chr1-673	58.6	-	0	12.1005	10.4319	22.5324	2	Deep intronic	ENSG00000157216.18		Genic
chr1	54368463	54368483	chr1-674	58.6	-	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000157216.18		Genic
chr1	54373752	54373772	chr1-238	78.2	-	4.0309	6.0503	20.8638	30.945	3	Alu	ENSG00000157216.18		TE
chr1	55061868	55061888	chr1-675	58.6	+	12.0928	0	0	12.0928	1	Alu	ENSG00000169174.14		TE
chr1	55194586	55194606	chr1-677	58.6	-	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000162402.16		TE
chr1	55207270	55207290	chr1-678	58.6	-	12.0928	0	0	12.0928	1	Satellite/LC	ENSG00000162402.16		TE
chr1	57393833	57393853	chr1-679	58.6	-	8.0619	0	10.4319	18.4938	2	First intron	ENSG00000173406.17		Genic
chr1	61089839	61089859	chr1-239	78.2	+	8.0619	12.1005	0	20.1624	2	Deep intronic	ENSG00000162599.19		Genic
chr1	61091185	61091205	chr1-680	58.6	+	12.0928	12.1005	10.4319	34.6252	3	Deep intronic	ENSG00000162599.19		Genic
chr1	61109139	61109159	chr1-681	58.6	+	8.0619	6.0503	10.4319	24.544	3	Deep intronic	ENSG00000162599.19		Genic
chr1	61111241	61111261	chr1-682	58.6	+	8.0619	0	10.4319	18.4938	2	Deep intronic	ENSG00000162599.19		Genic
chr1	61130821	61130841	chr1-240	78.2	+	12.0928	6.0503	0	18.1431	2	Deep intronic	ENSG00000162599.19		Genic
chr1	61131750	61131770	chr1-241	78.2	+	12.0928	12.1005	0	24.1934	2	Deep intronic	ENSG00000162599.19		Genic
chr1	61143399	61143419	chr1-242	78.2	+	8.0619	12.1005	0	20.1624	2	Alu	ENSG00000162599.19		TE
chr1	61145293	61145313	chr1-685	78.2	+	8.0619	12.1005	0	20.1624	2	Deep intronic	ENSG00000162599.19		Genic
chr1	61167844	61167864	chr1-687	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000162599.19		Genic
chr1	61169734	61169754	chr1-688	58.6	+	12.0928	0	0	12.0928	1	LINE	ENSG00000162599.19		TE
chr1	61456243	61456263	chr1-690	78.2	+	4.0309	18.1508	0	22.1817	2	3'UTR	ENSG00000162599.19		Genic
chr1	62439200	62439220	chr1-692	58.6	+	12.0928	0	0	12.0928	1	5'UTR	ENSG00000162607.14		Genic
chr1	63501675	63501695	chr1-694	58.6	-	12.0928	0	0	12.0928	1	Alu	ENSG00000142856.19		TE
chr1	66001738	66001758	chr1-243	117.3	+	8.0619	12.1005	20.8638	41.0262	3	Alu	ENSG00000184588.18	PDE4B	TE
chr1	66011664	66011684	chr1-244	97.7	+	16.1238	6.0503	10.4319	32.6059	3	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66014290	66014310	chr1-245	78.2	+	8.0619	12.1005	0	20.1624	2	LINE	ENSG00000184588.18	PDE4B	TE
chr1	66018041	66018061	chr1-705	58.6	+	12.0928	0	0	12.0928	1	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66024038	66024058	chr1-706	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66036845	66036865	chr1-247	97.7	+	0	12.1005	31.2956	43.3962	2	Alu	ENSG00000184588.18	PDE4B	TE
chr1	66043246	66043266	chr1-106	78.2	+	12.0928	12.1005	0	24.1934	2	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66043607	66043627	chr1-107	97.7	+	8.0619	12.1005	10.4319	30.5943	3	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66059074	66059094	chr1-712	58.6	+	0	12.1005	10.4319	22.5324	2	LTR/ERV	ENSG00000184588.18	PDE4B	TE
chr1	66067420	66067440	chr1-713	58.6	+	4.0309	12.1005	0	16.1315	2	LINE	ENSG00000184588.18	PDE4B	TE
chr1	66068959	66068979	chr1-249	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66075812	66075832	chr1-250	78.2	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66089603	66089623	chr1-251	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66097876	66097896	chr1-252	78.2	+	8.0619	18.1508	0	26.2127	2	LINE	ENSG00000184588.18	PDE4B	TE
chr1	66114808	66114828	chr1-722	78.2	+	12.0928	6.0503	0	18.1431	2	Alu	ENSG00000184588.18	PDE4B	TE
chr1	66116513	66116533	chr1-723	58.6	+	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66125061	66125081	chr1-20	195.5	+	20.1547	24.2011	10.4319	54.7876	3	First intron	ENSG00000184588.18	PDE4B	Genic
chr1	66125176	66125196	chr1-66	117.3	+	20.1547	6.0503	0	26.205	2	Alu	ENSG00000184588.18	PDE4B	TE
chr1	66149479	66149499	chr1-254	97.7	+	4.0309	6.0503	31.2956	41.3768	3	LINE	ENSG00000184588.18	PDE4B	TE
chr1	66162328	66162348	chr1-727	58.6	+	12.0928	0	0	12.0928	1	Satellite/LC	ENSG00000184588.18	PDE4B	TE
chr1	66178861	66178881	chr1-108	97.7	+	16.1238	0	10.4319	26.5556	2	Alu	ENSG00000184588.18	PDE4B	TE
chr1	66241513	66241533	chr1-109	97.7	+	8.0619	6.0503	20.8638	34.9759	3	Alu	ENSG00000184588.18	PDE4B	TE
chr1	66286262	66286282	chr1-729	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Deep intronic	ENSG00000184588.18	PDE4B	Genic
chr1	66315442	66315462	chr1-110	97.7	+	8.0619	0	31.2956	39.3575	2	Deep intronic	ENSG00000184588.18	PDE4B	Genic
chr1	66326189	66326209	chr1-730	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000184588.18	PDE4B	Genic
chr1	66329458	66329478	chr1-731	58.6	+	0	6.0503	20.8638	26.914	2	Deep intronic	ENSG00000184588.18	PDE4B	Genic
chr1	66931199	66931219	chr1-732	58.6	+	8.0619	0	10.4319	18.4938	2	First intron	ENSG00000198160.15	MIER1	Genic
chr1	66945428	66945448	chr1-733	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000198160.15	MIER1	Genic
chr1	66952821	66952841	chr1-734	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000198160.15	MIER1	TE
chr1	66975992	66976012	chr1-737	58.6	+	12.0928	0	0	12.0928	1	Alu	ENSG00000198160.15	MIER1	TE
chr1	67416379	67416399	chr1-740	58.6	-	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000142864.16		Genic
chr1	67417400	67417420	chr1-741	58.6	-	8.0619	0	10.4319	18.4938	2	Deep intronic	ENSG00000142864.16		Genic
chr1	67422195	67422215	chr1-111	78.2	-	8.0619	18.1508	0	26.2127	2	Deep intronic	ENSG00000142864.16		Genic
chr1	67423596	67423616	chr1-256	78.2	-	4.0309	18.1508	0	22.1817	2	Alu	ENSG00000142864.16		TE
chr1	70151173	70151193	chr1-112	117.3	-	16.1238	12.1005	0	28.2243	2	CDS	ENSG00000066557.7		Genic
chr1	70152423	70152443	chr1-745	58.6	-	8.0619	6.0503	0	14.1121	2	CDS	ENSG00000066557.7		Genic
chr1	70187650	70187670	chr1-746	58.6	-	12.0928	0	0	12.0928	1	Alu	ENSG00000066557.7		TE
chr1	70222075	70222095	chr1-257	117.3	+	8.0619	18.1508	10.4319	36.6446	3	First intron	ENSG00000116754.15		Genic
chr1	70223757	70223777	chr1-259	78.2	+	12.0928	6.0503	0	18.1431	2	First intron	ENSG00000116754.15		Genic
chr1	70224341	70224361	chr1-113	97.7	+	12.0928	18.1508	0	30.2436	2	LINE	ENSG00000116754.15		TE
chr1	70227846	70227866	chr1-749	78.2	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000116754.15		Genic
chr1	70228670	70228690	chr1-260	97.7	+	12.0928	12.1005	0	24.1934	2	First intron	ENSG00000116754.15		Genic
chr1	70228777	70228797	chr1-261	97.7	+	12.0928	18.1508	0	30.2436	2	First intron	ENSG00000116754.15		Genic
chr1	70230712	70230732	chr1-114	97.7	+	20.1547	12.1005	0	32.2552	2	First intron	ENSG00000116754.15		Genic
chr1	70231601	70231621	chr1-115	97.7	+	8.0619	30.2513	10.4319	48.7451	3	First intron	ENSG00000116754.15		Genic
chr1	71077675	71077695	chr1-758	58.6	-	8.0619	6.0503	0	14.1121	2	Alu	ENSG00000132485.15		TE
chr1	71994982	71995002	chr1-759	58.6	-	0	18.1508	0	18.1508	1	Satellite/LC	ENSG00000172260.15	NEGR1	TE
chr1	72168713	72168733	chr1-760	58.6	-	4.0309	12.1005	0	16.1315	2	Alu	ENSG00000172260.15	NEGR1	TE
chr1	72218481	72218501	chr1-761	58.6	-	0	0	31.2956	31.2956	1	First intron	ENSG00000172260.15	NEGR1	Genic
chr1	72275916	72275936	chr1-762	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000172260.15	NEGR1	TE
chr1	72276082	72276102	chr1-763	58.6	-	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000172260.15	NEGR1	TE
chr1	74743391	74743411	chr1-764	58.6	+	4.0309	12.1005	0	16.1315	2	LTR/ERV	ENSG00000162623.17		TE
chr1	75786926	75786946	chr1-117	97.7	+	8.0619	18.1508	10.4319	36.6446	3	First intron	ENSG00000137955.17		Genic
chr1	75787920	75787940	chr1-44	234.6	+	20.1547	18.1508	41.7275	80.033	3	First intron	ENSG00000137955.17		Genic
chr1	75788468	75788488	chr1-263	78.2	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000137955.17		TE
chr1	75790849	75790869	chr1-264	97.7	+	12.0928	0	20.8638	32.9566	2	Alu	ENSG00000137955.17		TE
chr1	75791112	75791132	chr1-265	78.2	+	20.1547	0	0	20.1547	1	Deep intronic	ENSG00000137955.17		Genic
chr1	75793274	75793294	chr1-118	97.7	+	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000137955.17		TE
chr1	75795356	75795376	chr1-768	58.6	+	4.0309	12.1005	0	16.1315	2	3'UTR-distal			Genic
chr1	77614929	77614949	chr1-771	58.6	-	8.0619	6.0503	0	14.1121	2	First intron	ENSG00000036549.14		Genic
chr1	77625040	77625060	chr1-772	58.6	-	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000036549.14		Genic
chr1	77626104	77626124	chr1-774	58.6	-	4.0309	6.0503	10.4319	20.5131	3	First intron	ENSG00000036549.14		Genic
chr1	77636528	77636548	chr1-775	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000036549.14		TE
chr1	77649343	77649363	chr1-776	58.6	-	0	6.0503	20.8638	26.914	2	LINE	ENSG00000036549.14		TE
chr1	77650654	77650674	chr1-266	78.2	-	12.0928	6.0503	0	18.1431	2	LINE	ENSG00000036549.14		TE
chr1	77670601	77670621	chr1-777	58.6	-	4.0309	12.1005	0	16.1315	2	First intron	ENSG00000036549.14		Genic
chr1	78621194	78621214	chr1-780	58.6	+	8.0619	12.1005	0	20.1624	2	First intron	ENSG00000137959.18		Genic
chr1	78622540	78622560	chr1-781	58.6	+	0	6.0503	20.8638	26.914	2	LTR/ERV	ENSG00000137959.18		TE
chr1	85257930	85257950	chr1-782	58.6	-	4.0309	12.1005	10.4319	26.5633	3	3'UTR-distal	ENSG00000162642.15		Genic
chr1	86357343	86357363	chr1-783	58.6	-	0	0	31.2956	31.2956	1	Deep intronic	ENSG00000122417.17		Genic
chr1	86882475	86882495	chr1-784	58.6	-	0	6.0503	20.8638	26.914	2	LINE	ENSG00000183291.18	SELENOF	TE
chr1	86929291	86929311	chr1-269	58.6	+	8.0619	12.1005	0	20.1624	2	First intron	ENSG00000153936.18	HS2ST1	Genic
chr1	86944371	86944391	chr1-785	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000153936.18	HS2ST1	TE
chr1	88760660	88760680	chr1-786	58.6	+	8.0619	0	10.4319	18.4938	2	Proximal intronic	ENSG00000065243.21		Genic
chr1	88770900	88770920	chr1-787	58.6	+	12.0928	0	0	12.0928	1	Deep intronic	ENSG00000065243.21		Genic
chr1	88774886	88774906	chr1-270	78.2	+	4.0309	18.1508	0	22.1817	2	Alu	ENSG00000065243.21		TE
chr1	88788445	88788465	chr1-789	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000065243.21		TE
chr1	89589118	89589138	chr1-790	58.6	+	12.0928	0	0	12.0928	1	First intron	ENSG00000197147.16		Genic
chr1	89846684	89846704	chr1-791	58.6	+	8.0619	0	10.4319	18.4938	2	First intron	ENSG00000171492.15		Genic
chr1	90910001	90910021	chr1-792	58.6	-	4.0309	0	20.8638	24.8947	2	3'UTR-distal			Genic
chr1	90929817	90929837	chr1-793	58.6	-	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000122482.23		Genic
chr1	90956838	90956858	chr1-794	58.6	-	0	6.0503	20.8638	26.914	2	LINE	ENSG00000122482.23		TE
chr1	90993029	90993049	chr1-271	78.2	-	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000122482.23		TE
chr1	91017960	91017980	chr1-797	58.6	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000122482.23		TE
chr1	91515300	91515320	chr1-798	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000097046.14		Genic
chr1	92835739	92835759	chr1-272	97.7	+	12.0928	12.1005	0	24.1934	2	First intron	ENSG00000122406.15		Genic
chr1	92839044	92839064	chr1-801	58.6	+	0	18.1508	0	18.1508	1	Satellite/LC	ENSG00000122406.15		TE
chr1	92841885	92841905	chr1-273	78.2	+	8.0619	0	20.8638	28.9256	2	3'UTR	ENSG00000122406.15		Genic
chr1	93082464	93082484	chr1-802	58.6	+	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000143033.19		TE
chr1	93122642	93122662	chr1-803	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000143033.19		Genic
chr1	93126169	93126189	chr1-804	58.6	+	4.0309	6.0503	10.4319	20.5131	3	LINE	ENSG00000143033.19		TE
chr1	93127824	93127844	chr1-274	78.2	+	16.1238	0	0	16.1238	1	Deep intronic	ENSG00000143033.19		Genic
chr1	93633004	93633024	chr1-805	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000137936.19		TE
chr1	94529652	94529672	chr1-275	78.2	-	4.0309	18.1508	0	22.1817	2	3'UTR	ENSG00000117525.15		Genic
chr1	94897350	94897370	chr1-806	58.6	-	4.0309	12.1005	0	16.1315	2	3'UTR	ENSG00000117519.17		Genic
chr1	96724257	96724277	chr1-807	58.6	+	4.0309	6.0503	10.4319	20.5131	3	Alu	ENSG00000117569.21		TE
chr1	96783170	96783190	chr1-809	58.6	+	4.0309	0	20.8638	24.8947	2	LINE	ENSG00000117569.21		TE
chr1	96790275	96790295	chr1-276	78.2	+	8.0619	12.1005	0	20.1624	2	LINE	ENSG00000117569.21		TE
chr1	96796108	96796128	chr1-811	58.6	+	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000117569.21		Genic
chr1	96812889	96812909	chr1-812	58.6	+	8.0619	0	10.4319	18.4938	2	CDS	ENSG00000117569.21		Genic
chr1	97340656	97340676	chr1-813	58.6	-	8.0619	0	10.4319	18.4938	2	Alu	ENSG00000188641.15		TE
chr1	97620017	97620037	chr1-814	58.6	-	4.0309	12.1005	0	16.1315	2	Deep intronic	ENSG00000188641.15		Genic
chr1	97817560	97817580	chr1-815	58.6	-	8.0619	6.0503	0	14.1121	2	Deep intronic	ENSG00000188641.15		Genic
chr1	99980162	99980182	chr1-277	78.2	+	0	0	41.7275	41.7275	1	First intron	ENSG00000117620.16		Genic
chr1	100020205	100020225	chr1-818	58.6	+	8.0619	0	10.4319	18.4938	2	LINE	ENSG00000117620.16		TE
chr1	100100472	100100492	chr1-820	58.6	-	16.1238	0	0	16.1238	1	LINE	ENSG00000156876.10	SASS6	TE
