chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation
chr6	7741603	7741604	CITS_2[gene=chr6_f_c630][PH=4][PH0=0.10][P=7.93e-04]	4	+	Alu	ENSG00000153162.10		TE
chr6	7743951	7743952	CITS_3[gene=chr6_f_c636][PH=4][PH0=0.06][P=1.88e-04]	4	+	First intron	ENSG00000153162.10		Genic
chr6	13942510	13942511	CITS_4[gene=chr6_f_c1083][PH=3][PH0=0.00][P=4.04e-04]	3	+	Alu	ENSG00000180537.14		TE
chr6	24787036	24787037	CITS_5[gene=chr6_f_c1857][PH=2][PH0=0.00][P=1.61e-03]	2	+	3'UTR-distal			Genic
chr6	35466734	35466735	CITS_6[gene=chr6_f_c2627][PH=2][PH0=0.00][P=7.04e-03]	2	+	3'UTR	ENSG00000112039.7		Genic
chr6	36601521	36601522	CITS_7[gene=chr6_f_c2753][PH=3][PH0=0.01][P=1.71e-03]	3	+	Alu	ENSG00000112081.19		TE
chr6	52995864	52995865	CITS_8[gene=chr6_f_c3626][PH=8][PH0=0.00][P=1.00e-100]	8	+	Other exon	ENSG00000202198.1	7SK	Genic
chr6	57385108	57385109	CITS_9[gene=chr6_f_c3838][PH=3][PH0=0.00][P=6.32e-05]	3	+	Deep intronic	ENSG00000146143.20		Genic
chr6	63574902	63574903	CITS_10[gene=chr6_f_c4166][PH=3][PH0=0.00][P=9.63e-05]	3	+	First intron	ENSG00000112245.14	PTP4A1	Genic
chr6	73681769	73681770	CITS_11[gene=chr6_f_c4565][PH=2][PH0=0.00][P=5.98e-03]	2	+	Alu	ENSG00000303884.1	""	TE
chr6	83798509	83798510	CITS_12[gene=chr6_f_c5014][PH=5][PH0=0.10][P=1.82e-05]	5	+	LINE			TE
chr6	117543550	117543551	CITS_13[gene=chr6_f_c6675][PH=3][PH0=0.07][P=8.83e-03]	3	+	Alu	ENSG00000164465.20		TE
chr6	154842949	154842950	CITS_14[gene=chr6_f_c9606][PH=3][PH0=0.00][P=3.28e-06]	3	+	3'UTR-distal	ENSG00000146426.20		Genic
chr6	165588304	165588305	CITS_15[gene=chr6_f_c10748][PH=3][PH0=0.06][P=4.91e-03]	3	+	Alu			TE
chr6	7480542	7480543	CITS_16[gene=chr6_r_c533][PH=2][PH0=0.00][P=8.98e-04]	2	-	Deep intronic			Genic
chr6	10399265	10399266	CITS_17[gene=chr6_r_c619][PH=2][PH0=0.00][P=9.87e-04]	2	-	Deep intronic	ENSG00000137203.15	TFAP2A	Genic
chr6	36976847	36976848	CITS_18[gene=chr6_r_c2334][PH=5][PH0=0.00][P=1.00e-100]	5	-	Deep intronic	ENSG00000137409.22		Genic
chr6	79201549	79201550	CITS_19[gene=chr6_r_c4277][PH=2][PH0=0.00][P=8.95e-03]	2	-	3'UTR	ENSG00000118418.17		Genic
chr6	79201613	79201614	CITS_20[gene=chr6_r_c4277][PH=2][PH0=0.00][P=8.95e-03]	2	-	3'UTR	ENSG00000118418.17		Genic
chr6	79230065	79230066	CITS_21[gene=chr6_r_c4277][PH=2][PH0=0.00][P=8.95e-03]	2	-	LINE	ENSG00000118418.17		TE
chr6	89384662	89384663	CITS_22[gene=chr6_r_c4977][PH=2][PH0=0.00][P=1.20e-03]	2	-	Alu	ENSG00000025039.16		TE
chr6	99404543	99404544	CITS_23[gene=chr6_r_c5520][PH=3][PH0=0.00][P=7.59e-05]	3	-	Proximal intronic	ENSG00000132424.18		Genic
chr6	112237192	112237193	CITS_24[gene=chr6_r_c6568][PH=3][PH0=0.00][P=2.52e-05]	3	-	First intron	ENSG00000112769.21		Genic
chr6	113953943	113953944	CITS_25[gene=chr6_r_c6585][PH=2][PH0=0.00][P=6.69e-03]	2	-	Deep intronic	ENSG00000196591.13		Genic
chr6	117565530	117565531	CITS_26[gene=chr6_r_c6672][PH=3][PH0=0.05][P=4.31e-03]	3	-	Deep intronic	ENSG00000047932.15		Genic
chr6	136488373	136488374	CITS_27[gene=chr6_r_c8206][PH=3][PH0=0.04][P=2.79e-03]	3	-	First intron	ENSG00000135525.20		Genic
chr6	165830121	165830122	CITS_28[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165864868	165864869	CITS_29[gene=chr6_r_c9647][PH=5][PH0=0.00][P=9.98e-09]	5	-	LINE	ENSG00000112541.19	PDE10A	TE
chr6	165868760	165868761	CITS_30[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	LINE	ENSG00000112541.19	PDE10A	TE
chr6	165876529	165876530	CITS_31[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165876566	165876567	CITS_32[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165881064	165881065	CITS_33[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165886594	165886595	CITS_34[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	LINE	ENSG00000112541.19	PDE10A	TE
chr6	165899305	165899306	CITS_35[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165900489	165900490	CITS_36[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	Alu	ENSG00000112541.19	PDE10A	TE
chr6	165901802	165901803	CITS_37[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	Alu	ENSG00000112541.19	PDE10A	TE
chr6	165909106	165909107	CITS_38[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165916232	165916233	CITS_39[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165916698	165916699	CITS_40[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165922550	165922551	CITS_41[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165934984	165934985	CITS_42[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165938738	165938739	CITS_43[gene=chr6_r_c9647][PH=3][PH0=0.00][P=8.33e-03]	3	-	Satellite/LC	ENSG00000112541.19	PDE10A	TE
chr6	165949755	165949756	CITS_44[gene=chr6_r_c9663][PH=5][PH0=0.18][P=1.07e-03]	5	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165949802	165949803	CITS_45[gene=chr6_r_c9663][PH=6][PH0=0.18][P=3.81e-05]	6	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165949938	165949939	CITS_46[gene=chr6_r_c9664][PH=6][PH0=0.34][P=7.42e-04]	6	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165950422	165950423	CITS_47[gene=chr6_r_c9668][PH=3][PH0=0.06][P=4.91e-03]	3	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165958291	165958292	CITS_48[gene=chr6_r_c9706][PH=4][PH0=0.10][P=3.39e-03]	4	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165976406	165976407	CITS_49[gene=chr6_r_c9797][PH=4][PH0=0.11][P=1.97e-03]	4	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165978543	165978544	CITS_50[gene=chr6_r_c9812][PH=4][PH0=0.12][P=5.97e-03]	4	-	LINE	ENSG00000112541.19	PDE10A	TE
chr6	165979032	165979033	CITS_51[gene=chr6_r_c9814][PH=3][PH0=0.06][P=4.91e-03]	3	-	LTR/ERV	ENSG00000112541.19	PDE10A	TE
chr6	165979377	165979378	CITS_52[gene=chr6_r_c9818][PH=5][PH0=0.21][P=8.08e-04]	5	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165981693	165981694	CITS_53[gene=chr6_r_c9831][PH=4][PH0=0.09][P=9.52e-04]	4	-	First intron	ENSG00000112541.19	PDE10A	Genic
chr6	165987611	165987612	CITS_54[gene=chr6_r_c9858][PH=5][PH0=0.23][P=3.17e-03]	5	-	5'UTR	ENSG00000112541.19	PDE10A	Genic
chr7	22858008	22858009	CITS_1[gene=chr7_f_c1344][PH=2][PH0=0.00][P=4.13e-03]	2	+	Alu	ENSG00000228649.12	SNHG26	TE
chr7	31138535	31138536	CITS_2[gene=chr7_f_c2055][PH=3][PH0=0.00][P=1.47e-09]	3	+	Alu	ENSG00000286487.2	""	TE
chr7	48107808	48107809	CITS_3[gene=chr7_f_c3315][PH=2][PH0=0.00][P=1.42e-04]	2	+	Deep intronic	ENSG00000183696.15		Genic
chr7	55022796	55022797	CITS_4[gene=chr7_f_c3360][PH=3][PH0=0.04][P=2.80e-03]	3	+	First intron	ENSG00000146648.22		Genic
chr7	56080441	56080442	CITS_5[gene=chr7_f_c3557][PH=3][PH0=0.06][P=4.91e-03]	3	+	3'UTR	ENSG00000129103.20		Genic
chr7	73206419	73206420	CITS_6[gene=chr7_f_c5087][PH=3][PH0=0.00][P=5.96e-06]	3	+	Other exon	ENSG00000293241.2	GTF2IP4	Genic
chr7	73929252	73929253	CITS_7[gene=chr7_f_c5129][PH=2][PH0=0.00][P=4.57e-03]	2	+	LINE	ENSG00000261467.3	""	TE
chr7	74759815	74759816	CITS_8[gene=chr7_f_c5145][PH=3][PH0=0.00][P=1.39e-04]	3	+	3'UTR	ENSG00000263001.10		Genic
chr7	75665709	75665710	CITS_9[gene=chr7_f_c5238][PH=3][PH0=0.00][P=2.82e-08]	3	+	Alu			TE
chr7	76051329	76051330	CITS_10[gene=chr7_f_c5265][PH=2][PH0=0.00][P=2.46e-03]	2	+	Alu	ENSG00000146701.13		TE
chr7	76226759	76226760	CITS_11[gene=chr7_f_c5265][PH=2][PH0=0.00][P=2.46e-03]	2	+	Alu	ENSG00000177679.16	SRRM3	TE
chr7	97318733	97318734	CITS_12[gene=chr7_f_c7030][PH=2][PH0=0.00][P=4.41e-04]	2	+	Alu			TE
chr7	101839939	101839940	CITS_13[gene=chr7_f_c7408][PH=3][PH0=0.00][P=4.46e-03]	3	+	Alu	ENSG00000257923.13		TE
chr7	101861094	101861095	CITS_14[gene=chr7_f_c7408][PH=3][PH0=0.00][P=4.46e-03]	3	+	First intron	ENSG00000257923.13		Genic
chr7	101908622	101908623	CITS_15[gene=chr7_f_c7408][PH=3][PH0=0.00][P=4.46e-03]	3	+	First intron	ENSG00000257923.13		Genic
chr7	101923602	101923603	CITS_16[gene=chr7_f_c7408][PH=3][PH0=0.00][P=4.46e-03]	3	+	First intron	ENSG00000257923.13		Genic
chr7	101932457	101932458	CITS_17[gene=chr7_f_c7408][PH=3][PH0=0.00][P=4.46e-03]	3	+	First intron	ENSG00000257923.13		Genic
chr7	102071128	102071129	CITS_18[gene=chr7_f_c7408][PH=3][PH0=0.00][P=4.46e-03]	3	+	Alu	ENSG00000257923.13		TE
chr7	139418508	139418509	CITS_19[gene=chr7_f_c10966][PH=3][PH0=0.00][P=2.51e-05]	3	+	Deep intronic	ENSG00000146963.19		Genic
chr7	148941529	148941530	CITS_20[gene=chr7_f_c11300][PH=10][PH0=0.00][P=1.00e-100]	10	+	Other exon	ENSG00000286171.1	""	Genic
chr7	149249625	149249626	CITS_21[gene=chr7_f_c11302][PH=2][PH0=0.00][P=3.90e-03]	2	+	Alu	ENSG00000170260.10		TE
chr7	5527200	5527201	CITS_22[gene=chr7_r_c324][PH=3][PH0=0.00][P=3.26e-04]	3	-	3'UTR	ENSG00000075624.18		Genic
chr7	5527269	5527270	CITS_23[gene=chr7_r_c324][PH=10][PH0=0.00][P=1.00e-100]	10	-	3'UTR	ENSG00000075624.18		Genic
chr7	5527312	5527313	CITS_24[gene=chr7_r_c324][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSG00000075624.18		Genic
chr7	5527508	5527509	CITS_25[gene=chr7_r_c324][PH=8][PH0=0.00][P=1.00e-100]	8	-	3'UTR	ENSG00000075624.18		Genic
chr7	5527631	5527632	CITS_26[gene=chr7_r_c324][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSG00000075624.18		Genic
chr7	22510347	22510348	CITS_27[gene=chr7_r_c1119][PH=4][PH0=0.12][P=2.10e-03]	4	-	First intron	ENSG00000105889.17		Genic
chr7	23351858	23351859	CITS_28[gene=chr7_r_c1195][PH=3][PH0=0.00][P=1.60e-04]	3	-	Deep intronic	ENSG00000136231.15		Genic
chr7	23373530	23373531	CITS_29[gene=chr7_r_c1195][PH=3][PH0=0.00][P=1.60e-04]	3	-	Deep intronic	ENSG00000136231.15		Genic
chr7	23378360	23378361	CITS_30[gene=chr7_r_c1195][PH=3][PH0=0.00][P=1.60e-04]	3	-	Deep intronic	ENSG00000136231.15		Genic
chr7	23384890	23384891	CITS_31[gene=chr7_r_c1195][PH=4][PH0=0.00][P=5.83e-08]	4	-	Satellite/LC	ENSG00000136231.15		TE
chr7	26191984	26191985	CITS_32[gene=chr7_r_c1586][PH=3][PH0=0.00][P=2.16e-04]	3	-	3'UTR	ENSG00000122566.24		Genic
chr7	26198728	26198729	CITS_33[gene=chr7_r_c1606][PH=5][PH0=0.08][P=1.51e-05]	5	-	First intron	ENSG00000122566.24		Genic
chr7	30434720	30434721	CITS_34[gene=chr7_r_c2029][PH=2][PH0=0.00][P=5.38e-03]	2	-	Deep intronic	ENSG00000106100.12		Genic
chr7	30439180	30439181	CITS_35[gene=chr7_r_c2029][PH=2][PH0=0.00][P=5.38e-03]	2	-	LINE	ENSG00000106100.12		TE
chr7	30454281	30454282	CITS_36[gene=chr7_r_c2029][PH=2][PH0=0.00][P=5.38e-03]	2	-	Deep intronic	ENSG00000106100.12		Genic
chr7	50728538	50728539	CITS_37[gene=chr7_r_c3296][PH=2][PH0=0.00][P=5.93e-03]	2	-	First intron	ENSG00000106070.21		Genic
chr7	51273329	51273330	CITS_38[gene=chr7_r_c3376][PH=3][PH0=0.00][P=1.05e-04]	3	-	Alu	ENSG00000106078.20		TE
chr7	72950900	72950901	CITS_39[gene=chr7_r_c3937][PH=3][PH0=0.00][P=1.69e-05]	3	-	3'UTR-distal	ENSG00000106133.19	NSUN5P2	Genic
chr7	72986944	72986945	CITS_40[gene=chr7_r_c3937][PH=3][PH0=0.00][P=1.69e-05]	3	-	Alu	ENSG00000290832.2	""	TE
chr7	72993806	72993807	CITS_41[gene=chr7_r_c3937][PH=3][PH0=0.00][P=1.69e-05]	3	-	LINE	ENSG00000290832.2	""	TE
chr7	74322061	74322062	CITS_42[gene=chr7_r_c4081][PH=4][PH0=0.00][P=1.00e-100]	4	-	Alu			TE
chr7	74886016	74886017	CITS_43[gene=chr7_r_c4126][PH=2][PH0=0.00][P=5.15e-03]	2	-	Alu	ENSG00000277072.6	STAG3L2	TE
chr7	75186258	75186259	CITS_44[gene=chr7_r_c4127][PH=3][PH0=0.00][P=5.89e-06]	3	-	Other exon	ENSG00000290871.2	GTF2IP1	Genic
chr7	92447636	92447637	CITS_45[gene=chr7_r_c5458][PH=2][PH0=0.00][P=8.50e-04]	2	-	Deep intronic			Genic
chr7	100680898	100680899	CITS_46[gene=chr7_r_c6269][PH=2][PH0=0.00][P=6.18e-03]	2	-	3'UTR	ENSG00000146830.12		Genic
chr7	100815334	100815335	CITS_47[gene=chr7_r_c6269][PH=2][PH0=0.00][P=6.18e-03]	2	-	Alu	ENSG00000196411.11		TE
chr7	105581908	105581909	CITS_48[gene=chr7_r_c6674][PH=3][PH0=0.00][P=2.48e-06]	3	-	First intron	ENSG00000185055.12		Genic
chr7	111296508	111296509	CITS_49[gene=chr7_r_c7338][PH=3][PH0=0.00][P=1.47e-03]	3	-	LINE	ENSG00000184903.10	IMMP2L	TE
chr7	111356874	111356875	CITS_50[gene=chr7_r_c7474][PH=4][PH0=0.06][P=1.90e-04]	4	-	Alu	ENSG00000184903.10	IMMP2L	TE
chr7	111404853	111404854	CITS_51[gene=chr7_r_c7584][PH=3][PH0=0.07][P=9.77e-03]	3	-	Deep intronic	ENSG00000184903.10	IMMP2L	Genic
chr7	129370699	129370700	CITS_52[gene=chr7_r_c8612][PH=2][PH0=0.00][P=6.79e-04]	2	-	Alu	ENSG00000286722.2	""	TE
chr7	129393438	129393439	CITS_53[gene=chr7_r_c8612][PH=2][PH0=0.00][P=6.79e-04]	2	-	LINE			TE
chr7	129933763	129933764	CITS_54[gene=chr7_r_c8634][PH=3][PH0=0.00][P=3.62e-04]	3	-	First intron	ENSG00000186591.14		Genic
chr7	130166056	130166057	CITS_55[gene=chr7_r_c8692][PH=4][PH0=0.10][P=6.47e-04]	4	-	3'UTR	ENSG00000146842.18		Genic
chr7	148987225	148987226	CITS_56[gene=chr7_r_c10272][PH=8][PH0=0.23][P=1.67e-07]	8	-	YRNA	ENSG00000201098.1	RNY1	ncRNA
chr7	149535514	149535515	CITS_57[gene=chr7_r_c10301][PH=3][PH0=0.00][P=1.09e-06]	3	-	LTR/ERV			TE
chr7	149562323	149562324	CITS_58[gene=chr7_r_c10301][PH=2][PH0=0.00][P=8.84e-03]	2	-	LINE	ENSG00000291118.2	ZNF767P	TE
chr7	152150616	152150617	CITS_59[gene=chr7_r_c10624][PH=3][PH0=0.00][P=5.43e-05]	3	-	Alu	ENSG00000055609.21	KMT2C	TE
chr8	11805611	11805612	CITS_1[gene=chr8_f_c445][PH=2][PH0=0.00][P=2.56e-03]	2	+	First intron	ENSG00000079459.15		Genic
chr8	25195097	25195098	CITS_2[gene=chr8_f_c1241][PH=3][PH0=0.07][P=8.83e-03]	3	+	Alu	ENSG00000147459.18	DOCK5	TE
chr8	30210073	30210074	CITS_3[gene=chr8_f_c1679][PH=3][PH0=0.06][P=4.55e-03]	3	+	Alu			TE
chr8	60946785	60946786	CITS_4[gene=chr8_f_c3262][PH=2][PH0=0.00][P=2.40e-04]	2	+	Alu	ENSG00000254777.6	""	TE
chr8	66661507	66661508	CITS_5[gene=chr8_f_c3468][PH=2][PH0=0.00][P=5.01e-03]	2	+	Alu			TE
chr8	66682253	66682254	CITS_6[gene=chr8_f_c3468][PH=2][PH0=0.00][P=5.01e-03]	2	+	Deep intronic	ENSG00000288596.3	C8orf44	Genic
chr8	66769392	66769393	CITS_7[gene=chr8_f_c3468][PH=2][PH0=0.00][P=5.01e-03]	2	+	Alu	ENSG00000104205.17		TE
chr8	127912712	127912713	CITS_8[gene=chr8_f_c5831][PH=3][PH0=0.00][P=2.38e-03]	3	+	Alu	ENSG00000249859.15	PVT1	TE
chr8	127930171	127930172	CITS_9[gene=chr8_f_c5831][PH=5][PH0=0.00][P=1.20e-09]	5	+	Alu	ENSG00000249859.15	PVT1	TE
chr8	127940278	127940279	CITS_10[gene=chr8_f_c5831][PH=3][PH0=0.00][P=2.38e-03]	3	+	Deep intronic	ENSG00000249859.15	PVT1	Genic
chr8	127997209	127997210	CITS_11[gene=chr8_f_c5831][PH=3][PH0=0.00][P=2.38e-03]	3	+	Alu	ENSG00000249859.15	PVT1	TE
chr8	128064560	128064561	CITS_12[gene=chr8_f_c5831][PH=3][PH0=0.00][P=2.38e-03]	3	+	Deep intronic	ENSG00000249859.15	PVT1	Genic
chr8	128075352	128075353	CITS_13[gene=chr8_f_c5831][PH=3][PH0=0.00][P=2.38e-03]	3	+	LINE	ENSG00000249859.15	PVT1	TE
chr8	128087767	128087768	CITS_14[gene=chr8_f_c5831][PH=3][PH0=0.00][P=2.38e-03]	3	+	Alu	ENSG00000249859.15	PVT1	TE
chr8	36231083	36231084	CITS_15[gene=chr8_r_c1275][PH=3][PH0=0.00][P=5.17e-09]	3	-	Alu			TE
chr8	36413607	36413608	CITS_16[gene=chr8_r_c1275][PH=3][PH0=0.00][P=5.17e-09]	3	-	LINE	ENSG00000253363.8	""	TE
chr8	47817078	47817079	CITS_17[gene=chr8_r_c1701][PH=3][PH0=0.00][P=4.96e-04]	3	-	Deep intronic	ENSG00000253729.10		Genic
chr8	56074468	56074469	CITS_18[gene=chr8_r_c2091][PH=3][PH0=0.00][P=1.18e-07]	3	-	5'UTR	ENSG00000008988.12		Genic
chr8	61690854	61690855	CITS_19[gene=chr8_r_c2569][PH=3][PH0=0.05][P=7.42e-03]	3	-	First intron	ENSG00000198363.19		Genic
chr8	80171857	80171858	CITS_20[gene=chr8_r_c3621][PH=2][PH0=0.00][P=8.93e-05]	2	-	TSS-proximal			Genic
chr8	100703890	100703891	CITS_21[gene=chr8_r_c4583][PH=3][PH0=0.00][P=2.63e-06]	3	-	3'UTR	ENSG00000070756.18		Genic
chr8	127133956	127133957	CITS_22[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	LINE	ENSG00000254166.5	CASC19	TE
chr8	127148757	127148758	CITS_23[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	Alu	ENSG00000254166.5	CASC19	TE
chr8	127155540	127155541	CITS_24[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	LINE	ENSG00000254166.5	CASC19	TE
chr8	127161960	127161961	CITS_25[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	Proximal intronic	ENSG00000254166.5	CASC19	Genic
chr8	127185320	127185321	CITS_26[gene=chr8_r_c6846][PH=7][PH0=0.01][P=1.00e-100]	7	-	Alu	ENSG00000254166.5	CASC19	TE
chr8	127186377	127186378	CITS_27[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127187413	127187414	CITS_28[gene=chr8_r_c6846][PH=6][PH0=0.01][P=8.19e-10]	6	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127189168	127189169	CITS_29[gene=chr8_r_c6846][PH=7][PH0=0.01][P=1.00e-100]	7	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127189404	127189405	CITS_30[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127189432	127189433	CITS_31[gene=chr8_r_c6846][PH=5][PH0=0.01][P=4.70e-07]	5	-	Satellite/LC	ENSG00000254166.5	CASC19	TE
chr8	127191872	127191873	CITS_32[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127196267	127196268	CITS_33[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	Other SINE	ENSG00000254166.5	CASC19	TE
chr8	127204671	127204672	CITS_34[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	LINE	ENSG00000254166.5	CASC19	TE
chr8	127204982	127204983	CITS_35[gene=chr8_r_c6846][PH=7][PH0=0.01][P=1.00e-100]	7	-	LINE	ENSG00000254166.5	CASC19	TE
chr8	127210982	127210983	CITS_36[gene=chr8_r_c6846][PH=6][PH0=0.01][P=8.19e-10]	6	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127211646	127211647	CITS_38[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127217699	127217700	CITS_39[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	LINE	ENSG00000254166.5	CASC19	TE
chr8	127218011	127218012	CITS_40[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	LINE	ENSG00000254166.5	CASC19	TE
chr8	127218460	127218461	CITS_41[gene=chr8_r_c6846][PH=5][PH0=0.01][P=4.70e-07]	5	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127218525	127218526	CITS_42[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	Other SINE	ENSG00000254166.5	CASC19	TE
chr8	127219831	127219832	CITS_44[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127219960	127219961	CITS_45[gene=chr8_r_c6846][PH=4][PH0=0.01][P=2.24e-04]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127220007	127220008	CITS_46[gene=chr8_r_c6846][PH=10][PH0=0.01][P=1.00e-100]	10	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127220066	127220067	CITS_47[gene=chr8_r_c6846][PH=12][PH0=0.01][P=1.00e-100]	12	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127220185	127220186	CITS_48[gene=chr8_r_c6846][PH=8][PH0=0.01][P=1.00e-100]	8	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127220288	127220289	CITS_49[gene=chr8_r_c6846][PH=5][PH0=0.01][P=4.70e-07]	5	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127220419	127220420	CITS_50[gene=chr8_r_c6846][PH=9][PH0=0.01][P=1.00e-100]	9	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127220772	127220773	CITS_51[gene=chr8_r_c6846][PH=11][PH0=0.01][P=1.00e-100]	11	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127220986	127220987	CITS_52[gene=chr8_r_c6848][PH=7][PH0=0.34][P=1.42e-04]	7	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127221016	127221017	CITS_53[gene=chr8_r_c6848][PH=11][PH0=0.34][P=4.06e-10]	11	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127221562	127221563	CITS_54[gene=chr8_r_c6849][PH=5][PH0=0.20][P=5.67e-03]	5	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127221598	127221599	CITS_55[gene=chr8_r_c6849][PH=7][PH0=0.20][P=7.35e-06]	7	-	Satellite/LC	ENSG00000254166.5	CASC19	TE
chr8	127221740	127221741	CITS_56[gene=chr8_r_c6849][PH=5][PH0=0.20][P=5.67e-03]	5	-	Alu	ENSG00000254166.5	CASC19	TE
chr8	127222414	127222415	CITS_57[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127222811	127222812	CITS_58[gene=chr8_r_c6851][PH=5][PH0=0.01][P=3.33e-08]	5	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127222845	127222846	CITS_59[gene=chr8_r_c6851][PH=10][PH0=0.01][P=1.00e-100]	10	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127223141	127223142	CITS_60[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127225200	127225201	CITS_61[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127225461	127225462	CITS_62[gene=chr8_r_c6851][PH=6][PH0=0.01][P=1.00e-100]	6	-	First intron	ENSG00000254166.5	CASC19	Genic
chr8	127225544	127225545	CITS_63[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	Other SINE	ENSG00000254166.5	CASC19	TE
chr8	127225742	127225743	CITS_64[gene=chr8_r_c6851][PH=4][PH0=0.01][P=2.30e-05]	4	-	LINE	ENSG00000254166.5	CASC19	TE
chr8	127226234	127226235	CITS_65[gene=chr8_r_c6851][PH=9][PH0=0.01][P=1.00e-100]	9	-	Alu	ENSG00000254166.5	CASC19	TE
