chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr10	116893870	116893871	CITS_531[gene=chr10_r_c26683][PH=5][PH0=0.01][P=1.75e-08]	5	-	Deep intronic	ENSG00000187164.21	""	Genic	1.75e-08
chr10	116895901	116895902	CITS_533[gene=chr10_r_c26683][PH=11][PH0=0.01][P=1.00e-100]	11	-	Other SINE	ENSG00000187164.21	""	TE	1e-100
chr10	117348224	117348225	CITS_542[gene=chr10_r_c26929][PH=7][PH0=0.00][P=1.00e-100]	7	-	First intron	ENSG00000165650.13	""	Genic	1e-100
chr10	119033874	119033875	CITS_546[gene=chr10_r_c27414][PH=6][PH0=0.33][P=7.13e-04]	6	-	3'UTR	ENSG00000107581.15	""	Genic	0.000713
chr10	119064235	119064236	CITS_548[gene=chr10_r_c27513][PH=5][PH0=0.01][P=1.76e-09]	5	-	Deep intronic	ENSG00000107581.15	""	Genic	1.76e-09
chr10	119167773	119167774	CITS_549[gene=chr10_r_c27587][PH=10][PH0=0.36][P=9.74e-09]	10	-	3'UTR	ENSG00000165672.8	""	Genic	9.74e-09
chr10	119581778	119581779	CITS_553[gene=chr10_r_c27680][PH=26][PH0=0.00][P=1.00e-100]	26	-	Proximal intronic	ENSG00000151923.19	""	Genic	1e-100
chr10	119582801	119582802	CITS_554[gene=chr10_r_c27680][PH=9][PH0=0.00][P=1.00e-100]	9	-	Deep intronic	ENSG00000151923.19	""	Genic	1e-100
chr11	581765	581766	CITS_1[gene=chr11_f_c53][PH=7][PH0=0.00][P=1.00e-100]	7	+	Proximal intronic	ENSG00000070047.14	""	Genic	1e-100
chr11	629565	629566	CITS_2[gene=chr11_f_c77][PH=6][PH0=0.33][P=2.95e-04]	6	+	LINE	""	""	TE	0.000295
chr11	4631138	4631139	CITS_3[gene=chr11_f_c475][PH=6][PH0=0.28][P=2.06e-04]	6	+	LINE	""	""	TE	0.000206
chr11	6103400	6103401	CITS_6[gene=chr11_f_c660][PH=11][PH0=0.45][P=1.01e-09]	11	+	Deep intronic	""	""	Genic	1.01e-09
chr11	8684322	8684323	CITS_7[gene=chr11_f_c1113][PH=5][PH0=0.00][P=1.00e-100]	5	+	5'UTR	ENSG00000166441.14	""	Genic	1e-100
chr11	9589046	9589047	CITS_10[gene=chr11_f_c1503][PH=8][PH0=0.00][P=1.00e-100]	8	+	3'UTR	ENSG00000166483.13	""	Genic	1e-100
chr11	10896086	10896087	CITS_12[gene=chr11_f_c1665][PH=5][PH0=0.26][P=6.98e-04]	5	+	First intron	ENSG00000247271.10	ZBED5-AS1	Genic	0.000698
chr11	12937807	12937808	CITS_18[gene=chr11_f_c2708][PH=7][PH0=0.18][P=5.32e-07]	7	+	3'UTR	ENSG00000187079.20	TEAD1	Genic	5.32e-07
chr11	16755827	16755828	CITS_29[gene=chr11_f_c3649][PH=21][PH0=0.00][P=1.00e-100]	21	+	3'UTR	ENSG00000110696.11	""	Genic	1e-100
chr11	18666298	18666299	CITS_31[gene=chr11_f_c3948][PH=7][PH0=0.24][P=2.38e-06]	7	+	Deep intronic	""	""	Genic	2.38e-06
chr11	22735981	22735982	CITS_34[gene=chr11_f_c5118][PH=6][PH0=0.27][P=6.40e-05]	6	+	Deep intronic	ENSG00000148935.13	""	Genic	6.4e-05
chr11	28299774	28299775	CITS_44[gene=chr11_f_c6986][PH=5][PH0=0.00][P=1.67e-09]	5	+	LTR/ERV	ENSG00000169519.22	""	TE	1.67e-09
chr11	31177388	31177389	CITS_48[gene=chr11_f_c7664][PH=15][PH0=0.55][P=3.00e-14]	15	+	LINE	""	""	TE	3e-14
chr11	31658735	31658736	CITS_50[gene=chr11_f_c7983][PH=6][PH0=0.23][P=4.50e-05]	6	+	Satellite/LC	ENSG00000109911.20	""	TE	4.5e-05
chr11	31668793	31668794	CITS_51[gene=chr11_f_c8047][PH=8][PH0=0.28][P=2.21e-07]	8	+	Deep intronic	ENSG00000109911.20	""	Genic	2.21e-07
chr11	32976793	32976794	CITS_54[gene=chr11_f_c8276][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000060749.17	QSER1	Genic	1e-100
chr11	32976833	32976834	CITS_55[gene=chr11_f_c8276][PH=5][PH0=0.00][P=1.00e-100]	5	+	3'UTR	ENSG00000060749.17	QSER1	Genic	1e-100
chr11	57743002	57743003	CITS_65[gene=chr11_f_c12664][PH=6][PH0=0.01][P=5.56e-09]	6	+	3'UTR	ENSG00000211450.11	SELENOH	Genic	5.56e-09
chr11	57762376	57762377	CITS_66[gene=chr11_f_c12664][PH=21][PH0=0.01][P=1.00e-100]	21	+	First intron	ENSG00000198561.17	""	Genic	1e-100
chr11	57762404	57762405	CITS_67[gene=chr11_f_c12664][PH=9][PH0=0.01][P=1.00e-100]	9	+	First intron	ENSG00000198561.17	""	Genic	1e-100
chr11	57762527	57762528	CITS_68[gene=chr11_f_c12664][PH=8][PH0=0.01][P=1.00e-100]	8	+	First intron	ENSG00000198561.17	""	Genic	1e-100
chr11	57762890	57762891	CITS_69[gene=chr11_f_c12664][PH=6][PH0=0.01][P=5.56e-09]	6	+	First intron	ENSG00000198561.17	""	Genic	5.56e-09
chr11	57763273	57763274	CITS_70[gene=chr11_f_c12664][PH=6][PH0=0.01][P=5.56e-09]	6	+	First intron	ENSG00000198561.17	""	Genic	5.56e-09
chr11	57763452	57763453	CITS_71[gene=chr11_f_c12664][PH=5][PH0=0.01][P=2.13e-06]	5	+	First intron	ENSG00000198561.17	""	Genic	2.13e-06
chr11	57763570	57763571	CITS_72[gene=chr11_f_c12664][PH=9][PH0=0.01][P=1.00e-100]	9	+	First intron	ENSG00000198561.17	""	Genic	1e-100
chr11	57764109	57764110	CITS_73[gene=chr11_f_c12664][PH=19][PH0=0.01][P=1.00e-100]	19	+	5'UTR	ENSG00000198561.17	""	Genic	1e-100
chr11	57776092	57776093	CITS_78[gene=chr11_f_c12664][PH=13][PH0=0.01][P=1.00e-100]	13	+	First intron	ENSG00000198561.17	""	Genic	1e-100
chr11	57782045	57782046	CITS_80[gene=chr11_f_c12664][PH=5][PH0=0.01][P=2.13e-06]	5	+	First intron	ENSG00000198561.17	""	Genic	2.13e-06
chr11	57785866	57785867	CITS_82[gene=chr11_f_c12664][PH=5][PH0=0.01][P=2.13e-06]	5	+	First intron	ENSG00000198561.17	""	Genic	2.13e-06
chr11	57816528	57816529	CITS_87[gene=chr11_f_c12760][PH=5][PH0=0.09][P=1.35e-05]	5	+	3'UTR	ENSG00000198561.17	""	Genic	1.35e-05
chr11	57816622	57816623	CITS_88[gene=chr11_f_c12761][PH=5][PH0=0.18][P=2.39e-04]	5	+	3'UTR	ENSG00000198561.17	""	Genic	0.000239
chr11	59551363	59551364	CITS_94[gene=chr11_f_c13134][PH=8][PH0=0.00][P=1.00e-100]	8	+	tRNA*	ENSG00000287264.2	""	ncRNA	1e-100
chr11	61441728	61441729	CITS_96[gene=chr11_f_c13478][PH=5][PH0=0.18][P=2.87e-04]	5	+	LINE	ENSG00000167985.9	""	TE	0.000287
chr11	63682354	63682355	CITS_99[gene=chr11_f_c14129][PH=15][PH0=0.36][P=1.00e-100]	15	+	Satellite/LC	ENSG00000133318.15	""	TE	1e-100
chr11	63682384	63682385	CITS_100[gene=chr11_f_c14129][PH=8][PH0=0.36][P=9.22e-06]	8	+	First intron	ENSG00000133318.15	""	Genic	9.22e-06
chr11	63683570	63683571	CITS_101[gene=chr11_f_c14143][PH=6][PH0=0.24][P=6.56e-05]	6	+	First intron	ENSG00000133318.15	""	Genic	6.56e-05
chr11	63689234	63689235	CITS_102[gene=chr11_f_c14190][PH=6][PH0=0.26][P=4.89e-05]	6	+	First intron	ENSG00000133318.15	""	Genic	4.89e-05
chr11	63690275	63690276	CITS_104[gene=chr11_f_c14198][PH=10][PH0=0.30][P=2.32e-09]	10	+	First intron	ENSG00000133318.15	""	Genic	2.32e-09
chr11	63690835	63690836	CITS_105[gene=chr11_f_c14206][PH=9][PH0=0.18][P=7.64e-10]	9	+	LINE	ENSG00000133318.15	""	TE	7.64e-10
chr11	63693790	63693791	CITS_106[gene=chr11_f_c14225][PH=5][PH0=0.12][P=9.95e-05]	5	+	First intron	ENSG00000133318.15	""	Genic	9.95e-05
chr11	63701968	63701969	CITS_108[gene=chr11_f_c14294][PH=9][PH0=0.27][P=9.79e-09]	9	+	First intron	ENSG00000133318.15	""	Genic	9.79e-09
chr11	63910670	63910671	CITS_109[gene=chr11_f_c14535][PH=6][PH0=0.20][P=2.31e-05]	6	+	3'UTR	ENSG00000072518.24	""	Genic	2.31e-05
chr11	64204417	64204418	CITS_110[gene=chr11_f_c14594][PH=7][PH0=0.23][P=2.38e-06]	7	+	3'UTR	ENSG00000168439.18	""	Genic	2.38e-06
chr11	65424576	65424577	CITS_111[gene=chr11_f_c14809][PH=6][PH0=0.13][P=4.83e-06]	6	+	Other exon	ENSG00000245532.13	NEAT1	Genic	4.83e-06
chr11	65426872	65426873	CITS_114[gene=chr11_f_c14833][PH=12][PH0=0.67][P=5.89e-09]	12	+	Other exon	ENSG00000245532.13	NEAT1	Genic	5.89e-09
chr11	65429650	65429651	CITS_115[gene=chr11_f_c14859][PH=8][PH0=0.38][P=6.82e-06]	8	+	LINE	ENSG00000245532.13	NEAT1	TE	6.82e-06
chr11	65430887	65430888	CITS_116[gene=chr11_f_c14873][PH=12][PH0=0.50][P=4.59e-10]	12	+	Other exon	ENSG00000245532.13	NEAT1	Genic	4.59e-10
chr11	65430997	65430998	CITS_117[gene=chr11_f_c14874][PH=5][PH0=0.15][P=1.90e-04]	5	+	LINE	ENSG00000245532.13	NEAT1	TE	0.00019
chr11	65431585	65431586	CITS_118[gene=chr11_f_c14879][PH=7][PH0=0.37][P=3.87e-05]	7	+	LINE	ENSG00000245532.13	NEAT1	TE	3.87e-05
chr11	65432565	65432566	CITS_120[gene=chr11_f_c14892][PH=12][PH0=0.35][P=5.60e-12]	12	+	Other exon	ENSG00000245532.13	NEAT1	Genic	5.6e-12
chr11	65432712	65432713	CITS_121[gene=chr11_f_c14894][PH=10][PH0=0.41][P=3.05e-08]	10	+	LINE	ENSG00000245532.13	NEAT1	TE	3.05e-08
chr11	65433046	65433047	CITS_122[gene=chr11_f_c14897][PH=17][PH0=0.57][P=1.00e-100]	17	+	LINE	ENSG00000245532.13	NEAT1	TE	1e-100
chr11	65433492	65433493	CITS_124[gene=chr11_f_c14903][PH=7][PH0=0.37][P=5.65e-05]	7	+	Other exon	ENSG00000245532.13	NEAT1	Genic	5.65e-05
chr11	65433752	65433753	CITS_125[gene=chr11_f_c14906][PH=7][PH0=0.41][P=9.43e-05]	7	+	LINE	ENSG00000245532.13	NEAT1	TE	9.43e-05
chr11	65433953	65433954	CITS_126[gene=chr11_f_c14909][PH=20][PH0=0.90][P=1.00e-100]	20	+	LINE	ENSG00000245532.13	NEAT1	TE	1e-100
chr11	65434025	65434026	CITS_127[gene=chr11_f_c14909][PH=20][PH0=0.90][P=1.00e-100]	20	+	LINE	ENSG00000245532.13	NEAT1	TE	1e-100
chr11	65434466	65434467	CITS_128[gene=chr11_f_c14914][PH=5][PH0=0.12][P=1.70e-04]	5	+	LINE	ENSG00000245532.13	NEAT1	TE	0.00017
chr11	65437277	65437278	CITS_129[gene=chr11_f_c14942][PH=8][PH0=0.22][P=6.65e-08]	8	+	Other exon	ENSG00000245532.13	NEAT1	Genic	6.65e-08
chr11	65437363	65437364	CITS_130[gene=chr11_f_c14943][PH=13][PH0=1.26][P=7.41e-07]	13	+	Other exon	ENSG00000245532.13	NEAT1	Genic	7.41e-07
chr11	65438372	65438373	CITS_132[gene=chr11_f_c14955][PH=5][PH0=0.14][P=2.18e-04]	5	+	Other exon	ENSG00000245532.13	NEAT1	Genic	0.000218
chr11	65438774	65438775	CITS_133[gene=chr11_f_c14961][PH=7][PH0=0.43][P=1.02e-04]	7	+	LINE	ENSG00000245532.13	NEAT1	TE	0.000102
chr11	65499122	65499123	CITS_138[gene=chr11_f_c15024][PH=11][PH0=0.74][P=2.27e-06]	11	+	First intron	ENSG00000251562.13	MALAT1	Genic	2.27e-06
chr11	65499268	65499269	CITS_140[gene=chr11_f_c15024][PH=15][PH0=0.74][P=2.96e-11]	15	+	First intron	ENSG00000251562.13	MALAT1	Genic	2.96e-11
chr11	65499406	65499407	CITS_141[gene=chr11_f_c15024][PH=10][PH0=0.74][P=3.04e-05]	10	+	First intron	ENSG00000251562.13	MALAT1	Genic	3.04e-05
chr11	65499449	65499450	CITS_142[gene=chr11_f_c15024][PH=13][PH0=0.74][P=9.62e-09]	13	+	First intron	ENSG00000251562.13	MALAT1	Genic	9.62e-09
chr11	65499580	65499581	CITS_143[gene=chr11_f_c15025][PH=6][PH0=0.04][P=1.40e-05]	6	+	First intron	ENSG00000251562.13	MALAT1	Genic	1.4e-05
chr11	65499738	65499739	CITS_145[gene=chr11_f_c15025][PH=6][PH0=0.04][P=1.40e-05]	6	+	LINE	ENSG00000251562.13	MALAT1	TE	1.4e-05
chr11	65499776	65499777	CITS_146[gene=chr11_f_c15025][PH=8][PH0=0.04][P=5.36e-10]	8	+	LINE	ENSG00000251562.13	MALAT1	TE	5.36e-10
chr11	65499925	65499926	CITS_149[gene=chr11_f_c15025][PH=7][PH0=0.04][P=1.02e-07]	7	+	First intron	ENSG00000251562.13	MALAT1	Genic	1.02e-07
chr11	65500039	65500040	CITS_150[gene=chr11_f_c15025][PH=6][PH0=0.04][P=1.40e-05]	6	+	First intron	ENSG00000251562.13	MALAT1	Genic	1.4e-05
chr11	65500089	65500090	CITS_151[gene=chr11_f_c15025][PH=13][PH0=0.04][P=1.00e-100]	13	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65500278	65500279	CITS_153[gene=chr11_f_c15025][PH=12][PH0=0.04][P=1.00e-100]	12	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65500356	65500357	CITS_154[gene=chr11_f_c15025][PH=37][PH0=0.04][P=1.00e-100]	37	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65500621	65500622	CITS_156[gene=chr11_f_c15025][PH=8][PH0=0.04][P=5.36e-10]	8	+	First intron	ENSG00000251562.13	MALAT1	Genic	5.36e-10
chr11	65500831	65500832	CITS_157[gene=chr11_f_c15025][PH=136][PH0=0.04][P=1.00e-100]	136	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65500955	65500956	CITS_158[gene=chr11_f_c15025][PH=41][PH0=0.04][P=1.00e-100]	41	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65501018	65501019	CITS_159[gene=chr11_f_c15025][PH=504][PH0=0.04][P=1.00e-100]	504	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65501232	65501233	CITS_160[gene=chr11_f_c15025][PH=10][PH0=0.04][P=1.00e-100]	10	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65501448	65501449	CITS_162[gene=chr11_f_c15025][PH=7][PH0=0.04][P=1.02e-07]	7	+	First intron	ENSG00000251562.13	MALAT1	Genic	1.02e-07
chr11	65501476	65501477	CITS_163[gene=chr11_f_c15025][PH=9][PH0=0.04][P=1.00e-100]	9	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65501508	65501509	CITS_164[gene=chr11_f_c15025][PH=59][PH0=0.04][P=1.00e-100]	59	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65501584	65501585	CITS_165[gene=chr11_f_c15025][PH=19][PH0=0.04][P=1.00e-100]	19	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65501680	65501681	CITS_166[gene=chr11_f_c15025][PH=7][PH0=0.04][P=1.02e-07]	7	+	First intron	ENSG00000251562.13	MALAT1	Genic	1.02e-07
chr11	65501831	65501832	CITS_168[gene=chr11_f_c15025][PH=28][PH0=0.04][P=1.00e-100]	28	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65501924	65501925	CITS_169[gene=chr11_f_c15025][PH=13][PH0=0.04][P=1.00e-100]	13	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65501962	65501963	CITS_170[gene=chr11_f_c15025][PH=7][PH0=0.04][P=1.02e-07]	7	+	First intron	ENSG00000251562.13	MALAT1	Genic	1.02e-07
chr11	65502100	65502101	CITS_171[gene=chr11_f_c15025][PH=11][PH0=0.04][P=1.00e-100]	11	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65502161	65502162	CITS_172[gene=chr11_f_c15025][PH=53][PH0=0.04][P=1.00e-100]	53	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65502225	65502226	CITS_173[gene=chr11_f_c15025][PH=9][PH0=0.04][P=1.00e-100]	9	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65502284	65502285	CITS_174[gene=chr11_f_c15025][PH=48][PH0=0.04][P=1.00e-100]	48	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65502453	65502454	CITS_175[gene=chr11_f_c15025][PH=97][PH0=0.04][P=1.00e-100]	97	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65502525	65502526	CITS_176[gene=chr11_f_c15025][PH=71][PH0=0.04][P=1.00e-100]	71	+	Satellite/LC	ENSG00000251562.13	MALAT1	TE	1e-100
chr11	65502642	65502643	CITS_177[gene=chr11_f_c15025][PH=32][PH0=0.04][P=1.00e-100]	32	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65502744	65502745	CITS_178[gene=chr11_f_c15025][PH=14][PH0=0.04][P=1.00e-100]	14	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65502790	65502791	CITS_179[gene=chr11_f_c15025][PH=8][PH0=0.04][P=5.36e-10]	8	+	First intron	ENSG00000251562.13	MALAT1	Genic	5.36e-10
chr11	65502860	65502861	CITS_180[gene=chr11_f_c15025][PH=12][PH0=0.04][P=1.00e-100]	12	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65503007	65503008	CITS_181[gene=chr11_f_c15025][PH=8][PH0=0.04][P=5.36e-10]	8	+	First intron	ENSG00000251562.13	MALAT1	Genic	5.36e-10
chr11	65503152	65503153	CITS_182[gene=chr11_f_c15025][PH=8][PH0=0.04][P=5.36e-10]	8	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	5.36e-10
chr11	65503501	65503502	CITS_184[gene=chr11_f_c15025][PH=8][PH0=0.04][P=5.36e-10]	8	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	5.36e-10
chr11	65503614	65503615	CITS_185[gene=chr11_f_c15025][PH=13][PH0=0.04][P=1.00e-100]	13	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65503814	65503815	CITS_187[gene=chr11_f_c15025][PH=67][PH0=0.04][P=1.00e-100]	67	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65503914	65503915	CITS_188[gene=chr11_f_c15025][PH=122][PH0=0.04][P=1.00e-100]	122	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504147	65504148	CITS_189[gene=chr11_f_c15025][PH=10][PH0=0.04][P=1.00e-100]	10	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504201	65504202	CITS_190[gene=chr11_f_c15025][PH=10][PH0=0.04][P=1.00e-100]	10	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504234	65504235	CITS_191[gene=chr11_f_c15025][PH=53][PH0=0.04][P=1.00e-100]	53	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504319	65504320	CITS_192[gene=chr11_f_c15025][PH=38][PH0=0.04][P=1.00e-100]	38	+	First intron	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504368	65504369	CITS_193[gene=chr11_f_c15025][PH=11][PH0=0.04][P=1.00e-100]	11	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504420	65504421	CITS_194[gene=chr11_f_c15025][PH=15][PH0=0.04][P=1.00e-100]	15	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504479	65504480	CITS_195[gene=chr11_f_c15025][PH=10][PH0=0.04][P=1.00e-100]	10	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504539	65504540	CITS_196[gene=chr11_f_c15025][PH=25][PH0=0.04][P=1.00e-100]	25	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504615	65504616	CITS_197[gene=chr11_f_c15025][PH=19][PH0=0.04][P=1.00e-100]	19	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504810	65504811	CITS_198[gene=chr11_f_c15025][PH=18][PH0=0.04][P=1.00e-100]	18	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65504887	65504888	CITS_199[gene=chr11_f_c15025][PH=46][PH0=0.04][P=1.00e-100]	46	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65505041	65505042	CITS_200[gene=chr11_f_c15025][PH=21][PH0=0.04][P=1.00e-100]	21	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65505180	65505181	CITS_201[gene=chr11_f_c15025][PH=12][PH0=0.04][P=1.00e-100]	12	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65505307	65505308	CITS_202[gene=chr11_f_c15025][PH=11][PH0=0.04][P=1.00e-100]	11	+	Proximal intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65505342	65505343	CITS_203[gene=chr11_f_c15025][PH=9][PH0=0.04][P=1.00e-100]	9	+	Deep intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65505773	65505774	CITS_204[gene=chr11_f_c15025][PH=16][PH0=0.04][P=1.00e-100]	16	+	Deep intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65505908	65505909	CITS_205[gene=chr11_f_c15025][PH=10][PH0=0.04][P=1.00e-100]	10	+	Deep intronic	ENSG00000251562.13	MALAT1	Genic	1e-100
chr11	65505945	65505946	CITS_206[gene=chr11_f_c15025][PH=6][PH0=0.04][P=1.40e-05]	6	+	Deep intronic	ENSG00000251562.13	MALAT1	Genic	1.4e-05
chr11	66079500	66079501	CITS_209[gene=chr11_f_c15102][PH=8][PH0=0.24][P=1.24e-07]	8	+	First intron	ENSG00000175115.13	PACS1	Genic	1.24e-07
chr11	66080163	66080164	CITS_210[gene=chr11_f_c15110][PH=13][PH0=0.49][P=6.67e-12]	13	+	First intron	ENSG00000175115.13	PACS1	Genic	6.67e-12
chr11	66085554	66085555	CITS_212[gene=chr11_f_c15164][PH=9][PH0=0.51][P=3.53e-06]	9	+	First intron	ENSG00000175115.13	PACS1	Genic	3.53e-06
chr11	66088182	66088183	CITS_213[gene=chr11_f_c15187][PH=40][PH0=1.99][P=1.00e-100]	40	+	Satellite/LC	ENSG00000175115.13	PACS1	TE	1e-100
chr11	66090950	66090951	CITS_214[gene=chr11_f_c15213][PH=5][PH0=0.18][P=5.56e-04]	5	+	First intron	ENSG00000175115.13	PACS1	Genic	0.000556
chr11	66097878	66097879	CITS_215[gene=chr11_f_c15219][PH=9][PH0=0.03][P=1.00e-100]	9	+	LINE	ENSG00000175115.13	PACS1	TE	1e-100
chr11	66098525	66098526	CITS_216[gene=chr11_f_c15219][PH=5][PH0=0.03][P=4.08e-05]	5	+	LINE	ENSG00000175115.13	PACS1	TE	4.08e-05
chr11	66101056	66101057	CITS_217[gene=chr11_f_c15219][PH=6][PH0=0.03][P=2.49e-07]	6	+	LTR/ERV	ENSG00000175115.13	PACS1	TE	2.49e-07
chr11	66101199	66101200	CITS_218[gene=chr11_f_c15219][PH=9][PH0=0.03][P=1.00e-100]	9	+	First intron	ENSG00000175115.13	PACS1	Genic	1e-100
chr11	66101521	66101522	CITS_219[gene=chr11_f_c15219][PH=5][PH0=0.03][P=4.08e-05]	5	+	First intron	ENSG00000175115.13	PACS1	Genic	4.08e-05
chr11	66102196	66102197	CITS_221[gene=chr11_f_c15219][PH=9][PH0=0.03][P=1.00e-100]	9	+	First intron	ENSG00000175115.13	PACS1	Genic	1e-100
chr11	66104762	66104763	CITS_225[gene=chr11_f_c15219][PH=6][PH0=0.03][P=2.49e-07]	6	+	First intron	ENSG00000175115.13	PACS1	Genic	2.49e-07
chr11	66110020	66110021	CITS_226[gene=chr11_f_c15219][PH=7][PH0=0.03][P=1.27e-09]	7	+	First intron	ENSG00000175115.13	PACS1	Genic	1.27e-09
chr11	66112525	66112526	CITS_228[gene=chr11_f_c15219][PH=5][PH0=0.03][P=4.08e-05]	5	+	LINE	ENSG00000175115.13	PACS1	TE	4.08e-05
chr11	66113859	66113860	CITS_229[gene=chr11_f_c15219][PH=5][PH0=0.03][P=4.08e-05]	5	+	First intron	ENSG00000175115.13	PACS1	Genic	4.08e-05
chr11	66115817	66115818	CITS_231[gene=chr11_f_c15219][PH=6][PH0=0.03][P=2.49e-07]	6	+	First intron	ENSG00000175115.13	PACS1	Genic	2.49e-07
chr11	66126772	66126773	CITS_232[gene=chr11_f_c15219][PH=6][PH0=0.03][P=2.49e-07]	6	+	First intron	ENSG00000175115.13	PACS1	Genic	2.49e-07
chr11	66130009	66130010	CITS_233[gene=chr11_f_c15219][PH=6][PH0=0.03][P=2.49e-07]	6	+	First intron	ENSG00000175115.13	PACS1	Genic	2.49e-07
chr11	66138102	66138103	CITS_234[gene=chr11_f_c15290][PH=9][PH0=0.64][P=1.25e-05]	9	+	Alu	ENSG00000175115.13	PACS1	TE	1.25e-05
chr11	66148600	66148601	CITS_237[gene=chr11_f_c15378][PH=7][PH0=0.36][P=3.77e-05]	7	+	LINE	ENSG00000175115.13	PACS1	TE	3.77e-05
chr11	66166609	66166610	CITS_239[gene=chr11_f_c15495][PH=6][PH0=0.23][P=6.06e-05]	6	+	LINE	ENSG00000175115.13	PACS1	TE	6.06e-05
chr11	66199398	66199399	CITS_244[gene=chr11_f_c15666][PH=5][PH0=0.14][P=1.81e-04]	5	+	LINE	ENSG00000175115.13	PACS1	TE	0.000181
chr11	66247640	66247641	CITS_245[gene=chr11_f_c15827][PH=8][PH0=0.29][P=4.88e-07]	8	+	3'UTR-distal	""	""	Genic	4.88e-07
chr11	66356467	66356468	CITS_247[gene=chr11_f_c15920][PH=7][PH0=0.22][P=1.53e-06]	7	+	LINE	ENSG00000255468.8	B4GAT1-DT	TE	1.53e-06
chr11	66628614	66628615	CITS_252[gene=chr11_f_c15968][PH=11][PH0=0.01][P=1.00e-100]	11	+	3'UTR	ENSG00000239306.6	""	Genic	1e-100
chr11	66637040	66637041	CITS_254[gene=chr11_f_c15968][PH=8][PH0=0.01][P=1.00e-100]	8	+	3'UTR-distal	ENSG00000248643.5	RBM14-RBM4	Genic	1e-100
chr11	66641128	66641129	CITS_255[gene=chr11_f_c15968][PH=6][PH0=0.01][P=6.84e-10]	6	+	3'UTR	ENSG00000173933.22	""	Genic	6.84e-10
chr11	66641450	66641451	CITS_256[gene=chr11_f_c15968][PH=9][PH0=0.01][P=1.00e-100]	9	+	First intron	ENSG00000173933.22	""	Genic	1e-100
chr11	66643011	66643012	CITS_258[gene=chr11_f_c15968][PH=10][PH0=0.01][P=1.00e-100]	10	+	First intron	ENSG00000173933.22	""	Genic	1e-100
chr11	66643161	66643162	CITS_259[gene=chr11_f_c15968][PH=5][PH0=0.01][P=3.87e-07]	5	+	First intron	ENSG00000173933.22	""	Genic	3.87e-07
