chr	start	end	name	score	strand	NormedTC_ERR018282	NormedTC_ERR018283	NormedTC_ERR018284	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr1	93633004	93633024	chr1-805	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000137936.19	""	TE
chr1	96783170	96783190	chr1-809	58.6	+	4.0309	0	20.8638	24.8947	2	LINE	ENSG00000117569.21	""	TE
chr1	99980162	99980182	chr1-277	78.2	+	0	0	41.7275	41.7275	1	First intron	ENSG00000117620.16	""	Genic
chr1	100882814	100882834	chr1-822	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000162694.15	""	TE
chr1	100975537	100975557	chr1-119	117.3	+	16.1238	6.0503	20.8638	43.0378	3	3'UTR	ENSG00000162695.14	""	Genic
chr1	103553505	103553525	chr1-825	58.6	+	0	6.0503	20.8638	26.914	2	3'UTR	ENSG00000185946.17	""	Genic
chr1	108697551	108697571	chr1-4	390.9	+	44.3404	30.2513	52.1594	126.7511	3	Satellite/LC	ENSG00000134186.13	""	TE
chr1	108697628	108697648	chr1-67	117.3	+	16.1238	30.2513	0	46.3751	2	Deep intronic	ENSG00000134186.13	""	Genic
chr1	108698501	108698521	chr1-278	78.2	+	8.0619	6.0503	10.4319	24.544	3	Proximal intronic	ENSG00000134186.13	""	Genic
chr1	108931611	108931631	chr1-836	78.2	-	4.0309	6.0503	20.8638	30.945	3	3'UTR	ENSG00000121940.18	""	Genic
chr1	110343528	110343548	chr1-120	97.7	+	4.0309	18.1508	10.4319	32.6136	3	First intron	ENSG00000162775.17	RBM15	Genic
chr1	110345518	110345538	chr1-279	78.2	+	8.0619	6.0503	20.8638	34.9759	3	First intron	ENSG00000162775.17	RBM15	Genic
chr1	110356053	110356073	chr1-280	78.2	+	8.0619	6.0503	10.4319	24.544	3	3'UTR-distal	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	110360658	110360678	chr1-281	78.2	+	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	110361176	110361196	chr1-841	58.6	+	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	110361869	110361889	chr1-842	58.6	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	110370252	110370272	chr1-121	78.2	+	0	18.1508	20.8638	39.0146	2	First intron	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	110372914	110372934	chr1-845	58.6	+	16.1238	0	10.4319	26.5556	2	Deep intronic	ENSG00000224699.13	LAMTOR5-AS1	Genic
chr1	111168043	111168063	chr1-847	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000134255.17	""	TE
chr1	112651709	112651729	chr1-851	78.2	+	0	18.1508	10.4319	28.5827	2	First intron	ENSG00000116489.14	""	Genic
chr1	112693398	112693418	chr1-122	78.2	+	4.0309	12.1005	20.8638	36.9952	3	Alu	ENSG00000155363.20	""	TE
chr1	112930374	112930394	chr1-123	78.2	-	12.0928	12.1005	0	24.1934	2	LTR/ERV	ENSG00000155380.14	""	TE
chr1	113724525	113724545	chr1-857	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000116793.17	""	TE
chr1	114717254	114717274	chr1-68	136.8	-	12.0928	12.1005	20.8638	45.0571	3	3'UTR	ENSG00000009307.18	""	Genic
chr1	114719004	114719024	chr1-283	58.6	-	0	18.1508	10.4319	28.5827	2	Deep intronic	ENSG00000009307.18	""	Genic
chr1	114742040	114742060	chr1-860	58.6	-	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000009307.18	""	Genic
chr1	114756870	114756890	chr1-284	78.2	-	8.0619	0	20.8638	28.9256	2	5'UTR	ENSG00000009307.18	""	Genic
chr1	115681516	115681536	chr1-862	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000173218.16	""	TE
chr1	119186664	119186684	chr1-285	78.2	+	4.0309	0	31.2956	35.3266	2	LINE	ENSG00000231365.8	WARS2-AS1	TE
chr1	146052048	146052068	chr1-124	117.3	-	4.0309	36.3016	20.8638	61.1963	3	First intron	ENSG00000287190.2	""	Genic
chr1	146200411	146200431	chr1-867	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000264343.8	""	TE
chr1	147084581	147084601	chr1-45	175.9	-	8.0619	36.3016	10.4319	54.7954	3	Deep intronic	""	""	Genic
chr1	147168448	147168468	chr1-870	58.6	-	0	18.1508	10.4319	28.5827	2	First intron	ENSG00000131791.9	""	Genic
chr1	147245709	147245729	chr1-871	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000131778.21	""	TE
chr1	147268248	147268268	chr1-125	78.2	+	8.0619	6.0503	20.8638	34.9759	3	LINE	ENSG00000131778.21	""	TE
chr1	148263527	148263547	chr1-24	254.1	+	12.0928	36.3016	52.1594	100.5538	3	First intron	ENSG00000199879.1	RNVU1-22	Genic
chr1	148355606	148355626	chr1-46	156.4	+	16.1238	18.1508	10.4319	44.7064	3	Deep intronic	ENSG00000299363.1	""	Genic
chr1	150344894	150344914	chr1-69	117.3	+	8.0619	24.2011	0	32.2629	2	Satellite/LC	ENSG00000117360.14	""	TE
chr1	150380664	150380684	chr1-289	58.6	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000163125.17	""	TE
chr1	151160223	151160243	chr1-290	78.2	-	8.0619	6.0503	10.4319	24.544	3	3'UTR	ENSG00000163155.12	LYSMD1	Genic
chr1	151219869	151219889	chr1-291	97.7	+	8.0619	6.0503	20.8638	34.9759	3	Alu	ENSG00000143398.21	""	TE
chr1	151404520	151404540	chr1-292	78.2	-	0	0	41.7275	41.7275	1	3'UTR	ENSG00000143442.24	POGZ	Genic
chr1	151449518	151449538	chr1-127	78.2	-	12.0928	6.0503	10.4319	28.575	3	First intron	ENSG00000143442.24	POGZ	Genic
chr1	153543664	153543684	chr1-11	430	-	28.2166	48.4021	83.455	160.0737	3	3'UTR	ENSG00000196154.13	""	Genic
chr1	153671333	153671353	chr1-296	97.7	+	12.0928	12.1005	0	24.1934	2	3'UTR-distal	""	""	Genic
chr1	153751640	153751660	chr1-25	175.9	+	20.1547	12.1005	20.8638	53.119	3	Alu	ENSG00000143624.15	""	TE
chr1	153858368	153858388	chr1-297	78.2	-	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000143614.12	""	TE
chr1	153874244	153874264	chr1-128	97.7	-	8.0619	12.1005	10.4319	30.5943	3	Alu	ENSG00000143614.12	""	TE
chr1	153880450	153880470	chr1-887	58.6	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000143614.12	""	TE
chr1	154156978	154156998	chr1-70	117.3	-	0	36.3016	0	36.3016	1	3'UTR	ENSG00000143549.23	""	Genic
chr1	154264763	154264783	chr1-299	78.2	+	4.0309	6.0503	20.8638	30.945	3	Satellite/LC	ENSG00000143569.21	""	TE
chr1	154584576	154584596	chr1-300	78.2	-	8.0619	12.1005	10.4319	30.5943	3	3'UTR	ENSG00000160710.20	""	Genic
chr1	155664682	155664702	chr1-303	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000163374.22	""	TE
chr1	155680165	155680185	chr1-304	78.2	-	0	0	41.7275	41.7275	1	Alu	ENSG00000163374.22	""	TE
chr1	155736426	155736446	chr1-306	97.7	+	8.0619	0	31.2956	39.3575	2	Alu	ENSG00000132676.17	""	TE
chr1	155913434	155913454	chr1-71	136.8	-	12.0928	12.1005	31.2956	55.489	3	3'UTR	ENSG00000132680.12	""	Genic
chr1	155915049	155915069	chr1-130	78.2	-	12.0928	18.1508	0	30.2436	2	3'UTR	ENSG00000132680.12	""	Genic
chr1	156139259	156139279	chr1-131	78.2	+	16.1238	18.1508	10.4319	44.7064	3	3'UTR	ENSG00000160789.26	""	Genic
chr1	156265208	156265228	chr1-132	97.7	-	8.0619	18.1508	0	26.2127	2	Alu	ENSG00000198952.9	""	TE
chr1	156337778	156337798	chr1-133	117.3	-	20.1547	6.0503	0	26.205	2	5'UTR	ENSG00000163468.16	""	Genic
chr1	156742804	156742824	chr1-908	78.2	-	12.0928	0	20.8638	32.9566	2	3'UTR	ENSG00000143321.19	HDGF	Genic
chr1	160756989	160757009	chr1-308	97.7	+	12.0928	12.1005	0	24.1934	2	3'UTR-distal	""	""	Genic
chr1	164565762	164565782	chr1-309	78.2	+	0	6.0503	31.2956	37.3459	2	Deep intronic	ENSG00000185630.20	PBX1	Genic
chr1	164573924	164573944	chr1-47	136.8	+	8.0619	12.1005	31.2956	51.458	3	Deep intronic	ENSG00000185630.20	PBX1	Genic
chr1	164592970	164592990	chr1-311	78.2	+	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000185630.20	PBX1	TE
chr1	164593692	164593712	chr1-73	156.4	+	20.1547	18.1508	0	38.3055	2	Deep intronic	ENSG00000185630.20	PBX1	Genic
chr1	164594307	164594327	chr1-312	78.2	+	4.0309	6.0503	20.8638	30.945	3	Alu	ENSG00000185630.20	PBX1	TE
chr1	164599871	164599891	chr1-134	97.7	+	4.0309	24.2011	0	28.232	2	Deep intronic	ENSG00000185630.20	PBX1	Genic
chr1	164611806	164611826	chr1-917	78.2	+	8.0619	0	20.8638	28.9256	2	Deep intronic	ENSG00000185630.20	PBX1	Genic
chr1	164620858	164620878	chr1-74	117.3	+	16.1238	12.1005	0	28.2243	2	Alu	ENSG00000185630.20	PBX1	TE
chr1	164655122	164655142	chr1-135	78.2	+	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000185630.20	PBX1	TE
chr1	164673654	164673674	chr1-314	78.2	+	4.0309	12.1005	20.8638	36.9952	3	Deep intronic	ENSG00000185630.20	PBX1	Genic
chr1	164678838	164678858	chr1-315	78.2	+	4.0309	0	31.2956	35.3266	2	Deep intronic	ENSG00000185630.20	PBX1	Genic
chr1	165832623	165832643	chr1-924	58.6	+	8.0619	0	20.8638	28.9256	2	Alu	ENSG00000143179.17	""	TE
chr1	167245255	167245275	chr1-136	97.7	+	0	12.1005	31.2956	43.3962	2	Alu	ENSG00000143190.24	""	TE
chr1	167788890	167788910	chr1-31	156.4	+	24.1856	12.1005	0	36.2862	2	3'UTR	ENSG00000197965.13	""	Genic
chr1	167903238	167903258	chr1-137	97.7	-	8.0619	12.1005	10.4319	30.5943	3	Alu	ENSG00000143199.18	ADCY10	TE
chr1	168013762	168013782	chr1-930	78.2	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000143164.17	""	TE
chr1	168244188	168244208	chr1-320	78.2	+	0	12.1005	20.8638	32.9643	2	3'UTR	ENSG00000213064.11	""	Genic
chr1	169129069	169129089	chr1-321	78.2	+	4.0309	18.1508	10.4319	32.6136	3	Deep intronic	ENSG00000143153.15	""	Genic
chr1	169132037	169132057	chr1-48	156.4	+	16.1238	24.2011	10.4319	50.7567	3	3'UTR	ENSG00000143153.15	""	Genic
chr1	171528107	171528127	chr1-944	97.7	+	8.0619	12.1005	20.8638	41.0262	3	Proximal intronic	ENSG00000117523.18	PRRC2C	Genic
chr1	171573690	171573710	chr1-946	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000117523.18	PRRC2C	TE
chr1	171584803	171584823	chr1-948	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000117523.18	PRRC2C	TE
chr1	171591386	171591406	chr1-949	58.6	+	4.0309	0	20.8638	24.8947	2	Proximal intronic	ENSG00000117523.18	PRRC2C	Genic
chr1	171592714	171592734	chr1-75	117.3	+	8.0619	12.1005	20.8638	41.0262	3	3'UTR	ENSG00000117523.18	PRRC2C	Genic
chr1	173488222	173488242	chr1-138	117.3	+	12.0928	12.1005	10.4319	34.6252	3	3'UTR	ENSG00000117592.10	""	Genic
chr1	173865177	173865197	chr1-6	371.4	-	20.1547	54.4524	62.5913	137.1984	3	Alu	ENSG00000234741.11	GAS5	TE
chr1	173866902	173866922	chr1-325	195.5	-	20.1547	12.1005	31.2956	63.5509	3	First intron	ENSG00000234741.11	GAS5	Genic
chr1	173867497	173867517	chr1-32	215	-	20.1547	30.2513	20.8638	71.2698	3	Alu	ENSG00000234741.11	GAS5	TE
chr1	175952728	175952748	chr1-327	78.2	-	8.0619	6.0503	10.4319	24.544	3	Alu	ENSG00000143207.22	""	TE
chr1	179049862	179049882	chr1-329	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000116199.13	""	Genic
chr1	179213928	179213948	chr1-330	78.2	-	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000143322.22	ABL2	TE
chr1	179845705	179845725	chr1-76	156.4	-	12.0928	18.1508	20.8638	51.1074	3	3'UTR	ENSG00000169905.14	""	Genic
chr1	180382100	180382120	chr1-967	58.6	-	0	0	31.2956	31.2956	1	Alu	ENSG00000230124.9	""	TE
chr1	180519039	180519059	chr1-332	117.3	-	12.0928	6.0503	20.8638	39.0068	3	Other exon	ENSG00000206905.1	Y_RNA	Genic
chr1	182383087	182383107	chr1-969	58.6	-	0	12.1005	10.4319	22.5324	2	3'UTR	ENSG00000135821.20	GLUL	Genic
chr1	182847287	182847307	chr1-971	58.6	+	4.0309	0	20.8638	24.8947	2	LINE	ENSG00000135829.18	""	TE
chr1	182879008	182879028	chr1-139	78.2	+	8.0619	12.1005	10.4319	30.5943	3	Deep intronic	ENSG00000135829.18	""	Genic
chr1	182879745	182879765	chr1-333	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000135829.18	""	TE
chr1	183627184	183627204	chr1-334	97.7	-	12.0928	0	20.8638	32.9566	2	3'UTR	ENSG00000162704.16	ARPC5	Genic
chr1	185305801	185305821	chr1-49	156.4	-	12.0928	24.2011	20.8638	57.1576	3	Satellite/LC	ENSG00000116679.18	""	TE
chr1	193089822	193089842	chr1-140	117.3	+	4.0309	24.2011	10.4319	38.6639	3	3'UTR	ENSG00000116747.14	""	Genic
chr1	193132485	193132505	chr1-983	58.6	+	0	0	31.2956	31.2956	1	Alu	ENSG00000134371.16	""	TE
chr1	193168976	193168996	chr1-335	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000134371.16	""	Genic
chr1	193251850	193251870	chr1-33	156.4	+	12.0928	24.2011	10.4319	46.7258	3	3'UTR	ENSG00000134371.16	""	Genic
chr1	196281725	196281745	chr1-985	58.6	-	0	0	31.2956	31.2956	1	Deep intronic	ENSG00000162687.19	KCNT2	Genic
chr1	197126266	197126286	chr1-338	78.2	-	0	6.0503	31.2956	37.3459	2	Alu	ENSG00000066279.20	""	TE
chr1	198181186	198181206	chr1-988	58.6	+	0	12.1005	10.4319	22.5324	2	First intron	ENSG00000151414.16	""	Genic
chr1	198220240	198220260	chr1-340	78.2	+	4.0309	12.1005	10.4319	26.5633	3	LINE	ENSG00000151414.16	""	TE
chr1	198277879	198277899	chr1-342	78.2	+	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000151414.16	""	Genic
chr1	198279828	198279848	chr1-990	58.6	+	4.0309	0	20.8638	24.8947	2	Other SINE	ENSG00000151414.16	""	TE
chr1	198304920	198304940	chr1-992	78.2	+	0	18.1508	10.4319	28.5827	2	Deep intronic	ENSG00000151414.16	""	Genic
chr1	200403488	200403508	chr1-996	58.6	-	0	12.1005	10.4319	22.5324	2	3'UTR-distal	""	""	Genic
chr1	200781556	200781576	chr1-998	58.6	+	4.0309	12.1005	10.4319	26.5633	3	Alu	ENSG00000118200.17	""	TE
chr1	200784044	200784064	chr1-999	58.6	+	0	12.1005	10.4319	22.5324	2	LINE	ENSG00000118200.17	""	TE
chr1	201963253	201963273	chr1-1003	58.6	+	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000134375.12	""	TE
chr1	202057558	202057578	chr1-1005	58.6	-	0	0	31.2956	31.2956	1	Alu	""	""	TE
chr1	203801835	203801855	chr1-142	117.3	+	8.0619	12.1005	20.8638	41.0262	3	3'UTR	ENSG00000058673.17	ZC3H11A	Genic
chr1	203802730	203802750	chr1-343	97.7	+	12.0928	18.1508	0	30.2436	2	3'UTR	ENSG00000058673.17	ZC3H11A	Genic
chr1	203811523	203811543	chr1-1007	58.6	+	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000058673.17	ZC3H11A	TE
chr1	203821524	203821544	chr1-143	97.7	+	12.0928	12.1005	0	24.1934	2	LINE	ENSG00000058673.17	ZC3H11A	TE
chr1	204404304	204404324	chr1-144	117.3	-	12.0928	18.1508	0	30.2436	2	3'UTR	ENSG00000158615.10	PPP1R15B	Genic
chr1	204404473	204404493	chr1-5	312.8	-	40.3094	30.2513	73.0232	143.5839	3	3'UTR	ENSG00000158615.10	PPP1R15B	Genic
chr1	204506606	204506626	chr1-77	117.3	+	16.1238	12.1005	20.8638	49.0881	3	Deep intronic	""	""	Genic
chr1	204550580	204550600	chr1-1015	78.2	+	4.0309	12.1005	10.4319	26.5633	3	3'UTR	ENSG00000198625.16	""	Genic
chr1	205086655	205086675	chr1-345	97.7	-	0	12.1005	31.2956	43.3962	2	3'UTR	ENSG00000117222.15	""	Genic
chr1	205717154	205717174	chr1-34	156.4	-	12.0928	24.2011	20.8638	57.1576	3	3'UTR	ENSG00000069275.14	""	Genic
chr1	207328125	207328145	chr1-348	78.2	+	4.0309	6.0503	20.8638	30.945	3	Deep intronic	ENSG00000196352.19	""	Genic
chr1	207330047	207330067	chr1-26	215	+	16.1238	36.3016	20.8638	73.2891	3	LINE	ENSG00000196352.19	""	TE
chr1	207344721	207344741	chr1-35	234.6	+	28.2166	24.2011	10.4319	62.8495	3	Alu	ENSG00000196352.19	""	TE
chr1	207345234	207345254	chr1-149	97.7	+	4.0309	0	52.1594	56.1903	2	LINE	ENSG00000196352.19	""	TE
chr1	207350326	207350346	chr1-21	254.1	+	24.1856	36.3016	31.2956	91.7829	3	LINE	ENSG00000196352.19	""	TE
chr1	207352307	207352327	chr1-78	136.8	+	12.0928	18.1508	10.4319	40.6755	3	Deep intronic	ENSG00000196352.19	""	Genic
chr1	207353062	207353082	chr1-79	156.4	+	16.1238	12.1005	20.8638	49.0881	3	Alu	ENSG00000196352.19	""	TE
chr1	210374200	210374220	chr1-36	215	-	24.1856	24.2011	41.7275	90.1142	3	Other exon	ENSG00000200972.1	RNU5A-8P	Genic
chr1	211266581	211266601	chr1-1038	58.6	+	4.0309	0	20.8638	24.8947	2	First intron	ENSG00000117625.15	""	Genic
chr1	211748667	211748687	chr1-355	97.7	-	16.1238	0	10.4319	26.5556	2	3'UTR	ENSG00000123684.14	""	Genic
chr1	211803099	211803119	chr1-150	78.2	-	0	12.1005	31.2956	43.3962	2	LINE	ENSG00000123684.14	""	TE
chr1	212777197	212777217	chr1-1044	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000117697.16	""	TE
chr1	212896341	212896361	chr1-1045	78.2	+	8.0619	6.0503	10.4319	24.544	3	3'UTR	ENSG00000162769.14	""	Genic
chr1	214349799	214349819	chr1-80	136.8	-	12.0928	18.1508	10.4319	40.6755	3	3'UTR	ENSG00000152104.12	PTPN14	Genic
chr1	214380395	214380415	chr1-1047	58.6	-	0	12.1005	10.4319	22.5324	2	Deep intronic	ENSG00000152104.12	PTPN14	Genic
chr1	214416998	214417018	chr1-1048	78.2	-	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000152104.12	PTPN14	Genic
chr1	214513349	214513369	chr1-1055	78.2	-	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000152104.12	PTPN14	Genic
chr1	214515151	214515171	chr1-1056	78.2	-	12.0928	12.1005	20.8638	45.0571	3	First intron	ENSG00000152104.12	PTPN14	Genic
chr1	214521095	214521115	chr1-1057	58.6	-	0	12.1005	20.8638	32.9643	2	First intron	ENSG00000152104.12	PTPN14	Genic
chr1	214524634	214524654	chr1-1059	58.6	-	4.0309	0	20.8638	24.8947	2	Alu	ENSG00000152104.12	PTPN14	TE
chr1	214541825	214541845	chr1-360	97.7	-	12.0928	6.0503	10.4319	28.575	3	First intron	ENSG00000152104.12	PTPN14	Genic
chr1	215580101	215580121	chr1-361	58.6	+	20.1547	0	10.4319	30.5866	2	Deep intronic	ENSG00000136636.14	""	Genic
chr1	220788984	220789004	chr1-1066	58.6	+	4.0309	0	20.8638	24.8947	2	3'UTR-distal	ENSG00000186205.15	""	Genic
chr1	220813547	220813567	chr1-151	97.7	+	16.1238	12.1005	0	28.2243	2	3'UTR	ENSG00000186205.15	""	Genic
chr1	224317123	224317143	chr1-364	78.2	-	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000143748.19	""	TE
chr1	224323364	224323384	chr1-365	78.2	-	0	12.1005	20.8638	32.9643	2	LTR/ERV	ENSG00000143748.19	""	TE
chr1	225403176	225403196	chr1-366	78.2	-	12.0928	12.1005	0	24.1934	2	3'UTR	ENSG00000143815.16	""	Genic
chr1	225412508	225412528	chr1-1071	78.2	-	8.0619	6.0503	10.4319	24.544	3	CDS	ENSG00000143815.16	""	Genic
chr1	225490551	225490571	chr1-1073	58.6	-	0	12.1005	10.4319	22.5324	2	3'UTR	ENSG00000154380.20	""	Genic
chr1	225779153	225779173	chr1-152	97.7	+	24.1856	0	10.4319	34.6175	2	Alu	ENSG00000143742.15	""	TE
chr1	225923376	225923396	chr1-50	175.9	-	12.0928	36.3016	10.4319	58.8263	3	Alu	ENSG00000143811.21	""	TE
chr1	225989269	225989289	chr1-1078	58.6	-	0	6.0503	20.8638	26.914	2	Alu	ENSG00000143751.11	""	TE
chr1	226182597	226182617	chr1-1079	58.6	-	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000182827.10	""	TE
chr1	227055131	227055151	chr1-367	58.6	-	4.0309	12.1005	10.4319	26.5633	3	Deep intronic	ENSG00000143776.21	""	Genic
chr1	227313681	227313701	chr1-368	78.2	-	4.0309	6.0503	20.8638	30.945	3	First intron	ENSG00000143776.21	""	Genic
chr1	228296449	228296469	chr1-153	97.7	+	4.0309	12.1005	20.8638	36.9952	3	Deep intronic	ENSG00000154358.23	OBSCN	Genic
chr1	228412051	228412071	chr1-81	97.7	+	8.0619	12.1005	20.8638	41.0262	3	LTR/ERV	ENSG00000231563.4	""	TE
chr1	230074111	230074131	chr1-154	117.3	+	12.0928	0	31.2956	43.3885	2	Alu	ENSG00000143641.11	""	TE
chr1	230074929	230074949	chr1-370	78.2	+	8.0619	6.0503	10.4319	24.544	3	First intron	ENSG00000143641.11	""	Genic
chr1	230075438	230075458	chr1-155	117.3	+	8.0619	12.1005	20.8638	41.0262	3	First intron	ENSG00000143641.11	""	Genic
chr1	230077638	230077658	chr1-372	156.4	+	8.0619	30.2513	10.4319	48.7451	3	First intron	ENSG00000143641.11	""	Genic
chr1	230086584	230086604	chr1-375	97.7	+	4.0309	24.2011	0	28.232	2	First intron	ENSG00000143641.11	""	Genic
chr1	230088434	230088454	chr1-82	97.7	+	16.1238	18.1508	0	34.2746	2	LINE	ENSG00000143641.11	""	TE
chr1	230091399	230091419	chr1-377	78.2	+	0	24.2011	10.4319	34.6329	2	First intron	ENSG00000143641.11	""	Genic
chr1	230092191	230092211	chr1-51	136.8	+	8.0619	24.2011	10.4319	42.6948	3	Satellite/LC	ENSG00000143641.11	""	TE
chr1	230092389	230092409	chr1-17	273.7	+	8.0619	42.3519	52.1594	102.5731	3	First intron	ENSG00000143641.11	""	Genic
chr1	230096149	230096169	chr1-83	156.4	+	12.0928	18.1508	20.8638	51.1074	3	First intron	ENSG00000143641.11	""	Genic
chr1	230096813	230096833	chr1-156	97.7	+	8.0619	12.1005	10.4319	30.5943	3	LINE	ENSG00000143641.11	""	TE
chr1	230121969	230121989	chr1-37	215	+	8.0619	30.2513	41.7275	80.0407	3	Alu	ENSG00000143641.11	""	TE
chr1	230127392	230127412	chr1-84	156.4	+	16.1238	18.1508	20.8638	55.1383	3	Alu	ENSG00000143641.11	""	TE
chr1	230129510	230129530	chr1-1098	78.2	+	4.0309	24.2011	0	28.232	2	Alu	ENSG00000143641.11	""	TE
chr1	230134126	230134146	chr1-1100	78.2	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000143641.11	""	TE
chr1	230135870	230135890	chr1-27	195.5	+	28.2166	12.1005	10.4319	50.749	3	Alu	ENSG00000143641.11	""	TE
chr1	230164711	230164731	chr1-1108	58.6	+	0	12.1005	10.4319	22.5324	2	Alu	ENSG00000143641.11	""	TE
chr1	230180480	230180500	chr1-159	136.8	+	12.0928	12.1005	20.8638	45.0571	3	LINE	ENSG00000143641.11	""	TE
chr1	230235745	230235765	chr1-160	117.3	+	4.0309	18.1508	20.8638	43.0455	3	Deep intronic	ENSG00000143641.11	""	Genic
chr1	230238764	230238784	chr1-161	117.3	+	16.1238	6.0503	10.4319	32.6059	3	LINE	ENSG00000143641.11	""	TE
chr1	230239820	230239840	chr1-379	78.2	+	16.1238	12.1005	0	28.2243	2	LINE	ENSG00000143641.11	""	TE
chr1	233666898	233666918	chr1-380	78.2	+	4.0309	6.0503	20.8638	30.945	3	CDS	ENSG00000135750.16	""	Genic
chr1	233955787	233955807	chr1-381	58.6	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000183780.13	SLC35F3	TE
chr1	234073155	234073175	chr1-382	78.2	+	12.0928	0	10.4319	22.5247	2	Alu	ENSG00000183780.13	SLC35F3	TE
chr1	235204306	235204326	chr1-385	78.2	-	0	6.0503	31.2956	37.3459	2	Alu	ENSG00000054267.23	""	TE
chr1	240514233	240514253	chr1-1127	58.6	-	0	6.0503	20.8638	26.914	2	Alu	ENSG00000180875.6	""	TE
chr1	240527319	240527339	chr1-386	78.2	-	4.0309	12.1005	10.4319	26.5633	3	First intron	ENSG00000180875.6	""	Genic
chr1	240538522	240538542	chr1-85	117.3	-	8.0619	18.1508	10.4319	36.6446	3	Alu	ENSG00000180875.6	""	TE
chr1	240548083	240548103	chr1-86	117.3	-	8.0619	24.2011	0	32.2629	2	Alu	ENSG00000180875.6	""	TE
chr1	240583240	240583260	chr1-163	97.7	-	8.0619	18.1508	0	26.2127	2	First intron	ENSG00000180875.6	""	Genic
chr1	240585715	240585735	chr1-164	97.7	-	4.0309	0	41.7275	45.7585	2	Alu	ENSG00000180875.6	""	TE
chr1	240588938	240588958	chr1-165	78.2	-	12.0928	12.1005	0	24.1934	2	Alu	ENSG00000180875.6	""	TE
chr1	240603068	240603088	chr1-38	156.4	-	8.0619	18.1508	31.2956	57.5083	3	Alu	ENSG00000180875.6	""	TE
chr1	241865230	241865250	chr1-389	78.2	+	0	6.0503	31.2956	37.3459	2	Alu	ENSG00000174371.18	""	TE
chr1	244408774	244408794	chr1-1148	58.6	-	4.0309	12.1005	10.4319	26.5633	3	3'UTR	ENSG00000035687.10	ADSS2	Genic
chr1	244656649	244656669	chr1-1149	58.6	+	0	6.0503	20.8638	26.914	2	First intron	ENSG00000121644.20	""	Genic
chr1	244844741	244844761	chr1-166	97.7	-	12.0928	6.0503	10.4319	28.575	3	3'UTR-distal	""	""	Genic
chr1	244854145	244854165	chr1-13	273.7	-	28.2166	18.1508	52.1594	98.5268	3	3'UTR	ENSG00000153187.22	""	Genic
chr1	244862222	244862242	chr1-167	97.7	-	12.0928	0	20.8638	32.9566	2	5'UTR	ENSG00000153187.22	""	Genic
chr1	246156245	246156265	chr1-1154	58.6	-	4.0309	0	20.8638	24.8947	2	Deep intronic	ENSG00000185420.19	SMYD3	Genic
chr1	246192875	246192895	chr1-393	78.2	-	8.0619	18.1508	0	26.2127	2	Deep intronic	ENSG00000185420.19	SMYD3	Genic
chr1	246550867	246550887	chr1-396	78.2	-	4.0309	0	31.2956	35.3266	2	Alu	ENSG00000162851.9	""	TE
