chr	start	end	name	score	strand	NormedTC_ENCFF289OFA	NormedTC_ENCFF647KDW	NormedTC_HepG2_RBFOX2	BC_HepG2_RBFOX2	annotation	gene	external_gene_name	grouped_annotation
chr1	1478393	1478413	chr1-802	25.5	+	2.3758	4.9921	7.3679	2	3'UTR-distal	ENSG00000160072.21	""	Genic
chr1	1485859	1485879	chr1-877	30.1	+	2.1382	6.6561	8.7943	2	Proximal intronic	ENSG00000160072.21	""	Genic
chr1	1490061	1490081	chr1-531	34.8	+	2.3758	9.7464	12.1222	2	Proximal intronic	ENSG00000160072.21	""	Genic
chr1	1539212	1539232	chr1-983	18.5	-	3.8012	3.0903	6.8916	2	3'UTR	ENSG00000205090.10	TMEM240	Genic
chr1	1539516	1539536	chr1-584	30.1	-	3.3261	6.8938	10.2199	2	3'UTR	ENSG00000205090.10	TMEM240	Genic
chr1	1540632	1540652	chr1-1299	20.9	-	1.663	5.7052	7.3683	2	3'UTR-distal	""	""	Genic
chr1	1540796	1540816	chr1-2846	17.4	-	1.4255	5.943	7.3684	2	3'UTR-distal	""	""	Genic
chr1	1540893	1540913	chr1-984	27.8	-	1.9006	6.1807	8.0813	2	3'UTR-distal	""	""	Genic
chr1	1542457	1542477	chr1-532	33.6	-	4.0388	4.2789	8.3178	2	Proximal intronic	ENSG00000160075.13	""	Genic
chr1	1543648	1543668	chr1-985	30.1	-	4.9891	4.0412	9.0303	2	Proximal intronic	ENSG00000160075.13	""	Genic
chr1	1616719	1616739	chr1-230	91.6	+	9.5031	12.8368	22.3399	2	5'UTR	ENSG00000197530.14	""	Genic
chr1	1624008	1624028	chr1-268	48.7	+	5.9394	12.5991	18.5385	2	Proximal intronic	ENSG00000197530.14	""	Genic
chr1	1624102	1624122	chr1-317	45.2	+	5.9394	10.935	16.8745	2	Proximal intronic	ENSG00000197530.14	""	Genic
chr1	1624348	1624368	chr1-31	135.6	+	20.6693	21.1569	41.8262	2	Deep intronic	ENSG00000197530.14	""	Genic
chr1	1624511	1624531	chr1-191	51	+	4.2764	12.8368	17.1132	2	Deep intronic	ENSG00000197530.14	""	Genic
chr1	1624997	1625017	chr1-643	32.5	+	3.3261	6.8938	10.2199	2	CDS	ENSG00000197530.14	""	Genic
chr1	1625810	1625830	chr1-369	67.2	+	7.1273	12.8368	19.9641	2	Deep intronic	ENSG00000197530.14	""	Genic
chr1	1625872	1625892	chr1-370	41.7	+	7.3649	9.5087	16.8736	2	Deep intronic	ENSG00000197530.14	""	Genic
chr1	1625993	1626013	chr1-217	57.9	+	7.8401	9.9842	17.8242	2	Deep intronic	ENSG00000197530.14	""	Genic
chr1	1626123	1626143	chr1-159	73	+	13.5419	21.1569	34.6988	2	Deep intronic	ENSG00000197530.14	""	Genic
chr1	1626262	1626282	chr1-371	46.4	+	5.2267	10.2219	15.4486	2	Deep intronic	ENSG00000197530.14	""	Genic
chr1	1626526	1626546	chr1-252	61.4	+	7.8401	12.3613	20.2014	2	Proximal intronic	ENSG00000197530.14	""	Genic
chr1	1627484	1627504	chr1-1482	29	+	0.9503	4.9921	5.9424	2	Proximal intronic	ENSG00000197530.14	""	Genic
chr1	1627551	1627571	chr1-192	64.9	+	7.1273	12.5991	19.7264	2	Proximal intronic	ENSG00000197530.14	""	Genic
chr1	1628186	1628206	chr1-987	25.5	+	2.1382	4.2789	6.4171	2	Proximal intronic	ENSG00000197530.14	""	Genic
chr1	1628913	1628933	chr1-481	26.7	+	3.8012	7.1315	10.9328	2	Proximal intronic	ENSG00000197530.14	""	Genic
chr1	1669778	1669798	chr1-878	24.3	-	3.0885	7.3693	10.4578	2	Deep intronic	ENSG00000189339.13	""	Genic
chr1	1675227	1675247	chr1-879	27.8	-	3.5637	3.0903	6.654	2	Proximal intronic	ENSG00000189339.13	""	Genic
chr1	1676275	1676295	chr1-1301	22	-	1.4255	4.9921	6.4175	2	Proximal intronic	ENSG00000189339.13	""	Genic
chr1	1704355	1704375	chr1-2371	22	-	1.9006	4.5166	6.4173	2	Proximal intronic	ENSG00000008128.24	""	Genic
chr1	1753401	1753421	chr1-988	19.7	-	1.663	4.2789	5.942	2	Proximal intronic	ENSG00000008130.16	""	Genic
chr1	1753540	1753560	chr1-644	27.8	-	3.5637	6.4184	9.9821	2	Proximal intronic	ENSG00000008130.16	""	Genic
chr1	1755506	1755526	chr1-130	67.2	-	9.028	17.5911	26.6191	2	Deep intronic	ENSG00000008130.16	""	Genic
chr1	1755536	1755556	chr1-318	44	-	9.028	13.3122	22.3402	2	Deep intronic	ENSG00000008130.16	""	Genic
chr1	1755827	1755847	chr1-135	73	-	9.9783	14.0254	24.0036	2	Deep intronic	ENSG00000008130.16	""	Genic
chr1	1755999	1756019	chr1-253	51	-	11.6413	14.0254	25.6667	2	Deep intronic	ENSG00000008130.16	""	Genic
chr1	1756077	1756097	chr1-97	86.9	-	9.2655	17.3534	26.619	2	Deep intronic	ENSG00000008130.16	""	Genic
chr1	1756704	1756724	chr1-645	27.8	-	3.8012	2.8526	6.6539	2	LTR/ERV	ENSG00000008130.16	""	TE
chr1	1786025	1786045	chr1-534	35.9	-	7.3649	1.664	9.0289	2	3'UTR	ENSG00000078369.20	""	Genic
chr1	1798036	1798056	chr1-482	35.9	-	3.5637	4.7544	8.318	2	Deep intronic	ENSG00000078369.20	""	Genic
chr1	1819647	1819667	chr1-2378	12.7	-	4.7516	3.0903	7.8419	2	Alu	ENSG00000078369.20	""	TE
chr1	1876536	1876556	chr1-71	82.3	-	12.3541	12.8368	25.1908	2	Satellite/LC	ENSG00000078369.20	""	TE
chr1	1876605	1876625	chr1-714	30.1	-	3.3261	4.2789	7.605	2	5'UTR	ENSG00000078369.20	""	Genic
chr1	1877267	1877287	chr1-1488	26.7	-	4.0388	3.8035	7.8423	2	Alu	ENSG00000078369.20	""	TE
chr1	1877619	1877639	chr1-1489	27.8	-	2.3758	3.3281	5.7038	2	Alu	ENSG00000078369.20	""	TE
chr1	1878798	1878818	chr1-989	24.3	-	3.5637	3.0903	6.654	2	First intron	ENSG00000078369.20	""	Genic
chr1	1882093	1882113	chr1-372	37.1	-	5.2267	3.3281	8.5548	2	LINE	ENSG00000078369.20	""	TE
chr1	1890491	1890511	chr1-1490	15.1	-	3.8012	2.1395	5.9407	2	5'UTR	ENSG00000078369.20	""	Genic
chr1	1890972	1890992	chr1-990	29	-	4.7516	4.7544	9.5059	2	5'UTR	ENSG00000078369.20	""	Genic
chr1	1945968	1945988	chr1-1129	29	+	4.2764	3.0903	7.3667	2	Satellite/LC	""	""	TE
chr1	2159120	2159140	chr1-1724	19.7	+	2.1382	3.5658	5.704	2	Deep intronic	ENSG00000067606.18	""	Genic
chr1	2169316	2169336	chr1-483	31.3	+	6.177	5.943	12.12	2	Deep intronic	ENSG00000067606.18	""	Genic
chr1	2169668	2169688	chr1-202	56.8	+	10.691	7.8447	18.5357	2	Deep intronic	ENSG00000067606.18	""	Genic
chr1	2169816	2169836	chr1-94	127.5	+	18.2935	14.7385	33.032	2	Satellite/LC	ENSG00000067606.18	""	TE
chr1	2170272	2170292	chr1-177	47.5	+	6.177	7.607	13.784	2	Deep intronic	ENSG00000067606.18	""	Genic
chr1	2170636	2170656	chr1-804	26.7	+	2.6134	5.943	8.5563	2	LINE	ENSG00000067606.18	""	TE
chr1	2171892	2171912	chr1-443	29	+	6.177	4.0412	10.2182	2	LINE	ENSG00000067606.18	""	TE
chr1	2171950	2171970	chr1-2015	18.5	+	4.0388	3.5658	7.6046	2	Proximal intronic	ENSG00000067606.18	""	Genic
chr1	2176803	2176823	chr1-646	27.8	+	3.5637	4.2789	7.8426	2	Deep intronic	ENSG00000067606.18	""	Genic
chr1	2189573	2189593	chr1-171	52.2	-	9.5031	6.8938	16.3969	2	3'UTR	ENSG00000162585.18	""	Genic
chr1	2189917	2189937	chr1-269	47.5	-	4.9891	8.3201	13.3093	2	Deep intronic	ENSG00000162585.18	""	Genic
chr1	2194078	2194098	chr1-881	23.2	-	3.3261	4.0412	7.3673	2	CDS	ENSG00000162585.18	""	Genic
chr1	2209182	2209202	chr1-2383	18.5	+	3.3261	2.3772	5.7033	2	Deep intronic	""	""	Genic
chr1	2230432	2230452	chr1-1726	16.2	+	2.1382	3.8035	5.9417	2	First intron	ENSG00000157933.12	""	Genic
chr1	2230906	2230926	chr1-1303	30.1	+	5.7019	4.7544	10.4562	2	First intron	ENSG00000157933.12	""	Genic
chr1	2231000	2231020	chr1-1131	25.5	+	5.7019	5.4675	11.1694	2	First intron	ENSG00000157933.12	""	Genic
chr1	2231125	2231145	chr1-647	31.3	+	4.7516	4.7544	9.5059	2	First intron	ENSG00000157933.12	""	Genic
chr1	2231237	2231257	chr1-484	34.8	+	6.8898	2.8526	9.7424	2	First intron	ENSG00000157933.12	""	Genic
chr1	2231859	2231879	chr1-991	22	+	3.0885	2.6149	5.7034	2	First intron	ENSG00000157933.12	""	Genic
chr1	2233223	2233243	chr1-1727	16.2	+	3.8012	1.9017	5.703	2	First intron	ENSG00000157933.12	""	Genic
chr1	2233513	2233533	chr1-1132	20.9	+	2.6134	5.2298	7.8432	2	First intron	ENSG00000157933.12	""	Genic
chr1	2234334	2234354	chr1-1306	17.4	+	2.6134	3.5658	6.1791	2	First intron	ENSG00000157933.12	""	Genic
chr1	2235363	2235383	chr1-2019	17.4	+	2.6134	3.3281	5.9414	2	First intron	ENSG00000157933.12	""	Genic
chr1	2235653	2235673	chr1-587	30.1	+	6.8898	5.4675	12.3573	2	First intron	ENSG00000157933.12	""	Genic
chr1	2236243	2236263	chr1-715	23.2	+	4.9891	4.2789	9.2681	2	First intron	ENSG00000157933.12	""	Genic
chr1	2237225	2237245	chr1-1133	19.7	+	3.3261	5.4675	8.7936	2	First intron	ENSG00000157933.12	""	Genic
chr1	2238634	2238654	chr1-2391	13.9	+	3.5637	2.1395	5.7031	2	First intron	ENSG00000157933.12	""	Genic
chr1	2239428	2239448	chr1-1134	23.2	+	3.3261	3.0903	6.4164	2	First intron	ENSG00000157933.12	""	Genic
chr1	2240146	2240166	chr1-1730	18.5	+	3.0885	3.3281	6.4166	2	First intron	ENSG00000157933.12	""	Genic
chr1	2240502	2240522	chr1-992	24.3	+	3.0885	4.5166	7.6052	2	First intron	ENSG00000157933.12	""	Genic
chr1	2242009	2242029	chr1-535	29	+	5.9394	5.943	11.8824	2	Satellite/LC	ENSG00000157933.12	""	TE
chr1	2242075	2242095	chr1-648	31.3	+	3.0885	6.6561	9.7446	2	First intron	ENSG00000157933.12	""	Genic
chr1	2242376	2242396	chr1-1731	18.5	+	3.5637	2.1395	5.7031	2	First intron	ENSG00000157933.12	""	Genic
chr1	2247286	2247306	chr1-993	23.2	+	3.3261	3.5658	6.8919	2	First intron	ENSG00000157933.12	""	Genic
chr1	2254776	2254796	chr1-716	27.8	+	4.2764	5.2298	9.5062	2	First intron	ENSG00000157933.12	""	Genic
chr1	2262438	2262458	chr1-994	20.9	+	2.8509	4.0412	6.8921	2	First intron	ENSG00000157933.12	""	Genic
chr1	2267552	2267572	chr1-1733	19.7	+	3.0885	4.2789	7.3674	2	First intron	ENSG00000157933.12	""	Genic
chr1	2267669	2267689	chr1-231	60.3	+	5.4643	10.935	16.3993	2	First intron	ENSG00000157933.12	""	Genic
chr1	2268325	2268345	chr1-373	41.7	+	3.5637	8.7956	12.3592	2	First intron	ENSG00000157933.12	""	Genic
chr1	2268499	2268519	chr1-64	99.7	+	9.9783	15.214	25.1922	2	First intron	ENSG00000157933.12	""	Genic
chr1	2268759	2268779	chr1-805	22	+	2.8509	4.7544	7.6053	2	First intron	ENSG00000157933.12	""	Genic
chr1	2269702	2269722	chr1-995	23.2	+	4.0388	4.0412	8.08	2	First intron	ENSG00000157933.12	""	Genic
chr1	2273451	2273471	chr1-588	34.8	+	3.3261	5.943	9.269	2	First intron	ENSG00000157933.12	""	Genic
chr1	2283700	2283720	chr1-178	68.4	+	8.0777	7.607	15.6846	2	First intron	ENSG00000157933.12	""	Genic
chr1	2286839	2286859	chr1-2024	18.5	+	2.1382	3.5658	5.704	2	First intron	ENSG00000157933.12	""	Genic
chr1	2287609	2287629	chr1-285	40.6	+	5.9394	5.943	11.8824	2	First intron	ENSG00000157933.12	""	Genic
chr1	2287709	2287729	chr1-254	60.3	+	9.7407	11.6482	21.3889	2	First intron	ENSG00000157933.12	""	Genic
chr1	2287862	2287882	chr1-649	23.2	+	2.1382	4.7544	6.8926	2	Satellite/LC	ENSG00000157933.12	""	TE
chr1	2289041	2289061	chr1-1735	16.2	+	3.8012	3.3281	7.1293	2	First intron	ENSG00000157933.12	""	Genic
chr1	2293049	2293069	chr1-996	18.5	+	3.3261	4.0412	7.3673	2	First intron	ENSG00000157933.12	""	Genic
chr1	2294685	2294705	chr1-131	84.6	+	9.9783	11.4105	21.3887	2	First intron	ENSG00000157933.12	""	Genic
chr1	2294948	2294968	chr1-806	23.2	+	4.2764	4.2789	8.5553	2	First intron	ENSG00000157933.12	""	Genic
chr1	2296804	2296824	chr1-650	24.3	+	2.6134	3.8035	6.4168	2	First intron	ENSG00000157933.12	""	Genic
chr1	2297784	2297804	chr1-807	26.7	+	4.0388	4.5166	8.5555	2	First intron	ENSG00000157933.12	""	Genic
chr1	2299251	2299271	chr1-1739	13.9	+	1.4255	4.2789	5.7044	2	First intron	ENSG00000157933.12	""	Genic
chr1	2300195	2300215	chr1-997	26.7	+	2.1382	5.943	8.0812	2	First intron	ENSG00000157933.12	""	Genic
chr1	2303596	2303616	chr1-717	22	+	2.1382	4.7544	6.8926	2	Proximal intronic	ENSG00000157933.12	""	Genic
chr1	2304163	2304183	chr1-1497	17.4	+	3.0885	2.8526	5.9411	2	Proximal intronic	ENSG00000157933.12	""	Genic
chr1	2305583	2305603	chr1-1310	18.5	+	3.5637	2.1395	5.7031	2	Deep intronic	ENSG00000157933.12	""	Genic
chr1	2392057	2392077	chr1-589	29	+	2.6134	7.1315	9.7449	2	5'UTR	ENSG00000157916.21	""	Genic
chr1	2392210	2392230	chr1-590	27.8	+	3.5637	9.9842	13.5478	2	5'UTR	ENSG00000157916.21	""	Genic
chr1	2392287	2392307	chr1-998	26.7	+	2.6134	3.5658	6.1791	2	5'UTR	ENSG00000157916.21	""	Genic
chr1	2409171	2409191	chr1-999	25.5	-	4.514	3.8035	8.3175	2	LINE	ENSG00000157911.12	""	TE
chr1	2409352	2409372	chr1-1311	22	-	4.0388	2.6149	6.6537	2	LINE	ENSG00000157911.12	""	TE
chr1	2409433	2409453	chr1-883	19.7	-	5.7019	4.7544	10.4562	2	LINE	ENSG00000157911.12	""	TE
chr1	2515966	2515986	chr1-884	25.5	-	3.8012	7.1315	10.9328	2	Deep intronic	ENSG00000157881.17	""	Genic
chr1	2516234	2516254	chr1-67	99.7	-	11.8789	16.878	28.7569	2	Deep intronic	ENSG00000157881.17	""	Genic
chr1	2516546	2516566	chr1-374	45.2	-	7.6025	9.0333	16.6358	2	Deep intronic	ENSG00000157881.17	""	Genic
chr1	2559216	2559236	chr1-1498	25.5	+	2.8509	4.2789	7.1299	2	Deep intronic	ENSG00000157873.19	""	Genic
chr1	2559304	2559324	chr1-403	34.8	+	5.2267	4.5166	9.7434	2	Deep intronic	ENSG00000157873.19	""	Genic
chr1	2559472	2559492	chr1-203	62.6	+	8.3152	10.935	19.2503	2	Deep intronic	ENSG00000157873.19	""	Genic
chr1	2561202	2561222	chr1-2408	13.9	+	1.9006	4.7544	6.655	2	Deep intronic	ENSG00000157873.19	""	Genic
chr1	2586832	2586852	chr1-1312	19.7	+	4.9891	2.8526	7.8418	2	5'UTR	ENSG00000157870.18	""	Genic
chr1	2586939	2586959	chr1-1313	20.9	+	3.3261	4.2789	7.605	2	CDS	ENSG00000157870.18	""	Genic
chr1	2587034	2587054	chr1-1499	17.4	+	3.8012	3.0903	6.8916	2	Satellite/LC	ENSG00000157870.18	""	TE
chr1	2591017	2591037	chr1-2409	20.9	+	2.3758	3.3281	5.7038	2	3'UTR	ENSG00000157870.18	""	Genic
chr1	3453996	3454016	chr1-885	24.3	-	4.0388	2.6149	6.6537	2	First intron	ENSG00000297626.1	""	Genic
chr1	3454558	3454578	chr1-1137	25.5	-	3.8012	4.7544	8.5556	2	TSS-proximal	""	""	Genic
chr1	3454773	3454793	chr1-2032	18.5	-	2.8509	3.5658	6.4167	2	TSS-proximal	""	""	Genic
chr1	3455002	3455022	chr1-718	24.3	-	4.7516	3.5658	8.3173	2	TSS-proximal	""	""	Genic
chr1	3456546	3456566	chr1-886	24.3	-	3.0885	3.8035	6.892	2	Other SINE	""	""	TE
chr1	3470121	3470141	chr1-651	31.3	+	6.8898	2.8526	9.7424	2	Deep intronic	ENSG00000130762.16	""	Genic
chr1	3470284	3470304	chr1-591	31.3	+	9.7407	3.5658	13.3065	2	Deep intronic	ENSG00000130762.16	""	Genic
chr1	3470714	3470734	chr1-1314	29	+	7.3649	4.5166	11.8816	2	Deep intronic	ENSG00000130762.16	""	Genic
chr1	3471014	3471034	chr1-808	30.1	+	7.6025	2.1395	9.742	2	Deep intronic	ENSG00000130762.16	""	Genic
chr1	3471544	3471564	chr1-1139	17.4	+	1.663	4.7544	6.4174	2	Satellite/LC	ENSG00000130762.16	""	TE
chr1	3478042	3478062	chr1-1140	23.2	+	1.9006	5.943	7.8436	2	Proximal intronic	ENSG00000130762.16	""	Genic
chr1	3478347	3478367	chr1-1000	19.7	+	2.3758	4.2789	6.6547	2	Proximal intronic	ENSG00000130762.16	""	Genic
chr1	3479996	3480016	chr1-1502	26.7	+	1.1879	4.9921	6.18	2	Proximal intronic	ENSG00000130762.16	""	Genic
chr1	3497754	3497774	chr1-404	34.8	-	4.514	11.8859	16.3999	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3498043	3498063	chr1-160	76.5	-	9.5031	14.2631	23.7662	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3498129	3498149	chr1-592	33.6	-	3.3261	7.8447	11.1708	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3498314	3498334	chr1-593	29	-	5.4643	12.8368	18.3011	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3498957	3498977	chr1-1001	24.3	-	2.8509	4.7544	7.6053	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3499277	3499297	chr1-1744	18.5	-	2.6134	4.0412	6.6546	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3499983	3500003	chr1-1002	25.5	-	2.1382	5.2298	7.368	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3500177	3500197	chr1-536	45.2	-	4.9891	9.0333	14.0224	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3501271	3501291	chr1-719	27.8	-	5.2267	7.607	12.8337	2	CDS	ENSG00000162591.18	""	Genic
chr1	3501328	3501348	chr1-809	27.8	-	2.8509	5.7052	8.5562	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3501435	3501455	chr1-319	33.6	-	4.2764	9.7464	14.0228	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3501626	3501646	chr1-375	42.9	-	3.8012	9.5087	13.31	2	Proximal intronic	ENSG00000162591.18	""	Genic
chr1	3501706	3501726	chr1-810	23.2	-	1.4255	5.7052	7.1307	2	Proximal intronic	ENSG00000162591.18	""	Genic
chr1	3509334	3509354	chr1-1505	22	-	2.1382	5.943	8.0812	2	Proximal intronic	ENSG00000162591.18	""	Genic
chr1	3509631	3509651	chr1-1003	30.1	-	3.8012	5.2298	9.031	2	Proximal intronic	ENSG00000162591.18	""	Genic
chr1	3510724	3510744	chr1-1141	29	-	2.6134	4.9921	7.6054	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3510944	3510964	chr1-444	30.1	-	3.5637	5.943	9.5066	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3514904	3514924	chr1-811	29	-	1.663	6.1807	7.8437	2	Satellite/LC	ENSG00000162591.18	""	TE
chr1	3537716	3537736	chr1-376	38.2	-	5.9394	3.8035	9.7429	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3551189	3551209	chr1-255	42.9	-	4.0388	6.4184	10.4572	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3551669	3551689	chr1-1319	18.5	-	4.0388	2.1395	6.1783	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3553402	3553422	chr1-1320	18.5	-	3.3261	2.6149	5.941	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3558245	3558265	chr1-1510	19.7	-	3.8012	2.3772	6.1784	2	Deep intronic	ENSG00000162591.18	""	Genic
chr1	3722775	3722795	chr1-48	118.2	+	30.8851	12.3613	43.2465	2	Satellite/LC	ENSG00000078900.17	""	TE
chr1	3722862	3722882	chr1-204	56.8	+	22.8075	13.0745	35.882	2	Satellite/LC	ENSG00000078900.17	""	TE
chr1	3722937	3722957	chr1-232	64.9	+	16.868	9.7464	26.6145	2	Satellite/LC	ENSG00000078900.17	""	TE
chr1	3723005	3723025	chr1-103	68.4	+	27.0839	16.1648	43.2487	2	Satellite/LC	ENSG00000078900.17	""	TE
chr1	3737918	3737938	chr1-193	48.7	-	4.9891	5.2298	10.2189	2	Deep intronic	ENSG00000293478.2	GFOD3P	Genic
chr1	3771579	3771599	chr1-1748	18.5	-	2.3758	3.5658	5.9416	2	3'UTR-distal	""	""	Genic
chr1	5999942	5999962	chr1-1004	20.9	+	1.9006	4.5166	6.4173	2	First intron	ENSG00000069424.16	KCNAB2	Genic
chr1	6207539	6207559	chr1-1749	15.1	+	2.8509	3.8035	6.6544	2	Proximal intronic	ENSG00000158286.14	""	Genic
chr1	6208117	6208137	chr1-194	66.1	+	11.1662	8.7956	19.9617	2	Deep intronic	ENSG00000158286.14	""	Genic
chr1	6208348	6208368	chr1-888	26.7	+	3.0885	2.8526	5.9411	2	Alu	ENSG00000158286.14	""	TE
chr1	6210163	6210183	chr1-652	24.3	+	3.3261	6.4184	9.7445	2	Proximal intronic	ENSG00000158286.14	""	Genic
chr1	6210634	6210654	chr1-720	20.9	+	4.0388	1.9017	5.9406	2	Proximal intronic	ENSG00000158286.14	""	Genic
chr1	6210714	6210734	chr1-378	34.8	+	6.4146	4.5166	10.9312	2	Proximal intronic	ENSG00000158286.14	""	Genic
chr1	6211173	6211193	chr1-1322	23.2	+	3.5637	3.8035	7.3672	2	Deep intronic	ENSG00000158286.14	""	Genic
chr1	6211425	6211445	chr1-1005	17.4	+	1.9006	4.0412	5.9418	2	Deep intronic	ENSG00000158286.14	""	Genic
chr1	6212866	6212886	chr1-653	30.1	+	5.7019	2.8526	8.5545	2	Proximal intronic	ENSG00000158286.14	""	Genic
chr1	6213238	6213258	chr1-445	67.2	+	6.8898	9.5087	16.3985	2	Alu	ENSG00000158286.14	""	TE
chr1	6214043	6214063	chr1-721	24.3	+	3.5637	2.8526	6.4163	2	LINE	ENSG00000158286.14	""	TE
chr1	6307713	6307733	chr1-1751	18.5	-	5.2267	1.664	6.8907	2	Deep intronic	ENSG00000097021.22	""	Genic
chr1	6308098	6308118	chr1-654	24.3	-	8.0777	0.9509	9.0285	2	Deep intronic	ENSG00000097021.22	""	Genic
chr1	6308552	6308572	chr1-1144	22	-	4.514	1.664	6.178	2	Deep intronic	ENSG00000097021.22	""	Genic
chr1	6308689	6308709	chr1-1145	22	-	4.9891	1.1886	6.1777	2	Deep intronic	ENSG00000097021.22	""	Genic
chr1	6460447	6460467	chr1-812	24.3	+	4.7516	2.3772	7.1287	2	3'UTR	ENSG00000187017.18	ESPN	Genic
chr1	6463149	6463169	chr1-1006	22	+	3.3261	4.5166	7.8427	2	3'UTR-distal	""	""	Genic
chr1	6475364	6475384	chr1-722	22	-	2.3758	5.2298	7.6056	2	Proximal intronic	ENSG00000171680.24	""	Genic
chr1	6597165	6597185	chr1-53	99.7	-	10.691	12.5991	23.2901	2	Deep intronic	ENSG00000162413.17	KLHL21	Genic
chr1	6651908	6651928	chr1-27	139.1	-	28.0342	49.9208	77.955	2	Deep intronic	ENSG00000007923.18	""	Genic
chr1	6651969	6651989	chr1-8	264.2	-	33.2609	48.4945	81.7554	2	Deep intronic	ENSG00000007923.18	""	Genic
chr1	6885872	6885892	chr1-148	60.3	+	4.7516	9.9842	14.7357	2	Deep intronic	ENSG00000171735.21	CAMTA1	Genic
chr1	8012960	8012980	chr1-537	29	-	3.3261	3.5658	6.8919	2	3'UTR	ENSG00000116285.14	""	Genic
chr1	8014520	8014540	chr1-379	31.3	-	2.3758	5.2298	7.6056	2	3'UTR	ENSG00000116285.14	""	Genic
chr1	8024423	8024443	chr1-405	49.8	-	5.7019	5.943	11.6448	2	First intron	ENSG00000116285.14	""	Genic
chr1	8025572	8025592	chr1-75	86.9	-	10.2159	13.7876	24.0035	2	First intron	ENSG00000116285.14	""	Genic
chr1	8025738	8025758	chr1-195	82.3	-	11.8789	16.4025	28.2814	2	5'UTR	ENSG00000116285.14	""	Genic
chr1	8025976	8025996	chr1-98	83.4	-	10.9286	21.3946	32.3232	2	5'UTR	ENSG00000116285.14	""	Genic
chr1	8026113	8026133	chr1-233	93.9	-	10.4534	23.7718	34.2252	2	5'UTR	ENSG00000116285.14	""	Genic
chr1	8353668	8353688	chr1-1007	34.8	-	3.5637	5.4675	9.0312	2	3'UTR	ENSG00000142599.21	""	Genic
chr1	8359109	8359129	chr1-1146	26.7	-	3.5637	4.0412	7.6049	2	Deep intronic	ENSG00000142599.21	""	Genic
chr1	8360021	8360041	chr1-2439	15.1	-	2.1382	4.2789	6.4171	2	Deep intronic	ENSG00000142599.21	""	Genic
chr1	8360597	8360617	chr1-286	41.7	-	4.9891	5.4675	10.4567	2	CDS	ENSG00000142599.21	""	Genic
chr1	8364354	8364374	chr1-1516	16.2	-	2.3758	3.3281	5.7038	2	Deep intronic	ENSG00000142599.21	""	Genic
chr1	8365630	8365650	chr1-889	24.3	-	3.0885	2.6149	5.7034	2	Proximal intronic	ENSG00000142599.21	""	Genic
chr1	8365694	8365714	chr1-339	46.4	-	5.7019	6.4184	12.1203	2	Proximal intronic	ENSG00000142599.21	""	Genic
chr1	8365769	8365789	chr1-1325	22	-	3.3261	2.8526	6.1787	2	Proximal intronic	ENSG00000142599.21	""	Genic
chr1	8366516	8366536	chr1-340	40.6	-	8.5528	5.2298	13.7826	2	Deep intronic	ENSG00000142599.21	""	Genic
chr1	8410129	8410149	chr1-656	25.5	-	4.2764	4.2789	8.5553	2	Deep intronic	ENSG00000142599.21	""	Genic
chr1	8437465	8437485	chr1-80	75.3	-	12.1165	21.1569	33.2734	2	3'UTR	ENSG00000142599.21	""	Genic
chr1	8437864	8437884	chr1-179	69.5	-	6.177	14.2631	20.4401	2	3'UTR	ENSG00000142599.21	""	Genic
chr1	8545510	8545530	chr1-161	60.3	-	5.2267	7.607	12.8337	2	Deep intronic	ENSG00000142599.21	""	Genic
chr1	8663787	8663807	chr1-1755	15.1	-	3.5637	4.2789	7.8426	2	LINE	ENSG00000142599.21	""	TE
chr1	8701910	8701930	chr1-594	29	-	3.8012	2.8526	6.6539	2	First intron	ENSG00000142599.21	""	Genic
chr1	8702966	8702986	chr1-595	26.7	-	3.0885	4.7544	7.8429	2	First intron	ENSG00000142599.21	""	Genic
chr1	8870626	8870646	chr1-149	76.5	-	12.5916	17.1157	29.7073	2	Deep intronic	ENSG00000074800.17	""	Genic
chr1	8870980	8871000	chr1-234	56.8	-	7.3649	6.8938	14.2587	2	Deep intronic	ENSG00000074800.17	""	Genic
chr1	8871179	8871199	chr1-407	30.1	-	4.7516	4.5166	9.2682	2	Deep intronic	ENSG00000074800.17	""	Genic
chr1	8871529	8871549	chr1-723	23.2	-	3.5637	4.0412	7.6049	2	Deep intronic	ENSG00000074800.17	""	Genic
