chr	start	end	name	score	strand	tagNumber(k)	mutationFreq(m)	FDR	count(>=m,k)	annotation	gene	external_gene_name	grouped_annotation
chr5	20724010	20724011	chr5_f_c268[k=2][m=6]	6	+	2	6	0	6	Deep intronic	ENSG00000251629.8	LINC02241	Genic
chr5	34137540	34137541	chr5_r_c300[k=2][m=6]	6	-	2	6	0	6	Deep intronic	ENSG00000290548.2	""	Genic
chr5	70108787	70108788	chr5_r_c886[k=2][m=6]	6	-	2	6	0	6	Proximal intronic	ENSG00000179978.11	NAIPP2	Genic
chr5	70984254	70984255	chr5_r_c948[k=2][m=6]	6	-	2	6	0	6	CDS	ENSG00000249437.9	""	Genic
chr5	71109140	71109141	chr5_r_c1001[k=2][m=6]	6	-	2	6	0	6	Other exon	ENSG00000251634.2	NAIPP4	Genic
chrX	154561713	154561714	chrX_f_c2859[k=2][m=6]	6	+	2	6	0	1	CDS	ENSG00000269335.8	""	Genic
chr1	121260643	121260644	chr1_f_c4896[k=3][m=6]	6	+	3	6	0	10	First intron	ENSG00000171943.13	""	Genic
chr1	121334335	121334336	chr1_f_c4921[k=3][m=6]	6	+	3	6	0	10	LINE	ENSG00000171943.13	""	TE
chr1	206279130	206279131	chr1_f_c7398[k=3][m=6]	6	+	3	6	0	10	First intron	ENSG00000266028.9	""	Genic
chr1	206352689	206352690	chr1_f_c7422[k=3][m=6]	6	+	3	6	0	10	LINE	ENSG00000266028.9	""	TE
chr14	19078025	19078026	chr14_f_c46[k=3][m=6]	6	+	3	6	0	1	LINE	ENSG00000293329.2	DUXAP9	TE
chr15	28673956	28673957	chr15_f_c132[k=3][m=6]	6	+	3	6	0	3	Other exon	ENSG00000206149.13	HERC2P9	Genic
chr16	16244258	16244259	chr16_f_c592[k=3][m=6]	6	+	3	6	0	3	Deep intronic	ENSG00000103226.20	""	Genic
chr16	18550435	18550436	chr16_r_c639[k=3][m=6]	6	-	3	6	0	3	Deep intronic	ENSG00000185164.17	""	Genic
chr22	15800595	15800596	chr22_f_c63[k=3][m=6]	6	+	3	6	0	1	LINE	ENSG00000206195.12	DUXAP8	TE
chr3	196118874	196118875	chr3_f_c5404[k=3][m=6]	6	+	3	6	0	1	Alu	ENSG00000294113.1	""	TE
chr4	150112720	150112721	chr4_f_c2981[k=3][m=6]	6	+	3	6	0	2	LINE	ENSG00000170390.17	""	TE
chr7	43995310	43995311	chr7_r_c1163[k=3][m=6]	6	-	3	6	0	10	Deep intronic	ENSG00000290758.3	POLR2J4	Genic
chr14	16055385	16055386	chr14_f_c2[k=4][m=6]	6	+	4	6	0	3	Deep intronic	""	""	Genic
chr14	19092984	19092985	chr14_f_c65[k=4][m=6]	6	+	4	6	0	3	LTR/ERV	ENSG00000293329.2	DUXAP9	TE
chr15	22523491	22523492	chr15_f_c24[k=4][m=6]	6	+	4	6	0	2	Deep intronic	ENSG00000276550.6	HERC2P2	Genic
chr16	14845771	14845772	chr16_f_c472[k=4][m=6]	6	+	4	6	0	5	Deep intronic	ENSG00000103512.17	""	Genic
chr16	21426292	21426293	chr16_r_c757[k=4][m=6]	6	-	4	6	0	5	Deep intronic	""	""	Genic
chr16	21858572	21858573	chr16_r_c900[k=4][m=6]	6	-	4	6	0	5	First intron	ENSG00000185864.21	""	Genic
chr16	22512603	22512604	chr16_f_c869[k=4][m=6]	6	+	4	6	0	5	5'UTR	ENSG00000243716.13	NPIPB5	Genic
chr2	132255384	132255385	chr2_r_c3295[k=4][m=6]	6	-	4	6	0	3	Deep intronic	""	""	Genic
chr2	177216144	177216145	chr2_f_c4270[k=4][m=6]	6	+	4	6	0	3	CDS	ENSG00000170144.24	""	Genic
chr22	15815544	15815545	chr22_f_c80[k=4][m=6]	6	+	4	6	0	4	LTR/ERV	ENSG00000206195.12	DUXAP8	TE
chr22	25239964	25239965	chr22_f_c743[k=4][m=6]	6	+	4	6	0	4	3'UTR-distal	ENSG00000298663.1	""	Genic
chr22	25465013	25465014	chr22_f_c782[k=4][m=6]	6	+	4	6	0	4	LINE	ENSG00000291087.2	CRYBB2P1	TE
chr4	57643014	57643015	chr4_f_c1406[k=4][m=6]	6	+	4	6	0	2	LINE	""	""	TE
chr7	73158146	73158147	chr7_f_c2057[k=4][m=6]	6	+	4	6	0	2	First intron	ENSG00000293241.2	GTF2IP4	Genic
chr7	74967843	74967844	chr7_f_c2204[k=4][m=6]	6	+	4	6	0	2	First intron	ENSG00000274070.2	CASTOR2	Genic
chr9	41731204	41731205	chr9_f_c884[k=4][m=6]	6	+	4	6	0	2	Deep intronic	ENSG00000275297.2	""	Genic
chr14	19322018	19322019	chr14_r_c62[k=5][m=6]	6	-	5	6	0	1	LINE	ENSG00000292986.2	DUXAP10	TE
chr15	28618668	28618669	chr15_f_c111[k=5][m=6]	6	+	5	6	0	1	Deep intronic	ENSG00000206149.13	HERC2P9	Genic
chr20	30487163	30487164	chr20_r_c576[k=5][m=6]	6	-	5	6	0	2	Deep intronic	""	""	Genic
chr22	18549149	18549150	chr22_r_c109[k=5][m=6]	6	-	5	6	0	3	First intron	ENSG00000290425.2	PI4KAP1	Genic
chr22	20734875	20734876	chr22_r_c322[k=5][m=6]	6	-	5	6	0	3	Deep intronic	ENSG00000241973.12	""	Genic
chr22	21488703	21488704	chr22_r_c363[k=5][m=6]	6	-	5	6	0	3	First intron	ENSG00000293427.2	""	Genic
chr3	75215058	75215059	chr3_f_c2690[k=5][m=6]	6	+	5	6	0	1	First intron	ENSG00000213300.5	HNRNPA3P6	Genic
chr7	75371922	75371923	chr7_f_c2236[k=5][m=6]	6	+	5	6	0	2	Other SINE	ENSG00000290951.2	""	TE
chr9	61943280	61943281	chr9_f_c933[k=5][m=6]	6	+	5	6	0	1	Deep intronic	ENSG00000231527.8	FAM27C	Genic
chr14	19307038	19307039	chr14_r_c47[k=6][m=6]	6	-	6	6	0	1	LTR/ERV	ENSG00000292986.2	DUXAP10	TE
chr17	45557405	45557406	chr17_r_c2232[k=6][m=6]	6	-	6	6	0	2	Alu	ENSG00000266504.1	RDM1P1	TE
chr5	69598447	69598448	chr5_f_c1204[k=6][m=6]	6	+	6	6	0	2	3'UTR-distal	""	""	Genic
chr17	8379918	8379919	chr17_r_c639[k=7][m=6]	6	-	7	6	0	1	CDS	ENSG00000161970.16	""	Genic
chr2	95853263	95853264	chr2_r_c2338[k=7][m=6]	6	-	7	6	0	3	Deep intronic	ENSG00000174501.15	ANKRD36C	Genic
chr2	97248072	97248073	chr2_f_c2289[k=7][m=6]	6	+	7	6	0	3	Deep intronic	ENSG00000135976.21	ANKRD36	Genic
chr2	97509132	97509133	chr2_r_c2485[k=7][m=6]	6	-	7	6	0	3	Deep intronic	ENSG00000196912.13	ANKRD36B	Genic
chr5	70453591	70453592	chr5_f_c1325[k=7][m=6]	6	+	7	6	0	1	Alu	""	""	TE
chr11	62559658	62559659	chr11_r_c1380[k=8][m=6]	6	-	8	6	0	1	3'UTR	ENSG00000254772.11	""	Genic
chr7	75368770	75368771	chr7_f_c2229[k=9][m=6]	6	+	9	6	0	1	Deep intronic	ENSG00000290951.2	""	Genic
chr16	3677359	3677360	chr16_r_c215[k=10][m=6]	6	-	10	6	0	1	First intron	ENSG00000126602.12	""	Genic
chr17	43233864	43233865	chr17_r_c1951[k=10][m=6]	6	-	10	6	0	6	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43233873	43233874	chr17_r_c1952[k=10][m=6]	6	-	10	6	0	6	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43251906	43251907	chr17_r_c1966[k=10][m=6]	6	-	10	6	0	6	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43251915	43251916	chr17_r_c1967[k=10][m=6]	6	-	10	6	0	6	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43284216	43284217	chr17_r_c1983[k=10][m=6]	6	-	10	6	0	6	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43284225	43284226	chr17_r_c1984[k=10][m=6]	6	-	10	6	0	6	First intron	ENSG00000236383.9	CCDC200	Genic
chr12	20551526	20551527	chr12_f_c667[k=11][m=6]	6	+	11	6	0	1	First intron	ENSG00000172572.8	""	Genic
chr21	8218740	8218741	chr21_f_c213[k=13][m=6]	6	+	13	6	0	5	Deep intronic	ENSG00000278996.2	""	Genic
chr5	134924670	134924671	chr5_f_c2866[k=14][m=6]	6	+	14	6	0	2	Satellite/LC	ENSG00000132570.16	""	TE
chr5	71029421	71029422	chr5_r_c956[k=14][m=6]	6	-	14	6	0	2	3'UTR-distal	""	""	Genic
chr1	28508319	28508320	chr1_f_c1104[k=15][m=6]	6	+	15	6	0	1	3'UTR-distal	ENSG00000180198.18	""	Genic
chr21	8217542	8217543	chr21_f_c168[k=17][m=6]	6	+	17	6	0	2	Deep intronic	ENSG00000278996.2	""	Genic
chr21	8218349	8218350	chr21_f_c195[k=18][m=6]	6	+	18	6	0	4	Deep intronic	ENSG00000278996.2	""	Genic
chr17	45569620	45569621	chr17_r_c2249[k=28][m=6]	6	-	28	6	0	1	Alu	ENSG00000291175.2	""	TE
chr17	43233945	43233946	chr17_r_c1959[k=29][m=6]	6	-	29	6	0	4	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43251987	43251988	chr17_r_c1974[k=29][m=6]	6	-	29	6	0	4	First intron	ENSG00000236383.9	CCDC200	Genic
chr17	43284297	43284298	chr17_r_c1991[k=29][m=6]	6	-	29	6	0	4	First intron	ENSG00000236383.9	CCDC200	Genic
chrX	73846185	73846186	chrX_r_c1834[k=29][m=6]	6	-	29	6	0	1	First intron	ENSG00000229807.15	XIST	Genic
chr17	46493355	46493356	chr17_f_c2222[k=30][m=6]	6	+	30	6	0	2	Alu	""	""	TE
chrM	14123	14124	chrM_r_c87[k=31][m=6]	6	-	31	6	0	1	Deep intronic	""	""	Genic
chr12	20551444	20551445	chr12_f_c657[k=37][m=6]	6	+	37	6	0	1	First intron	ENSG00000172572.8	""	Genic
chrM	917	918	chrM_f_c16[k=39][m=6]	6	+	39	6	0	1	Other exon	ENSG00000211459.2	MT-RNR1	Genic
chr12	112267242	112267243	chr12_f_c2956[k=44][m=6]	6	+	44	6	0	1	Other exon	ENSG00000201428.1	RN7SKP71	Genic
chrX	73846665	73846666	chrX_r_c1860[k=46][m=6]	6	-	46	6	0	1	First intron	ENSG00000229807.15	XIST	Genic
chr1	11908239	11908240	chr1_f_c416[k=54][m=6]	6	+	54	6	0	2	Other exon	ENSG00000199347.2	RNU5E-1	Genic
chr11	10507943	10507944	chr11_r_c448[k=61][m=6]	6	-	61	6	0	1	3'UTR-distal	""	""	Genic
chrM	709	710	chrM_f_c5[k=74][m=6]	6	+	74	6	0	1	Other exon	ENSG00000211459.2	MT-RNR1	Genic
chr11	65501008	65501009	chr11_f_c1662[k=80][m=6]	6	+	80	6	0	1	First intron	ENSG00000251562.13	MALAT1	Genic
chr17	19188204	19188205	chr17_f_c746[k=82][m=6]	6	+	82	6	0	1	Other exon	ENSG00000263934.5	SNORD3A	Genic
chr17	75035169	75035170	chr17_f_c3766[k=83][m=6]	6	+	83	6	0	2	tRNA*	ENSG00000180901.11	KCTD2	ncRNA
chr17	19063946	19063947	chr17_r_c1063[k=84][m=6]	6	-	84	6	0	1	Deep intronic	ENSG00000197665.8	GRAPL-AS1	Genic
chrX	73825608	73825609	chrX_r_c1433[k=95][m=6]	6	-	95	6	0	1	First intron	ENSG00000229807.15	XIST	Genic
chrX	73852601	73852602	chrX_r_c2092[k=108][m=6]	6	-	108	6	0	1	Other exon	ENSG00000229807.15	XIST	Genic
chrX	73852255	73852256	chrX_r_c2071[k=112][m=6]	6	-	112	6	0	1	Other exon	ENSG00000229807.15	XIST	Genic
chrX	73841576	73841577	chrX_r_c1661[k=114][m=6]	6	-	114	6	0	1	First intron	ENSG00000229807.15	XIST	Genic
chrM	1631	1632	chrM_f_c74[k=129][m=6]	6	+	129	6	0	1	Other exon	ENSG00000210077.1	MT-TV	Genic
chrM	5600	5601	chrM_r_c12[k=148][m=6]	6	-	148	6	0	1	Other exon	ENSG00000210127.1	MT-TA	Genic
chr14	32485096	32485097	chr14_f_c364[k=150][m=6]	6	+	150	6	0	1	Deep intronic	ENSG00000151320.12	""	Genic
chr1	75787944	75787945	chr1_f_c3211[k=160][m=6]	6	+	160	6	0	1	First intron	ENSG00000137955.17	""	Genic
chrX	73852566	73852567	chrX_r_c2091[k=262][m=6]	6	-	262	6	0	1	Other exon	ENSG00000229807.15	XIST	Genic
chrM	1032	1033	chrM_f_c28[k=307][m=6]	6	+	307	6	0	2	Other exon	ENSG00000211459.2	MT-RNR1	Genic
chrM	628	629	chrM_f_c0[k=492][m=6]	6	+	492	6	0	1	Other exon	ENSG00000210049.1	MT-TF	Genic
chr4	47706622	47706623	chr4_f_c1168[k=1][m=5]	5	+	1	5	0	1	Other exon	ENSG00000242262.1	RPL15P7	Genic
chr6	12514360	12514361	chr6_f_c409[k=1][m=5]	5	+	1	5	0	2	Other exon	ENSG00000212802.4	RPL15P3	Genic
chr11	107485578	107485579	chr11_r_c2433[k=2][m=5]	5	-	2	5	0	1	Alu	""	""	TE
chr12	68693252	68693253	chr12_f_c2020[k=2][m=5]	5	+	2	5	0	2	Alu	ENSG00000111581.11	""	TE
chr14	19135371	19135372	chr14_f_c109[k=2][m=5]	5	+	2	5	0	4	First intron	ENSG00000277710.2	NBEAP5	Genic
chr14	71978420	71978421	chr14_f_c1829[k=2][m=5]	5	+	2	5	0	4	LINE	ENSG00000182732.18	RGS6	TE
chr16	29417845	29417846	chr16_r_c1245[k=2][m=5]	5	-	2	5	0	4	LTR/ERV	""	""	TE
chr16	29519641	29519642	chr16_r_c1305[k=2][m=5]	5	-	2	5	0	4	LTR/ERV	""	""	TE
chr7	44013170	44013171	chr7_r_c1175[k=2][m=5]	5	-	2	5	0	3	Deep intronic	ENSG00000290758.3	POLR2J4	Genic
chr7	75374242	75374243	chr7_f_c2241[k=3][m=5]	5	+	3	5	0	12	Deep intronic	ENSG00000290951.2	""	Genic
chr17	46428026	46428027	chr17_f_c2190[k=4][m=5]	5	+	4	5	0	2	Deep intronic	ENSG00000260075.1	NSFP1	Genic
chr7	23373646	23373647	chr7_r_c459[k=4][m=5]	5	-	4	5	0	5	LINE	ENSG00000136231.15	""	TE
chr14	19063887	19063888	chr14_f_c11[k=5][m=5]	5	+	5	5	0	2	LINE	ENSG00000293329.2	DUXAP9	TE
chr3	11861295	11861296	chr3_f_c352[k=5][m=5]	5	+	5	5	0	2	Deep intronic	ENSG00000230342.2	FANCD2P2	Genic
chr16	70544158	70544159	chr16_f_c1980[k=6][m=5]	5	+	6	5	0	1	Deep intronic	ENSG00000189091.14	""	Genic
chr22	15786478	15786479	chr22_f_c24[k=6][m=5]	5	+	6	5	0	1	LINE	ENSG00000206195.12	DUXAP8	TE
chr3	58148093	58148094	chr3_f_c2370[k=6][m=5]	5	+	6	5	0	2	Deep intronic	ENSG00000136068.17	""	Genic
chr3	9989534	9989535	chr3_f_c198[k=6][m=5]	5	+	6	5	0	2	First intron	ENSG00000180385.11	EMC3-AS1	Genic
chr14	19314963	19314964	chr14_r_c53[k=8][m=5]	5	-	8	5	0	1	LINE	ENSG00000292986.2	DUXAP10	TE
chr5	171408173	171408174	chr5_f_c3736[k=8][m=5]	5	+	8	5	0	3	Deep intronic	ENSG00000181163.15	""	Genic
chr5	70113256	70113257	chr5_r_c891[k=8][m=5]	5	-	8	5	0	3	Alu	ENSG00000179978.11	NAIPP2	TE
chr5	71113607	71113608	chr5_r_c1006[k=8][m=5]	5	-	8	5	0	3	Alu	ENSG00000251634.2	NAIPP4	TE
chr7	112288879	112288880	chr7_f_c3292[k=8][m=5]	5	+	8	5	0	1	3'UTR	ENSG00000198839.11	""	Genic
chr16	21510446	21510447	chr16_r_c862[k=9][m=5]	5	-	9	5	0	1	LTR/ERV	ENSG00000291073.2	""	TE
chr16	87859469	87859470	chr16_r_c2689[k=10][m=5]	5	-	10	5	0	2	LTR/ERV	ENSG00000103257.11	SLC7A5	TE
chr14	19085080	19085081	chr14_f_c57[k=11][m=5]	5	+	11	5	0	2	LINE	ENSG00000293329.2	DUXAP9	TE
chr22	20120857	20120858	chr22_f_c348[k=11][m=5]	5	+	11	5	0	1	3'UTR-distal	ENSG00000099901.19	""	Genic
chr16	29603633	29603634	chr16_r_c1392[k=12][m=5]	5	-	12	5	0	1	LTR/ERV	ENSG00000279583.2	""	TE
chr1	28506960	28506961	chr1_f_c1087[k=14][m=5]	5	+	14	5	0	2	3'UTR-distal	ENSG00000180198.18	""	Genic
chr21	8217564	8217565	chr21_f_c170[k=16][m=5]	5	+	16	5	0	5	Deep intronic	ENSG00000278996.2	""	Genic
chr1	28508727	28508728	chr1_f_c1106[k=17][m=5]	5	+	17	5	0	1	3'UTR-distal	ENSG00000180198.18	""	Genic
chr17	50752215	50752216	chr17_f_c2601[k=18][m=5]	5	+	18	5	0	1	3'UTR	ENSG00000108848.16	LUC7L3	Genic
chr21	8209703	8209704	chr21_f_c98[k=19][m=5]	5	+	19	5	0	2	Deep intronic	ENSG00000278996.2	""	Genic
chr11	65500325	65500326	chr11_f_c1638[k=21][m=5]	5	+	21	5	0	1	First intron	ENSG00000251562.13	MALAT1	Genic
chr21	8213910	8213911	chr21_f_c128[k=21][m=5]	5	+	21	5	0	2	Deep intronic	ENSG00000278996.2	""	Genic
chr11	65504538	65504539	chr11_f_c1784[k=30][m=5]	5	+	30	5	0	1	Proximal intronic	ENSG00000251562.13	MALAT1	Genic
chr16	3150730	3150731	chr16_f_c189[k=30][m=5]	5	+	30	5	0	1	3'UTR-distal	""	""	Genic
chr1	28507536	28507537	chr1_f_c1096[k=36][m=5]	5	+	36	5	0	1	3'UTR-distal	ENSG00000180198.18	""	Genic
chrX	73848797	73848798	chrX_r_c1939[k=38][m=5]	5	-	38	5	0	1	First intron	ENSG00000229807.15	XIST	Genic
chrX	108729599	108729600	chrX_r_c2778[k=39][m=5]	5	-	39	5	0	1	3'UTR	ENSG00000133124.12	IRS4	Genic
chr11	93737215	93737216	chr11_r_c2258[k=40][m=5]	5	-	40	5	0	1	CDS	ENSG00000166012.18	""	Genic
chrM	870	871	chrM_f_c12[k=41][m=5]	5	+	41	5	0	1	Other exon	ENSG00000211459.2	MT-RNR1	Genic
chr11	93731534	93731535	chr11_r_c2241[k=44][m=5]	5	-	44	5	0	1	3'UTR-distal	ENSG00000202314.1	SNORD6	Genic
chrX	73849236	73849237	chrX_r_c1948[k=44][m=5]	5	-	44	5	0	1	First intron	ENSG00000229807.15	XIST	Genic
chrX	73840436	73840437	chrX_r_c1634[k=45][m=5]	5	-	45	5	0	1	First intron	ENSG00000229807.15	XIST	Genic
chr15	65296138	65296139	chr15_f_c1002[k=53][m=5]	5	+	53	5	0	1	Other exon	ENSG00000199568.2	RNU5A-1	Genic
chr2	148881798	148881799	chr2_r_c3694[k=55][m=5]	5	-	55	5	0	1	Deep intronic	ENSG00000231079.7	KIF5C-AS1	Genic
chrX	73849311	73849312	chrX_r_c1955[k=56][m=5]	5	-	56	5	0	1	First intron	ENSG00000229807.15	XIST	Genic
chr2	231456498	231456499	chr2_r_c5421[k=59][m=5]	5	-	59	5	0	2	Deep intronic	ENSG00000115053.18	""	Genic
chrX	73852060	73852061	chrX_r_c2064[k=65][m=5]	5	-	65	5	0	1	Other exon	ENSG00000229807.15	XIST	Genic
chr17	76561679	76561680	chr17_f_c3857[k=67][m=5]	5	+	67	5	0	1	Proximal intronic	ENSG00000163597.18	SNHG16	Genic
chrM	666	667	chrM_f_c2[k=67][m=5]	5	+	67	5	0	1	Other exon	ENSG00000211459.2	MT-RNR1	Genic
chr11	62855581	62855582	chr11_r_c1491[k=71][m=5]	5	-	71	5	0	1	First intron	ENSG00000255717.10	SNHG1	Genic
chrX	73824415	73824416	chrX_r_c1387[k=83][m=5]	5	-	83	5	0	2	First intron	ENSG00000229807.15	XIST	Genic
chr3	186784829	186784830	chr3_f_c5298[k=92][m=5]	5	+	92	5	0	1	First intron	ENSG00000156976.18	""	Genic
chrM	2914	2915	chrM_f_c180[k=94][m=5]	5	+	94	5	0	1	Other exon	ENSG00000210082.2	MT-RNR2	Genic
chr21	8218398	8218399	chr21_f_c199[k=96][m=5]	5	+	96	5	0	1	Deep intronic	ENSG00000278996.2	""	Genic
chrM	1974	1975	chrM_f_c109[k=97][m=5]	5	+	97	5	0	1	Other exon	ENSG00000210082.2	MT-RNR2	Genic
chrX	73840610	73840611	chrX_r_c1637[k=97][m=5]	5	-	97	5	0	1	First intron	ENSG00000229807.15	XIST	Genic
chrX	73825882	73825883	chrX_r_c1447[k=100][m=5]	5	-	100	5	0	1	First intron	ENSG00000229807.15	XIST	Genic
chr5	138561078	138561079	chr5_r_c2659[k=105][m=5]	5	-	105	5	0	1	First intron	ENSG00000113013.17	""	Genic
chr17	64146118	64146119	chr17_f_c3431[k=109][m=5]	5	+	109	5	0	2	First intron	ENSG00000199753.1	SNORD104	Genic
chr16	67321729	67321730	chr16_r_c1957[k=110][m=5]	5	-	110	5	0	1	First intron	ENSG00000168676.11	KCTD19	Genic
chr21	8213943	8213944	chr21_f_c135[k=165][m=5]	5	+	165	5	0	1	Deep intronic	ENSG00000278996.2	""	Genic
chr17	19061933	19061934	chr17_f_c685[k=168][m=5]	5	+	168	5	0	1	Other exon	ENSG00000265185.6	SNORD3B-1	Genic
chr5	80651132	80651133	chr5_r_c1356[k=172][m=5]	5	-	172	5	0	1	First intron	ENSG00000228716.8	""	Genic
chr11	10509273	10509274	chr11_r_c458[k=188][m=5]	5	-	188	5	0	1	3'UTR-distal	""	""	Genic
chr1	28508936	28508937	chr1_f_c1114[k=208][m=5]	5	+	208	5	0	2	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508929	28508930	chr1_f_c1112[k=215][m=5]	5	+	215	5	0	1	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	629523	629524	chr1_r_c12[k=220][m=5]	5	-	220	5	0	1	tRNA*	ENSG00000225880.7	LINC00115	ncRNA
chrX	73842114	73842115	chrX_r_c1687[k=221][m=5]	5	-	221	5	0	1	First intron	ENSG00000229807.15	XIST	Genic
chrM	1283	1284	chrM_f_c45[k=258][m=5]	5	+	258	5	0	1	Other exon	ENSG00000211459.2	MT-RNR1	Genic
chrX	73850473	73850474	chrX_r_c1989[k=267][m=5]	5	-	267	5	0	2	First intron	ENSG00000229807.15	XIST	Genic
chr5	94569486	94569487	chr5_r_c1638[k=273][m=5]	5	-	273	5	0	1	First intron	ENSG00000185261.16	KIAA0825	Genic
chrM	14699	14700	chrM_r_c100[k=275][m=5]	5	-	275	5	0	1	Other exon	ENSG00000210194.1	MT-TE	Genic
chr11	65501027	65501028	chr11_f_c1663[k=351][m=5]	5	+	351	5	0	1	First intron	ENSG00000251562.13	MALAT1	Genic
chrX	73842168	73842169	chrX_r_c1695[k=424][m=5]	5	-	424	5	0	1	First intron	ENSG00000229807.15	XIST	Genic
chrM	3198	3199	chrM_f_c197[k=488][m=5]	5	+	488	5	0	1	Other exon	ENSG00000210082.2	MT-RNR2	Genic
chrM	1715	1716	chrM_f_c80[k=493][m=5]	5	+	493	5	0	1	Other exon	ENSG00000210082.2	MT-RNR2	Genic
chrM	5681	5682	chrM_r_c15[k=849][m=5]	5	-	849	5	0	1	Other exon	ENSG00000210135.1	MT-TN	Genic
chr10	11129074	11129075	chr10_f_c264[k=1][m=4]	4	+	1	4	0	75	LINE	ENSG00000048740.20	""	TE
chr10	13117621	13117622	chr10_f_c363[k=1][m=4]	4	+	1	4	0	75	Alu	ENSG00000123240.18	""	TE
chr10	19490087	19490088	chr10_f_c542[k=1][m=4]	4	+	1	4	0	75	Deep intronic	ENSG00000204740.11	MALRD1	Genic
chr10	25944304	25944305	chr10_f_c746[k=1][m=4]	4	+	1	4	0	75	LINE	ENSG00000095777.18	""	TE
chr10	26348934	26348935	chr10_f_c769[k=1][m=4]	4	+	1	4	0	75	LTR/ERV	""	""	TE
chr10	303739	303740	chr10_f_c22[k=1][m=4]	4	+	1	4	0	75	Alu	""	""	TE
chr10	30378339	30378340	chr10_f_c893[k=1][m=4]	4	+	1	4	0	75	Deep intronic	""	""	Genic
chr10	36907709	36907710	chr10_f_c995[k=1][m=4]	4	+	1	4	0	75	LINE	""	""	TE
chr10	38404513	38404514	chr10_f_c1052[k=1][m=4]	4	+	1	4	0	75	First intron	ENSG00000290535.2	""	Genic
chr10	38411770	38411771	chr10_f_c1054[k=1][m=4]	4	+	1	4	0	75	First intron	ENSG00000276805.3	""	Genic
chr10	38431760	38431761	chr10_f_c1056[k=1][m=4]	4	+	1	4	0	75	Deep intronic	ENSG00000290535.2	""	Genic
chr10	38617493	38617494	chr10_f_c1058[k=1][m=4]	4	+	1	4	0	75	Deep intronic	""	""	Genic
chr10	42790025	42790026	chr10_f_c1064[k=1][m=4]	4	+	1	4	0	75	Deep intronic	ENSG00000165733.9	""	Genic
chr10	42796265	42796266	chr10_f_c1067[k=1][m=4]	4	+	1	4	0	75	Proximal intronic	ENSG00000165733.9	""	Genic
chr10	45704180	45704181	chr10_f_c1104[k=1][m=4]	4	+	1	4	0	75	LINE	ENSG00000299671.1	""	TE
chr10	45763664	45763665	chr10_f_c1113[k=1][m=4]	4	+	1	4	0	75	Proximal intronic	ENSG00000172661.21	""	Genic
chr10	46333204	46333205	chr10_f_c1149[k=1][m=4]	4	+	1	4	0	75	3'UTR-distal	""	""	Genic
chr10	46362664	46362665	chr10_f_c1152[k=1][m=4]	4	+	1	4	0	75	LINE	""	""	TE
chr10	46794428	46794429	chr10_f_c1164[k=1][m=4]	4	+	1	4	0	75	Deep intronic	ENSG00000204177.13	BMS1P1	Genic
chr10	46809614	46809615	chr10_f_c1199[k=1][m=4]	4	+	1	4	0	75	LINE	ENSG00000291069.2	BMS1P1	TE
chr10	46812516	46812517	chr10_f_c1204[k=1][m=4]	4	+	1	4	0	75	LINE	""	""	TE
chr10	49973525	49973526	chr10_f_c1307[k=1][m=4]	4	+	1	4	0	75	3'UTR	ENSG00000178440.9	TIMM23B-AGAP6	Genic
chr10	50014133	50014134	chr10_f_c1335[k=1][m=4]	4	+	1	4	0	75	3'UTR-distal	""	""	Genic
chr10	50015654	50015655	chr10_f_c1336[k=1][m=4]	4	+	1	4	0	75	3'UTR-distal	""	""	Genic
chr10	50104318	50104319	chr10_f_c1346[k=1][m=4]	4	+	1	4	0	75	Proximal intronic	ENSG00000099290.18	""	Genic
chr11	103575472	103575473	chr11_r_c2392[k=1][m=4]	4	-	1	4	0	37	LTR/ERV	ENSG00000254987.2	PDGFDDN	TE
chr1	1107617	1107618	chr1_r_c59[k=1][m=4]	4	-	1	4	0	287	LTR/ERV	ENSG00000131591.19	""	TE
chr1	111634656	111634657	chr1_f_c4417[k=1][m=4]	4	+	1	4	0	287	Satellite/LC	ENSG00000116473.16	""	TE
chr11	117157881	117157882	chr11_r_c2706[k=1][m=4]	4	-	1	4	0	37	Alu	""	""	TE
chr11	125045954	125045955	chr11_f_c3378[k=1][m=4]	4	+	1	4	0	37	3'UTR-distal	""	""	Genic
chr11	161369	161370	chr11_r_c1[k=1][m=4]	4	-	1	4	0	37	3'UTR-distal	ENSG00000298510.1	""	Genic
chr11	19272460	19272461	chr11_r_c769[k=1][m=4]	4	-	1	4	0	37	LINE	""	""	TE
chr1	120388293	120388294	chr1_f_c4775[k=1][m=4]	4	+	1	4	0	287	Deep intronic	""	""	Genic
chr1	120415513	120415514	chr1_f_c4778[k=1][m=4]	4	+	1	4	0	287	First intron	ENSG00000270231.6	""	Genic
chr1	120415726	120415727	chr1_f_c4779[k=1][m=4]	4	+	1	4	0	287	First intron	ENSG00000270231.6	""	Genic
