chr	start	end	name	score	strand	NormedTC_SRR32609679	NormedTC_SRR32609680	NormedTC_SRR32609681	NormedTC_SRR32609682	NormedTC_SRR32609683	NormedTC_SRR37853278	NormedTC_SRR37853279	NormedTC_SRR37853280	NormedTC_HNRNPC_WT	BC_HNRNPC_WT	annotation	gene	external_gene_name	grouped_annotation
chr1	20985505	20985525	chr1-1920	18	-	0	0	0	0	0	16.3761	0	0	16.3761	1	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	20997906	20997926	chr1-3213	14.4	-	1.2158	0	0	0	0	0	0	20.081	21.2967	2	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	21000764	21000784	chr1-1206	21.7	-	3.6473	3.8207	2.464	2.7469	13.6848	3.2752	0	0	29.6389	6	Deep intronic	ENSG00000075151.24	EIF4G3	Genic
chr1	21007500	21007520	chr1-440	36.1	-	2.4315	0	0	0	0	13.1009	12.402	0	27.9344	3	Satellite/LC	ENSG00000075151.24	EIF4G3	TE
chr1	21016514	21016534	chr1-822	21.7	-	2.4315	3.8207	2.464	2.7469	0	0	3.1005	6.6937	21.2573	6	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21026025	21026045	chr1-441	32.5	-	0	0	4.928	2.7469	0	19.6514	6.201	6.6937	40.221	5	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21045777	21045797	chr1-823	25.3	-	0	3.8207	0	0	0	13.1009	6.201	0	23.1226	3	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21077220	21077240	chr1-442	32.5	-	0	0	0	2.7469	0	6.5505	6.201	26.7747	42.2731	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21077566	21077586	chr1-332	36.1	-	1.2158	0	2.464	0	0	9.8257	15.5025	0	29.0079	4	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21077867	21077887	chr1-1926	18	-	0	7.6414	0	0	0	3.2752	0	13.3873	24.3039	3	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21082722	21082742	chr1-1927	18	-	1.2158	0	0	0	13.6848	3.2752	0	13.3873	31.5631	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21088526	21088546	chr1-1928	18	-	0	7.6414	0	2.7469	0	3.2752	3.1005	0	16.764	4	Satellite/LC	ENSG00000075151.24	EIF4G3	TE
chr1	21117721	21117741	chr1-443	32.5	-	0	11.4621	0	0	0	6.5505	12.402	0	30.4145	3	Satellite/LC	ENSG00000075151.24	EIF4G3	TE
chr1	21120307	21120327	chr1-1934	18	-	2.4315	3.8207	2.464	0	0	3.2752	3.1005	6.6937	21.7856	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21121455	21121475	chr1-605	32.5	-	2.4315	3.8207	0	5.4939	0	16.3761	3.1005	6.6937	37.9164	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21122374	21122394	chr1-825	21.7	-	0	0	7.392	0	0	3.2752	9.3015	6.6937	26.6624	4	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21123384	21123404	chr1-172	46.9	-	1.2158	3.8207	4.928	13.7347	0	16.3761	0	13.3873	53.4626	6	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21123636	21123656	chr1-140	61.4	-	10.9418	0	2.464	2.7469	0	3.2752	15.5025	0	34.9304	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21123763	21123783	chr1-120	54.1	-	6.0788	3.8207	9.856	2.7469	0	13.1009	3.1005	6.6937	45.3975	7	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21126648	21126668	chr1-173	43.3	-	3.6473	0	0	0	0	6.5505	24.804	13.3873	48.389	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21131436	21131456	chr1-265	39.7	-	4.863	3.8207	2.464	0	13.6848	9.8257	3.1005	0	37.7586	6	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21132253	21132273	chr1-1208	18	-	2.4315	0	4.928	2.7469	0	0	3.1005	6.6937	19.9006	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21135499	21135519	chr1-1209	18	-	0	0	0	2.7469	0	0	9.3015	13.3873	25.4358	3	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21135864	21135884	chr1-1210	21.7	-	1.2158	7.6414	4.928	5.4939	0	0	3.1005	0	22.3795	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21138421	21138441	chr1-1211	18	-	1.2158	0	0	0	0	3.2752	6.201	13.3873	24.0793	4	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21139142	21139162	chr1-333	32.5	-	3.6473	0	9.856	2.7469	0	6.5505	9.3015	13.3873	45.4895	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21141092	21141112	chr1-606	25.3	-	2.4315	7.6414	2.464	2.7469	0	3.2752	6.201	0	24.76	6	Other SINE	ENSG00000075151.24	EIF4G3	TE
chr1	21142175	21142195	chr1-1213	21.7	-	1.2158	3.8207	4.928	0	0	3.2752	6.201	6.6937	26.1343	6	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21142322	21142342	chr1-826	25.3	-	2.4315	0	0	8.2408	0	6.5505	0	0	17.2228	3	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21146586	21146606	chr1-607	28.9	-	6.0788	0	0	2.7469	0	3.2752	9.3015	0	21.4024	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21150345	21150365	chr1-334	32.5	-	2.4315	3.8207	7.392	5.4939	0	9.8257	3.1005	0	32.0642	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21150525	21150545	chr1-608	28.9	-	2.4315	7.6414	2.464	2.7469	13.6848	0	9.3015	6.6937	44.9637	7	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21151688	21151708	chr1-827	28.9	-	4.863	3.8207	0	13.7347	13.6848	3.2752	0	13.3873	52.7657	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21152427	21152447	chr1-174	39.7	-	3.6473	0	0	5.4939	13.6848	19.6514	6.201	0	48.6783	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21159115	21159135	chr1-141	50.5	-	7.2945	0	7.392	0	0	9.8257	3.1005	20.081	47.6937	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21159257	21159277	chr1-56	75.8	-	6.0788	0	2.464	0	0	32.7523	15.5025	33.4683	90.2659	5	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21159417	21159437	chr1-208	46.9	-	2.4315	0	4.928	2.7469	0	26.2018	0	0	36.3083	4	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21161181	21161201	chr1-209	43.3	-	8.5103	0	4.928	2.7469	0	6.5505	9.3015	6.6937	38.7308	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21161560	21161580	chr1-47	83	-	4.863	7.6414	7.392	0	0	9.8257	43.4069	0	73.129	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21161654	21161674	chr1-210	39.7	-	4.863	11.4621	2.464	0	0	13.1009	12.402	6.6937	50.9856	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21161785	21161805	chr1-45	133.6	-	10.9418	7.6414	7.392	5.4939	0	32.7523	27.9045	20.081	112.2068	7	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21163090	21163110	chr1-610	28.9	-	0	3.8207	4.928	5.4939	0	3.2752	0	13.3873	30.9051	5	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21163206	21163226	chr1-444	32.5	-	1.2158	0	4.928	2.7469	0	9.8257	3.1005	6.6937	28.5105	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21166245	21166265	chr1-142	50.5	-	1.2158	7.6414	0	0	0	3.2752	12.402	40.162	64.6963	5	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21167183	21167203	chr1-830	21.7	-	1.2158	3.8207	4.928	5.4939	0	3.2752	3.1005	13.3873	35.2214	7	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21167774	21167794	chr1-445	32.5	-	4.863	3.8207	0	2.7469	0	6.5505	6.201	6.6937	30.8758	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21168799	21168819	chr1-1216	25.3	-	6.0788	0	0	5.4939	0	3.2752	6.201	0	21.0489	4	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21169444	21169464	chr1-211	43.3	-	7.2945	0	2.464	0	13.6848	3.2752	9.3015	6.6937	42.7137	6	Satellite/LC	ENSG00000075151.24	EIF4G3	TE
chr1	21170318	21170338	chr1-1217	25.3	-	6.0788	3.8207	2.464	0	0	9.8257	0	0	22.1891	4	LINE	ENSG00000075151.24	EIF4G3	TE
chr1	21170495	21170515	chr1-446	32.5	-	2.4315	0	0	0	0	19.6514	6.201	0	28.2839	3	Alu	ENSG00000075151.24	EIF4G3	TE
chr1	21175583	21175603	chr1-64	79.4	-	3.6473	3.8207	0	8.2408	0	29.4771	15.5025	6.6937	67.382	6	First intron	ENSG00000075151.24	EIF4G3	Genic
chr1	21449475	21449495	chr1-834	25.3	+	4.863	3.8207	0	2.7469	0	6.5505	3.1005	0	21.0816	5	Alu	ENSG00000142794.20	""	TE
chr1	21717075	21717095	chr1-3274	18	-	1.2158	7.6414	0	0	0	9.8257	0	0	18.6828	3	Deep intronic	ENSG00000090686.17	""	Genic
chr1	21735715	21735735	chr1-1220	25.3	-	4.863	0	0	2.7469	0	6.5505	0	6.6937	20.8541	4	Alu	ENSG00000090686.17	""	TE
chr1	21748239	21748259	chr1-1221	18	-	2.4315	0	0	5.4939	0	3.2752	6.201	0	17.4016	4	CDS	ENSG00000090686.17	""	Genic
chr1	21756142	21756162	chr1-611	25.3	-	1.2158	3.8207	2.464	0	0	6.5505	3.1005	13.3873	30.5387	6	Alu	ENSG00000090686.17	""	TE
chr1	21774818	21774838	chr1-835	25.3	-	1.2158	0	0	2.7469	0	3.2752	9.3015	6.6937	23.2331	5	Alu	ENSG00000090686.17	""	TE
chr1	21779220	21779240	chr1-3281	14.4	-	1.2158	0	0	0	0	3.2752	0	13.3873	17.8783	3	Alu	ENSG00000090686.17	""	TE
chr1	22055881	22055901	chr1-212	43.3	+	4.863	11.4621	0	5.4939	0	0	9.3015	0	31.1204	4	Satellite/LC	ENSG00000070831.19	""	TE
chr1	22057900	22057920	chr1-1222	21.7	+	1.2158	3.8207	0	2.7469	0	3.2752	3.1005	6.6937	20.8528	6	Alu	ENSG00000070831.19	""	TE
chr1	22060819	22060839	chr1-3286	14.4	+	0	0	2.464	0	13.6848	0	3.1005	6.6937	25.9429	4	First intron	ENSG00000070831.19	""	Genic
chr1	22069639	22069659	chr1-836	25.3	+	0	0	0	2.7469	0	3.2752	12.402	6.6937	25.1178	4	Alu	ENSG00000070831.19	""	TE
chr1	22070639	22070659	chr1-1223	21.7	+	2.4315	3.8207	0	0	0	0	3.1005	13.3873	22.74	4	Alu	ENSG00000070831.19	""	TE
chr1	22070784	22070804	chr1-612	28.9	+	1.2158	3.8207	2.464	5.4939	13.6848	3.2752	3.1005	0	33.0548	7	LTR/ERV	ENSG00000070831.19	""	TE
chr1	22079580	22079600	chr1-837	25.3	+	1.2158	3.8207	0	0	0	13.1009	0	13.3873	31.5247	4	Deep intronic	ENSG00000070831.19	""	Genic
chr1	22096130	22096150	chr1-266	39.7	+	3.6473	0	2.464	0	0	13.1009	9.3015	6.6937	35.2073	5	3'UTR	ENSG00000070831.19	""	Genic
chr1	23024021	23024041	chr1-3296	14.4	+	3.6473	0	0	0	13.6848	0	0	0	17.332	2	Alu	ENSG00000004487.19	""	TE
chr1	23159414	23159434	chr1-3305	14.4	-	0	3.8207	0	0	0	6.5505	0	6.6937	17.0648	3	First intron	ENSG00000169641.16	LUZP1	Genic
chr1	23284781	23284801	chr1-1225	21.7	-	2.4315	0	2.464	0	13.6848	6.5505	3.1005	0	28.2312	5	Satellite/LC	ENSG00000261326.5	LINC01355	TE
chr1	23289904	23289924	chr1-3312	14.4	-	1.2158	3.8207	0	2.7469	13.6848	0	0	0	21.4681	4	Other SINE	""	""	TE
chr1	23292368	23292388	chr1-838	21.7	-	3.6473	0	4.928	8.2408	0	3.2752	0	0	20.0913	4	Deep intronic	""	""	Genic
chr1	23293670	23293690	chr1-1226	21.7	-	0	0	4.928	5.4939	0	3.2752	0	6.6937	20.3908	4	Deep intronic	""	""	Genic
chr1	23304374	23304394	chr1-1965	21.7	-	0	3.8207	2.464	0	0	3.2752	6.201	6.6937	22.4546	5	3'UTR-distal	""	""	Genic
chr1	23309402	23309422	chr1-839	21.7	-	4.863	7.6414	0	0	0	3.2752	6.201	0	21.9806	4	3'UTR	ENSG00000125944.23	""	Genic
chr1	23310097	23310117	chr1-81	68.6	-	7.2945	0	9.856	10.9878	0	13.1009	3.1005	6.6937	51.0333	6	3'UTR	ENSG00000125944.23	""	Genic
chr1	23321873	23321893	chr1-613	28.9	-	4.863	0	9.856	2.7469	0	6.5505	3.1005	0	27.1169	5	Deep intronic	ENSG00000125944.23	""	Genic
chr1	23325251	23325271	chr1-840	21.7	-	1.2158	0	2.464	5.4939	0	0	15.5025	6.6937	31.3698	5	Deep intronic	ENSG00000125944.23	""	Genic
chr1	23331510	23331530	chr1-614	28.9	-	1.2158	3.8207	2.464	0	0	3.2752	6.201	26.7747	43.7513	6	Alu	ENSG00000125944.23	""	TE
chr1	23331822	23331842	chr1-841	25.3	-	1.2158	3.8207	0	0	0	0	0	33.4683	38.5048	3	Alu	ENSG00000125944.23	""	TE
chr1	23331953	23331973	chr1-447	36.1	-	3.6473	0	0	2.7469	0	6.5505	9.3015	6.6937	28.9398	5	Alu	ENSG00000125944.23	""	TE
chr1	23332389	23332409	chr1-143	50.5	-	1.2158	3.8207	2.464	5.4939	0	19.6514	6.201	6.6937	45.5404	7	Satellite/LC	ENSG00000125944.23	""	TE
chr1	23332521	23332541	chr1-213	43.3	-	2.4315	11.4621	4.928	0	0	6.5505	12.402	0	37.774	5	Alu	ENSG00000125944.23	""	TE
chr1	23333241	23333261	chr1-1972	18	-	1.2158	0	0	0	0	3.2752	6.201	13.3873	24.0793	4	Deep intronic	ENSG00000125944.23	""	Genic
chr1	23335800	23335820	chr1-121	61.4	-	2.4315	0	0	0	0	22.9266	24.804	6.6937	56.8557	4	Deep intronic	ENSG00000125944.23	""	Genic
chr1	23768123	23768143	chr1-1231	21.7	-	2.4315	3.8207	4.928	0	0	0	6.201	0	17.3812	4	Deep intronic	ENSG00000236810.9	ELOA-AS1	Genic
chr1	23770103	23770123	chr1-615	28.9	-	0	0	0	2.7469	0	13.1009	3.1005	13.3873	32.3357	4	Alu	ENSG00000236810.9	ELOA-AS1	TE
chr1	23771377	23771397	chr1-1975	18	-	0	0	2.464	0	0	6.5505	6.201	13.3873	28.6028	4	Alu	ENSG00000236810.9	ELOA-AS1	TE
chr1	23969763	23969783	chr1-1232	21.7	-	1.2158	0	9.856	5.4939	0	0	0	0	16.5656	3	3'UTR	ENSG00000188529.16	""	Genic
chr1	23975335	23975355	chr1-214	43.3	-	8.5103	3.8207	2.464	0	0	19.6514	3.1005	20.081	57.6278	6	First intron	ENSG00000188529.16	""	Genic
chr1	23977850	23977870	chr1-1234	21.7	-	1.2158	0	12.32	0	13.6848	0	0	6.6937	33.9141	4	Satellite/LC	ENSG00000188529.16	""	TE
chr1	23979096	23979116	chr1-616	25.3	-	3.6473	0	0	2.7469	0	3.2752	3.1005	13.3873	26.1573	5	First intron	ENSG00000188529.16	""	Genic
chr1	23979160	23979180	chr1-1977	18	-	1.2158	7.6414	2.464	0	0	0	0	6.6937	18.0148	4	First intron	ENSG00000188529.16	""	Genic
chr1	24673189	24673209	chr1-1235	18	+	0	7.6414	2.464	8.2408	0	0	0	0	18.3462	3	3'UTR	ENSG00000133226.20	""	Genic
chr1	25141516	25141536	chr1-1982	18	-	0	0	0	0	0	16.3761	0	0	16.3761	1	Alu	ENSG00000307250.1	""	TE
chr1	25244660	25244680	chr1-448	36.1	-	7.2945	3.8207	2.464	2.7469	0	6.5505	0	0	22.8766	5	3'UTR	ENSG00000117616.19	""	Genic
chr1	25245051	25245071	chr1-617	36.1	-	7.2945	3.8207	7.392	0	0	0	3.1005	0	21.6077	4	3'UTR	ENSG00000117616.19	""	Genic
chr1	25901831	25901851	chr1-449	32.5	-	1.2158	0	0	2.7469	0	9.8257	6.201	13.3873	33.3767	5	Alu	ENSG00000117632.24	""	TE
chr1	26449413	26449433	chr1-3356	14.4	+	1.2158	0	0	0	13.6848	0	3.1005	6.6937	24.6947	4	Alu	ENSG00000117682.19	""	TE
chr1	26475245	26475265	chr1-215	43.3	+	6.0788	7.6414	14.784	0	0	0	0	0	28.5041	3	3'UTR	ENSG00000198830.14	""	Genic
chr1	26898821	26898841	chr1-335	36.1	+	2.4315	0	2.464	0	0	13.1009	15.5025	0	33.4989	4	Alu	""	""	TE
chr1	26926021	26926041	chr1-3367	14.4	+	1.2158	0	0	5.4939	0	0	0	13.3873	20.097	3	Alu	ENSG00000090273.15	""	TE
chr1	27474457	27474477	chr1-336	36.1	-	1.2158	3.8207	0	0	0	13.1009	6.201	13.3873	37.7257	5	Alu	ENSG00000158195.12	""	TE
chr1	27479274	27479294	chr1-3375	10.8	-	0	0	0	0	13.6848	0	6.201	6.6937	26.5794	3	Alu	ENSG00000158195.12	""	TE
chr1	27540385	27540405	chr1-845	25.3	-	0	0	0	5.4939	0	0	0	33.4683	38.9622	2	Satellite/LC	ENSG00000126705.16	""	TE
chr1	27553887	27553907	chr1-3376	14.4	-	0	0	2.464	0	0	0	0	20.081	22.545	2	Alu	ENSG00000126705.16	""	TE
chr1	27797232	27797252	chr1-1239	21.7	+	2.4315	3.8207	0	2.7469	0	3.2752	6.201	0	18.4754	5	Alu	ENSG00000117758.15	""	TE
chr1	27818483	27818503	chr1-3379	14.4	+	1.2158	0	2.464	2.7469	0	0	6.201	6.6937	19.3213	5	Deep intronic	ENSG00000117758.15	""	Genic
chr1	27823278	27823298	chr1-3381	14.4	+	0	0	0	0	0	3.2752	3.1005	13.3873	19.7631	3	3'UTR	ENSG00000117758.15	""	Genic
chr1	27834527	27834547	chr1-267	43.3	+	6.0788	15.2827	7.392	5.4939	0	3.2752	3.1005	6.6937	47.3168	7	Deep intronic	ENSG00000117751.19	""	Genic
chr1	27897459	27897479	chr1-1987	25.3	-	0	7.6414	12.32	0	0	0	0	0	19.9613	2	Satellite/LC	ENSG00000117748.11	""	TE
chr1	27902743	27902763	chr1-846	25.3	-	1.2158	0	0	2.7469	0	0	18.603	0	22.5657	3	Alu	ENSG00000117748.11	""	TE
chr1	27904983	27905003	chr1-1988	18	-	2.4315	3.8207	2.464	5.4939	0	3.2752	0	0	17.4853	5	LINE	ENSG00000117748.11	""	TE
chr1	28009126	28009146	chr1-450	32.5	-	1.2158	3.8207	4.928	2.7469	0	6.5505	3.1005	6.6937	29.056	7	LINE	ENSG00000158161.17	""	TE
chr1	28082308	28082328	chr1-3388	14.4	-	0	0	0	0	13.6848	0	6.201	6.6937	26.5794	3	First intron	ENSG00000158161.17	""	Genic
chr1	28237286	28237306	chr1-268	39.7	+	6.0788	0	7.392	5.4939	0	0	6.201	0	25.1656	4	3'UTR	ENSG00000130770.19	""	Genic
chr1	28240250	28240270	chr1-216	39.7	-	4.863	11.4621	4.928	5.4939	0	6.5505	0	6.6937	39.9911	6	Other exon	ENSG00000270605.2	""	Genic
chr1	28241045	28241065	chr1-1991	18	-	0	3.8207	2.464	5.4939	13.6848	0	0	0	25.4633	4	Proximal intronic	ENSG00000270605.2	""	Genic
chr1	28266271	28266291	chr1-1994	21.7	+	1.2158	3.8207	0	5.4939	0	9.8257	0	0	20.356	4	First intron	ENSG00000130766.6	""	Genic
chr1	28277088	28277108	chr1-451	32.5	+	1.2158	3.8207	2.464	0	41.0543	3.2752	9.3015	13.3873	74.5188	7	Alu	ENSG00000130766.6	""	TE
chr1	28280216	28280236	chr1-847	25.3	+	2.4315	0	4.928	5.4939	0	0	6.201	0	19.0544	4	Deep intronic	ENSG00000130766.6	""	Genic
chr1	28395470	28395490	chr1-3401	21.7	+	1.2158	0	2.464	0	0	3.2752	6.201	6.6937	19.8496	5	First intron	ENSG00000204138.14	""	Genic
chr1	28424969	28424989	chr1-452	32.5	+	3.6473	3.8207	2.464	2.7469	0	6.5505	0	13.3873	32.6167	6	Alu	ENSG00000204138.14	""	TE
chr1	28426734	28426754	chr1-848	25.3	+	3.6473	3.8207	0	0	0	0	9.3015	0	16.7694	3	Alu	ENSG00000204138.14	""	TE
chr1	28445265	28445285	chr1-453	36.1	+	3.6473	0	0	0	0	13.1009	6.201	6.6937	29.6428	4	Alu	ENSG00000204138.14	""	TE
chr1	28495129	28495149	chr1-3414	14.4	+	0	3.8207	0	0	13.6848	3.2752	0	6.6937	27.4743	4	Deep intronic	ENSG00000204138.14	""	Genic
chr1	28506052	28506072	chr1-33	122.7	+	14.589	15.2827	19.712	8.2408	13.6848	3.2752	18.603	6.6937	100.0812	8	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28506353	28506373	chr1-98	65	+	7.2945	3.8207	4.928	5.4939	13.6848	9.8257	12.402	13.3873	70.8368	8	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28506653	28506673	chr1-122	57.8	+	4.863	11.4621	12.32	0	0	0	6.201	20.081	54.927	5	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28506959	28506979	chr1-65	83	+	12.1575	0	7.392	0	13.6848	32.7523	15.5025	20.081	101.57	6	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28507031	28507051	chr1-21	140.8	+	9.726	15.2827	4.928	2.7469	0	49.1285	37.206	53.5493	172.5674	7	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28507103	28507123	chr1-66	75.8	+	8.5103	3.8207	7.392	2.7469	13.6848	19.6514	31.005	0	86.811	7	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28507247	28507267	chr1-9	191.3	+	12.1575	7.6414	12.32	16.4817	68.4238	32.7523	52.7084	33.4683	235.9534	8	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28507527	28507547	chr1-123	86.6	+	21.8836	49.6689	19.712	10.9878	41.0543	3.2752	6.201	0	152.7827	7	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508142	28508162	chr1-38	86.6	+	13.3733	19.1034	17.248	21.9755	0	13.1009	0	13.3873	98.1885	6	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508252	28508272	chr1-82	61.4	+	7.2945	11.4621	2.464	13.7347	13.6848	13.1009	3.1005	26.7747	91.6161	8	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508317	28508337	chr1-41	93.8	+	21.8836	11.4621	22.1759	5.4939	0	13.1009	6.201	0	80.3174	6	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508382	28508402	chr1-23	126.3	+	18.2363	15.2827	36.9599	13.7347	0	13.1009	0	0	97.3146	5	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28508923	28508943	chr1-1	729.1	+	94.8287	68.7724	91.1678	41.2041	82.1085	75.3303	99.2159	46.8556	599.4834	8	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28509122	28509142	chr1-10	202.1	+	34.0411	72.5931	34.4959	30.2164	27.3695	16.3761	18.603	20.081	253.7761	8	3'UTR-distal	ENSG00000180198.18	""	Genic
chr1	28511679	28511699	chr1-83	75.8	+	1.2158	3.8207	2.464	0	13.6848	22.9266	34.1055	33.4683	111.6856	7	Alu	ENSG00000180198.18	""	TE
chr1	28511829	28511849	chr1-219	39.7	+	3.6473	3.8207	0	0	13.6848	9.8257	12.402	6.6937	50.074	6	Alu	ENSG00000180198.18	""	TE
chr1	28512378	28512398	chr1-220	43.3	+	2.4315	11.4621	2.464	5.4939	13.6848	3.2752	6.201	6.6937	51.7061	8	Proximal intronic	ENSG00000180198.18	""	Genic
chr1	28513083	28513103	chr1-270	43.3	+	2.4315	3.8207	4.928	8.2408	0	19.6514	0	0	39.0724	5	Alu	ENSG00000180198.18	""	TE
chr1	28513218	28513238	chr1-457	36.1	+	0	0	2.464	5.4939	0	16.3761	6.201	6.6937	37.2287	5	Alu	ENSG00000180198.18	""	TE
chr1	28513596	28513616	chr1-850	25.3	+	3.6473	3.8207	2.464	2.7469	0	3.2752	6.201	6.6937	28.8488	7	Alu	ENSG00000180198.18	""	TE
chr1	28534492	28534512	chr1-1248	21.7	+	0	0	0	2.7469	0	9.8257	3.1005	6.6937	22.3668	4	Alu	ENSG00000180198.18	""	TE
chr1	28578773	28578793	chr1-39	119.1	-	4.863	34.3862	22.1759	49.445	0	0	3.1005	0	113.9706	5	3'UTR-distal	ENSG00000197989.16	SNHG12	Genic
chr1	28640686	28640706	chr1-1251	18	-	1.2158	0	2.464	2.7469	13.6848	0	6.201	0	26.3124	5	First intron	ENSG00000120656.15	""	Genic
chr1	28648607	28648627	chr1-271	61.4	+	12.1575	7.6414	12.32	10.9878	13.6848	0	0	0	56.7914	5	Other exon	ENSG00000229388.2	TAF12-DT	Genic
chr1	28648680	28648700	chr1-106	61.4	+	4.863	7.6414	27.1039	5.4939	0	13.1009	6.201	6.6937	71.0978	7	Other exon	ENSG00000229388.2	TAF12-DT	Genic
chr1	28648837	28648857	chr1-221	43.3	+	7.2945	11.4621	17.248	5.4939	0	0	0	0	41.4984	4	Deep intronic	""	""	Genic
chr1	28738612	28738632	chr1-618	28.9	+	2.4315	0	0	2.7469	0	6.5505	15.5025	0	27.2314	4	Alu	ENSG00000198492.17	""	TE
chr1	28740532	28740552	chr1-458	36.1	+	2.4315	3.8207	2.464	0	0	9.8257	6.201	20.081	44.8239	6	Deep intronic	ENSG00000198492.17	""	Genic
chr1	28740640	28740660	chr1-337	32.5	+	4.863	3.8207	4.928	5.4939	27.3695	19.6514	6.201	26.7747	99.1021	8	Deep intronic	ENSG00000198492.17	""	Genic
chr1	28762845	28762865	chr1-852	21.7	+	2.4315	0	0	0	0	13.1009	0	13.3873	28.9198	3	Alu	ENSG00000198492.17	""	TE
chr1	28763165	28763185	chr1-853	25.3	+	1.2158	3.8207	0	0	0	3.2752	9.3015	20.081	37.6942	5	Deep intronic	ENSG00000198492.17	""	Genic
chr1	28763769	28763789	chr1-124	54.1	+	2.4315	0	0	0	0	29.4771	9.3015	33.4683	74.6784	4	Deep intronic	ENSG00000198492.17	""	Genic
chr1	28763874	28763894	chr1-338	36.1	+	0	0	2.464	2.7469	0	13.1009	9.3015	6.6937	34.307	5	LINE	ENSG00000198492.17	""	TE
chr1	28764127	28764147	chr1-84	65	+	1.2158	0	2.464	0	0	32.7523	18.603	0	55.035	4	Alu	ENSG00000198492.17	""	TE
chr1	28907845	28907865	chr1-3447	14.4	+	0	0	0	0	0	0	3.1005	20.081	23.1815	2	Alu	ENSG00000159023.24	""	TE
chr1	28944687	28944707	chr1-1258	21.7	+	2.4315	0	0	0	0	9.8257	6.201	0	18.4582	3	Alu	ENSG00000159023.24	""	TE
chr1	29069983	29070003	chr1-619	32.5	+	4.863	0	2.464	0	0	9.8257	3.1005	0	20.2532	4	3'UTR	ENSG00000159023.24	""	Genic
chr1	29117686	29117706	chr1-854	21.7	+	2.4315	3.8207	2.464	0	0	3.2752	6.201	0	18.1924	5	3'UTR	ENSG00000159023.24	""	Genic
chr1	29163034	29163054	chr1-272	43.3	-	6.0788	7.6414	0	2.7469	0	3.2752	3.1005	13.3873	36.2301	6	First intron	ENSG00000116350.19	""	Genic
chr1	29164143	29164163	chr1-2017	21.7	-	3.6473	3.8207	0	2.7469	13.6848	3.2752	0	0	27.1749	5	Alu	ENSG00000116350.19	""	TE
