chr	start	end	name	score	strand	annotation	gene	external_gene_name	grouped_annotation	pval
chr11	82486979	82486980	CITS_209[gene=chr11_r_c5972][PH=4][PH0=0.11][P=6.68e-04]	4	-	Other exon	ENSMUSG00000119381.1	Gm24612	Genic	0.000668
chr11	85277014	85277015	CITS_212[gene=chr11_r_c6202][PH=8][PH0=0.00][P=1.00e-100]	8	-	Satellite/LC	""	""	TE	1e-100
chr11	86585622	86585623	CITS_213[gene=chr11_r_c6266][PH=5][PH0=0.18][P=6.06e-04]	5	-	3'UTR	ENSMUSG00000047126.18	Cltc	Genic	0.000606
chr11	87195406	87195407	CITS_214[gene=chr11_r_c6473][PH=8][PH0=0.43][P=3.29e-05]	8	-	First intron	ENSMUSG00000046442.5	Ppm1e	Genic	3.29e-05
chr11	87871314	87871315	CITS_217[gene=chr11_r_c6591][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000020483.15	Dynll2	Genic	1e-100
chr11	88232909	88232910	CITS_218[gene=chr11_r_c6598][PH=5][PH0=0.00][P=1.00e-100]	5	-	3'UTR	ENSMUSG00000069769.15	""	Genic	1e-100
chr11	90230494	90230495	CITS_220[gene=chr11_r_c6699][PH=13][PH0=0.00][P=1.00e-100]	13	-	3'UTR	ENSMUSG00000003949.17	Hlf	Genic	1e-100
chr11	95974617	95974618	CITS_227[gene=chr11_r_c6989][PH=6][PH0=0.00][P=1.00e-100]	6	-	Other exon	ENSMUSG00000064795.3	Gm22423	Genic	1e-100
chr11	97401239	97401240	CITS_229[gene=chr11_r_c7053][PH=4][PH0=0.00][P=4.28e-09]	4	-	3'UTR	ENSMUSG00000038453.18	Srcin1	Genic	4.28e-09
chr11	103712636	103712637	CITS_234[gene=chr11_r_c7621][PH=24][PH0=0.36][P=1.00e-100]	24	-	3'UTR	ENSMUSG00000034187.19	Nsf	Genic	1e-100
chr11	107100370	107100371	CITS_238[gene=chr11_r_c7747][PH=6][PH0=0.00][P=1.00e-100]	6	-	3'UTR	ENSMUSG00000040430.19	Pitpnc1	Genic	1e-100
chr11	108902684	108902685	CITS_239[gene=chr11_r_c8039][PH=355][PH0=0.01][P=1.00e-100]	355	-	Deep intronic	""	""	Genic	1e-100
chr11	108902929	108902930	CITS_240[gene=chr11_r_c8039][PH=30][PH0=0.01][P=1.00e-100]	30	-	Deep intronic	""	""	Genic	1e-100
chr12	3288447	3288448	CITS_1[gene=chr12_f_c25][PH=6][PH0=0.16][P=6.68e-05]	6	+	First intron	ENSMUSG00000079179.12	Rab10os	Genic	6.68e-05
chr12	8980164	8980165	CITS_6[gene=chr12_f_c497][PH=5][PH0=0.00][P=1.00e-100]	5	+	First intron	ENSMUSG00000020585.6	Laptm4a	Genic	1e-100
chr12	10082615	10082616	CITS_9[gene=chr12_f_c532][PH=4][PH0=0.00][P=1.00e-100]	4	+	Satellite/LC	ENSMUSG00000132495.1	""	TE	1e-100
chr12	26848897	26848898	CITS_19[gene=chr12_f_c1341][PH=5][PH0=0.00][P=1.00e-100]	5	+	Intergenic	""	""	Intergenic	1e-100
chr12	36866245	36866246	CITS_24[gene=chr12_f_c2021][PH=5][PH0=0.00][P=1.00e-100]	5	+	Other exon	ENSMUSG00000092998.3	Mir5099	Genic	1e-100
chr12	51778416	51778417	CITS_30[gene=chr12_f_c2908][PH=4][PH0=0.00][P=9.80e-09]	4	+	Deep intronic	ENSMUSG00000020955.10	Ap4s1	Genic	9.8e-09
chr12	51778604	51778605	CITS_31[gene=chr12_f_c2908][PH=4][PH0=0.00][P=9.80e-09]	4	+	Deep intronic	ENSMUSG00000020955.10	Ap4s1	Genic	9.8e-09
chr12	51778792	51778793	CITS_32[gene=chr12_f_c2908][PH=4][PH0=0.00][P=9.80e-09]	4	+	Deep intronic	ENSMUSG00000020955.10	Ap4s1	Genic	9.8e-09
chr12	51779060	51779061	CITS_33[gene=chr12_f_c2908][PH=5][PH0=0.00][P=1.00e-100]	5	+	Deep intronic	ENSMUSG00000020955.10	Ap4s1	Genic	1e-100
chr12	53195328	53195329	CITS_34[gene=chr12_f_c3141][PH=4][PH0=0.00][P=2.65e-08]	4	+	3'UTR	ENSMUSG00000061603.9	Akap6	Genic	2.65e-08
chr12	53195485	53195486	CITS_36[gene=chr12_f_c3141][PH=4][PH0=0.00][P=2.65e-08]	4	+	3'UTR	ENSMUSG00000061603.9	Akap6	Genic	2.65e-08
chr12	54181934	54181935	CITS_37[gene=chr12_f_c3251][PH=13][PH0=0.00][P=1.00e-100]	13	+	Deep intronic	""	""	Genic	1e-100
chr12	54286092	54286093	CITS_39[gene=chr12_f_c3251][PH=159][PH0=0.00][P=1.00e-100]	159	+	First intron	ENSMUSG00000064605.5	Gm22220	Genic	1e-100
chr12	54762591	54762592	CITS_42[gene=chr12_f_c3265][PH=5][PH0=0.00][P=1.00e-100]	5	+	Other SINE	""	""	TE	1e-100
chr12	66195734	66195735	CITS_50[gene=chr12_f_c3947][PH=10][PH0=0.67][P=1.63e-06]	10	+	Intergenic	""	""	Intergenic	1.63e-06
chr12	73993167	73993168	CITS_59[gene=chr12_f_c4398][PH=4][PH0=0.00][P=1.00e-100]	4	+	3'UTR	ENSMUSG00000021109.14	Hif1a	Genic	1e-100
chr12	78347054	78347055	CITS_63[gene=chr12_f_c4742][PH=4][PH0=0.01][P=8.56e-05]	4	+	LINE	ENSMUSG00000047454.13	Gphn	TE	8.56e-05
chr12	78397650	78397651	CITS_64[gene=chr12_f_c4742][PH=179][PH0=0.01][P=1.00e-100]	179	+	Deep intronic	ENSMUSG00000047454.13	Gphn	Genic	1e-100
chr12	78397839	78397840	CITS_65[gene=chr12_f_c4742][PH=65][PH0=0.01][P=1.00e-100]	65	+	Deep intronic	ENSMUSG00000047454.13	Gphn	Genic	1e-100
chr12	78397902	78397903	CITS_66[gene=chr12_f_c4742][PH=14][PH0=0.01][P=1.00e-100]	14	+	Deep intronic	ENSMUSG00000047454.13	Gphn	Genic	1e-100
chr12	89747643	89747644	CITS_76[gene=chr12_f_c6084][PH=4][PH0=0.00][P=1.41e-06]	4	+	LTR/ERV	ENSMUSG00000066392.13	Nrxn3	TE	1.41e-06
chr12	89752625	89752626	CITS_77[gene=chr12_f_c6084][PH=4][PH0=0.00][P=1.41e-06]	4	+	Deep intronic	ENSMUSG00000066392.13	Nrxn3	Genic	1.41e-06
chr12	96005469	96005470	CITS_78[gene=chr12_f_c6432][PH=26][PH0=0.00][P=1.00e-100]	26	+	Deep intronic	""	""	Genic	1e-100
chr12	98122506	98122507	CITS_79[gene=chr12_f_c6494][PH=5][PH0=0.13][P=5.22e-05]	5	+	Satellite/LC	""	""	TE	5.22e-05
chr12	99611317	99611318	CITS_81[gene=chr12_f_c6610][PH=45][PH0=0.00][P=1.00e-100]	45	+	First intron	ENSMUSG00000113136.3	Gm19951	Genic	1e-100
chr12	99611392	99611393	CITS_82[gene=chr12_f_c6610][PH=355][PH0=0.00][P=1.00e-100]	355	+	First intron	ENSMUSG00000113136.3	Gm19951	Genic	1e-100
chr12	99611473	99611474	CITS_83[gene=chr12_f_c6610][PH=19][PH0=0.00][P=1.00e-100]	19	+	First intron	ENSMUSG00000113136.3	Gm19951	Genic	1e-100
chr12	99611505	99611506	CITS_84[gene=chr12_f_c6610][PH=7][PH0=0.00][P=1.00e-100]	7	+	First intron	ENSMUSG00000113136.3	Gm19951	Genic	1e-100
chr12	99611539	99611540	CITS_85[gene=chr12_f_c6610][PH=8][PH0=0.00][P=1.00e-100]	8	+	First intron	ENSMUSG00000113136.3	Gm19951	Genic	1e-100
chr12	99611715	99611716	CITS_86[gene=chr12_f_c6610][PH=6][PH0=0.00][P=1.00e-100]	6	+	First intron	ENSMUSG00000113136.3	Gm19951	Genic	1e-100
chr12	99611753	99611754	CITS_87[gene=chr12_f_c6610][PH=7][PH0=0.00][P=1.00e-100]	7	+	First intron	ENSMUSG00000113136.3	Gm19951	Genic	1e-100
chr12	99611874	99611875	CITS_88[gene=chr12_f_c6610][PH=18][PH0=0.00][P=1.00e-100]	18	+	First intron	ENSMUSG00000113136.3	Gm19951	Genic	1e-100
chr12	100173021	100173022	CITS_90[gene=chr12_f_c6634][PH=30][PH0=0.77][P=1.00e-15]	30	+	3'UTR	ENSMUSG00000001175.17	Calm1	Genic	1e-15
chr12	100175480	100175481	CITS_91[gene=chr12_f_c6654][PH=10][PH0=0.45][P=1.64e-07]	10	+	3'UTR	ENSMUSG00000001175.17	Calm1	Genic	1.64e-07
chr12	100176023	100176024	CITS_92[gene=chr12_f_c6658][PH=5][PH0=0.14][P=2.46e-04]	5	+	3'UTR	ENSMUSG00000001175.17	Calm1	Genic	0.000246
chr12	108470664	108470665	CITS_97[gene=chr12_f_c7087][PH=4][PH0=0.00][P=7.18e-10]	4	+	Deep intronic	ENSMUSG00000058070.15	Eml1	Genic	7.18e-10
chr12	109510337	109510338	CITS_98[gene=chr12_f_c7180][PH=15][PH0=0.01][P=1.00e-100]	15	+	Proximal intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109510822	109510823	CITS_99[gene=chr12_f_c7180][PH=10][PH0=0.01][P=1.00e-100]	10	+	Satellite/LC	ENSMUSG00000021268.20	Meg3	TE	1e-100
chr12	109511281	109511282	CITS_100[gene=chr12_f_c7180][PH=15][PH0=0.01][P=1.00e-100]	15	+	Satellite/LC	ENSMUSG00000021268.20	Meg3	TE	1e-100
chr12	109511618	109511619	CITS_101[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109511681	109511682	CITS_102[gene=chr12_f_c7180][PH=7][PH0=0.01][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109511842	109511843	CITS_103[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109512973	109512974	CITS_104[gene=chr12_f_c7180][PH=7][PH0=0.01][P=1.00e-100]	7	+	First intron	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109513793	109513794	CITS_105[gene=chr12_f_c7180][PH=9][PH0=0.01][P=1.00e-100]	9	+	First intron	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109514315	109514316	CITS_106[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	First intron	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109515061	109515062	CITS_107[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	First intron	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109525513	109525514	CITS_108[gene=chr12_f_c7180][PH=9][PH0=0.01][P=1.00e-100]	9	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109525696	109525697	CITS_109[gene=chr12_f_c7180][PH=15][PH0=0.01][P=1.00e-100]	15	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109525801	109525802	CITS_110[gene=chr12_f_c7180][PH=22][PH0=0.01][P=1.00e-100]	22	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109525887	109525888	CITS_111[gene=chr12_f_c7180][PH=7][PH0=0.01][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109525986	109525987	CITS_112[gene=chr12_f_c7180][PH=25][PH0=0.01][P=1.00e-100]	25	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109526039	109526040	CITS_113[gene=chr12_f_c7180][PH=9][PH0=0.01][P=1.00e-100]	9	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109526078	109526079	CITS_114[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109526129	109526130	CITS_115[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109526335	109526336	CITS_116[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109526389	109526390	CITS_117[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109526437	109526438	CITS_118[gene=chr12_f_c7180][PH=7][PH0=0.01][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109526758	109526759	CITS_119[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109526800	109526801	CITS_120[gene=chr12_f_c7180][PH=8][PH0=0.01][P=1.00e-100]	8	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109526940	109526941	CITS_121[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109526986	109526987	CITS_122[gene=chr12_f_c7180][PH=9][PH0=0.01][P=1.00e-100]	9	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109527062	109527063	CITS_123[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109527236	109527237	CITS_124[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109527286	109527287	CITS_125[gene=chr12_f_c7180][PH=6][PH0=0.01][P=1.39e-09]	6	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1.39e-09
chr12	109527323	109527324	CITS_126[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109527481	109527482	CITS_127[gene=chr12_f_c7180][PH=10][PH0=0.01][P=1.00e-100]	10	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109527561	109527562	CITS_128[gene=chr12_f_c7180][PH=10][PH0=0.01][P=1.00e-100]	10	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109527813	109527814	CITS_129[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109527918	109527919	CITS_130[gene=chr12_f_c7180][PH=6][PH0=0.01][P=1.39e-09]	6	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1.39e-09
chr12	109528146	109528147	CITS_131[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109528264	109528265	CITS_132[gene=chr12_f_c7180][PH=8][PH0=0.01][P=1.00e-100]	8	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109528402	109528403	CITS_133[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109528469	109528470	CITS_134[gene=chr12_f_c7180][PH=8][PH0=0.01][P=1.00e-100]	8	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109528534	109528535	CITS_135[gene=chr12_f_c7180][PH=35][PH0=0.01][P=1.00e-100]	35	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109528646	109528647	CITS_136[gene=chr12_f_c7180][PH=22][PH0=0.01][P=1.00e-100]	22	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109528752	109528753	CITS_137[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109528898	109528899	CITS_138[gene=chr12_f_c7180][PH=12][PH0=0.01][P=1.00e-100]	12	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109529072	109529073	CITS_139[gene=chr12_f_c7180][PH=7][PH0=0.01][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109529140	109529141	CITS_140[gene=chr12_f_c7180][PH=14][PH0=0.01][P=1.00e-100]	14	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109529303	109529304	CITS_141[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109529494	109529495	CITS_142[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109529827	109529828	CITS_143[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109529887	109529888	CITS_144[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109529953	109529954	CITS_145[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109530013	109530014	CITS_146[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109530072	109530073	CITS_147[gene=chr12_f_c7180][PH=6][PH0=0.01][P=1.39e-09]	6	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1.39e-09
chr12	109530247	109530248	CITS_148[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109530288	109530289	CITS_149[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109530385	109530386	CITS_150[gene=chr12_f_c7180][PH=8][PH0=0.01][P=1.00e-100]	8	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109530963	109530964	CITS_151[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109531254	109531255	CITS_152[gene=chr12_f_c7180][PH=17][PH0=0.01][P=1.00e-100]	17	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109531286	109531287	CITS_153[gene=chr12_f_c7180][PH=6][PH0=0.01][P=1.39e-09]	6	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1.39e-09
chr12	109531336	109531337	CITS_154[gene=chr12_f_c7180][PH=55][PH0=0.01][P=1.00e-100]	55	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109531673	109531674	CITS_155[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109531728	109531729	CITS_156[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Satellite/LC	ENSMUSG00000021268.20	Meg3	TE	0.000452
chr12	109531876	109531877	CITS_157[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109532695	109532696	CITS_158[gene=chr12_f_c7180][PH=7][PH0=0.01][P=1.00e-100]	7	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109532760	109532761	CITS_159[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Satellite/LC	ENSMUSG00000021268.20	Meg3	TE	0.000452
chr12	109532830	109532831	CITS_160[gene=chr12_f_c7180][PH=8][PH0=0.01][P=1.00e-100]	8	+	Satellite/LC	ENSMUSG00000021268.20	Meg3	TE	1e-100
chr12	109533195	109533196	CITS_161[gene=chr12_f_c7180][PH=10][PH0=0.01][P=1.00e-100]	10	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109533292	109533293	CITS_162[gene=chr12_f_c7180][PH=19][PH0=0.01][P=1.00e-100]	19	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1e-100
chr12	109533402	109533403	CITS_163[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109533585	109533586	CITS_164[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109533735	109533736	CITS_165[gene=chr12_f_c7180][PH=6][PH0=0.01][P=1.39e-09]	6	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1.39e-09
chr12	109533964	109533965	CITS_166[gene=chr12_f_c7180][PH=6][PH0=0.01][P=1.39e-09]	6	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	1.39e-09
chr12	109534211	109534212	CITS_167[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109536347	109536348	CITS_168[gene=chr12_f_c7180][PH=5][PH0=0.01][P=8.96e-07]	5	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	8.96e-07
chr12	109537481	109537482	CITS_169[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109537620	109537621	CITS_170[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	ENSMUSG00000021268.20	Meg3	Genic	0.000452
chr12	109556100	109556101	CITS_171[gene=chr12_f_c7180][PH=6][PH0=0.01][P=1.39e-09]	6	+	TSS-proximal	""	""	Genic	1.39e-09
chr12	109595660	109595661	CITS_172[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	First intron	ENSMUSG00000097451.13	Rian	Genic	0.000452
chr12	109655739	109655740	CITS_173[gene=chr12_f_c7180][PH=7][PH0=0.01][P=1.00e-100]	7	+	Proximal intronic	ENSMUSG00000098202.3	B830012L14Rik	Genic	1e-100
chr12	109691398	109691399	CITS_174[gene=chr12_f_c7180][PH=4][PH0=0.01][P=4.52e-04]	4	+	Deep intronic	""	""	Genic	0.000452
chr12	109691537	109691538	CITS_175[gene=chr12_f_c7180][PH=6][PH0=0.01][P=1.39e-09]	6	+	Deep intronic	""	""	Genic	1.39e-09
chr12	109694701	109694702	CITS_176[gene=chr12_f_c7180][PH=9][PH0=0.01][P=1.00e-100]	9	+	TSS-proximal	""	""	Genic	1e-100
chr12	117227987	117227988	CITS_182[gene=chr12_f_c8054][PH=4][PH0=0.00][P=8.11e-09]	4	+	LINE	ENSMUSG00000056553.15	Ptprn2	TE	8.11e-09
chr12	117228034	117228035	CITS_183[gene=chr12_f_c8054][PH=5][PH0=0.00][P=1.00e-100]	5	+	LINE	ENSMUSG00000056553.15	Ptprn2	TE	1e-100
chr12	117229515	117229516	CITS_184[gene=chr12_f_c8054][PH=4][PH0=0.00][P=8.11e-09]	4	+	Deep intronic	ENSMUSG00000056553.15	Ptprn2	Genic	8.11e-09
chr12	118704928	118704929	CITS_186[gene=chr12_f_c8153][PH=5][PH0=0.00][P=1.00e-100]	5	+	LTR/ERV	""	""	TE	1e-100
chr12	9800002	9800003	CITS_190[gene=chr12_r_c406][PH=4][PH0=0.00][P=1.00e-100]	4	-	Intergenic	""	""	Intergenic	1e-100
chr12	11375331	11375332	CITS_191[gene=chr12_r_c457][PH=4][PH0=0.00][P=5.36e-07]	4	-	3'UTR	ENSMUSG00000054459.9	Vsnl1	Genic	5.36e-07
chr12	11375561	11375562	CITS_192[gene=chr12_r_c457][PH=4][PH0=0.00][P=5.36e-07]	4	-	3'UTR	ENSMUSG00000054459.9	Vsnl1	Genic	5.36e-07
chr12	11375710	11375711	CITS_193[gene=chr12_r_c457][PH=11][PH0=0.00][P=1.00e-100]	11	-	3'UTR	ENSMUSG00000054459.9	Vsnl1	Genic	1e-100
chr12	11375937	11375938	CITS_194[gene=chr12_r_c457][PH=7][PH0=0.00][P=1.00e-100]	7	-	3'UTR	ENSMUSG00000054459.9	Vsnl1	Genic	1e-100
chr12	11376054	11376055	CITS_195[gene=chr12_r_c457][PH=10][PH0=0.00][P=1.00e-100]	10	-	3'UTR	ENSMUSG00000054459.9	Vsnl1	Genic	1e-100
chr12	11376122	11376123	CITS_196[gene=chr12_r_c457][PH=42][PH0=0.00][P=1.00e-100]	42	-	3'UTR	ENSMUSG00000054459.9	Vsnl1	Genic	1e-100
chr12	13557943	13557944	CITS_200[gene=chr12_r_c560][PH=6][PH0=0.27][P=1.46e-04]	6	-	Other exon	ENSMUSG00000119368.1	Gm22170	Genic	0.000146
chr12	16803661	16803662	CITS_201[gene=chr12_r_c715][PH=6][PH0=0.00][P=1.00e-100]	6	-	First intron	ENSMUSG00000036523.17	Greb1	Genic	1e-100
chr12	24668551	24668552	CITS_204[gene=chr12_r_c1083][PH=15][PH0=0.00][P=1.00e-100]	15	-	Deep intronic	""	""	Genic	1e-100
chr12	34592352	34592353	CITS_209[gene=chr12_r_c1454][PH=6][PH0=0.00][P=1.00e-100]	6	-	LINE	ENSMUSG00000004698.12	Hdac9	TE	1e-100
chr12	36156548	36156549	CITS_211[gene=chr12_r_c1682][PH=5][PH0=0.14][P=1.90e-04]	5	-	Deep intronic	ENSMUSG00000020547.6	Bzw2	Genic	0.00019
chr12	36156844	36156845	CITS_212[gene=chr12_r_c1684][PH=5][PH0=0.15][P=4.26e-04]	5	-	Deep intronic	ENSMUSG00000020547.6	Bzw2	Genic	0.000426
chr12	36156918	36156919	CITS_213[gene=chr12_r_c1684][PH=5][PH0=0.15][P=4.26e-04]	5	-	Deep intronic	ENSMUSG00000020547.6	Bzw2	Genic	0.000426
chr12	36426186	36426187	CITS_214[gene=chr12_r_c1704][PH=7][PH0=0.00][P=1.00e-100]	7	-	Deep intronic	""	""	Genic	1e-100
chr12	36426394	36426395	CITS_215[gene=chr12_r_c1704][PH=4][PH0=0.00][P=2.30e-09]	4	-	Deep intronic	""	""	Genic	2.3e-09
chr12	36426447	36426448	CITS_216[gene=chr12_r_c1704][PH=12][PH0=0.00][P=1.00e-100]	12	-	Deep intronic	""	""	Genic	1e-100
chr12	36426672	36426673	CITS_217[gene=chr12_r_c1704][PH=4][PH0=0.00][P=2.30e-09]	4	-	Deep intronic	""	""	Genic	2.3e-09
chr12	36427939	36427940	CITS_218[gene=chr12_r_c1704][PH=4][PH0=0.00][P=2.30e-09]	4	-	Deep intronic	""	""	Genic	2.3e-09
chr12	36428160	36428161	CITS_220[gene=chr12_r_c1704][PH=4][PH0=0.00][P=2.30e-09]	4	-	Deep intronic	""	""	Genic	2.3e-09
chr12	46744874	46744875	CITS_226[gene=chr12_r_c2089][PH=5][PH0=0.00][P=1.02e-10]	5	-	3'UTR	ENSMUSG00000021047.8	Nova1	Genic	1.02e-10
